customer_id,group,age_group,device,channel,pre_kyc_rate,kyc_completed,churned_30d,revenue_30d_eur
8155,treatment,35-44,web,app_store,0.6244,1,0,16.11
8156,treatment,25-34,web,google_play,0.5259,1,0,12.79
8157,treatment,35-44,ios,google_play,0.6218,1,0,11.28
8158,treatment,35-44,ios,app_store,0.5633,0,0,7.78
8159,treatment,35-44,ios,app_store,0.6723,1,0,21.17
8160,treatment,25-34,ios,website,0.6431,0,0,0.0
8161,treatment,18-24,ios,app_store,0.444,0,0,5.8
8162,treatment,25-34,ios,referral,0.563,1,0,16.08
8163,treatment,35-44,android,app_store,0.5547,1,0,8.53
8164,treatment,35-44,web,app_store,0.5281,1,0,10.56
8165,treatment,18-24,ios,app_store,0.5346,0,0,7.16
8166,treatment,25-34,android,website,0.5524,1,0,26.1
8167,treatment,35-44,ios,app_store,0.7262,0,0,6.03
8168,treatment,18-24,android,app_store,0.4729,1,0,13.6
8169,treatment,45+,android,app_store,0.4492,0,1,5.35
8170,treatment,25-34,ios,app_store,0.6331,1,0,20.95
8171,treatment,35-44,ios,app_store,0.6192,1,0,3.0
8172,treatment,25-34,web,google_play,0.4586,1,0,21.5
8173,treatment,25-34,web,website,0.4643,0,1,4.19
8174,treatment,45+,android,app_store,0.4652,0,1,11.94
8175,treatment,35-44,android,google_play,0.6553,1,0,29.93
8176,treatment,18-24,android,referral,0.6319,0,0,3.22
8177,treatment,45+,web,website,0.3781,1,0,20.67
8178,treatment,25-34,android,referral,0.5314,1,0,18.74
8179,treatment,35-44,android,app_store,0.652,0,0,1.82
8180,treatment,18-24,ios,google_play,0.526,1,0,9.82
8181,treatment,45+,android,app_store,0.5215,1,0,13.99
8182,treatment,45+,ios,referral,0.5476,0,0,1.86
8183,treatment,25-34,web,referral,0.6054,0,0,7.8
8184,treatment,18-24,ios,google_play,0.5297,0,0,4.27
8185,treatment,35-44,android,google_play,0.6821,0,0,1.47
8186,treatment,18-24,android,google_play,0.3987,0,0,0.85
8187,treatment,25-34,android,referral,0.561,1,0,20.64
8188,treatment,35-44,android,google_play,0.6747,1,0,16.12
8189,treatment,18-24,android,website,0.4557,0,0,0.0
8190,treatment,45+,android,website,0.4434,0,0,0.15
8191,treatment,35-44,ios,app_store,0.6989,0,0,9.85
8192,treatment,25-34,android,website,0.5592,1,0,17.24
8193,treatment,25-34,ios,app_store,0.6697,1,0,24.61
8194,treatment,35-44,android,referral,0.7077,1,0,7.41
8195,treatment,25-34,ios,google_play,0.4965,0,0,7.76
8196,treatment,45+,ios,google_play,0.5053,0,1,6.3
8197,treatment,18-24,android,app_store,0.4459,1,0,23.35
8198,treatment,25-34,ios,app_store,0.6276,1,0,8.41
8199,treatment,25-34,ios,website,0.6447,1,0,18.19
8200,treatment,18-24,ios,website,0.3114,1,0,13.09
8201,treatment,25-34,web,referral,0.4748,1,0,10.97
8202,treatment,25-34,ios,google_play,0.4455,1,0,6.72
8203,treatment,25-34,ios,app_store,0.5321,0,1,0.0
8204,treatment,18-24,web,app_store,0.5234,1,0,11.1
8205,treatment,25-34,web,google_play,0.7092,1,0,22.71
8206,treatment,18-24,ios,google_play,0.4548,1,0,14.36
8207,treatment,18-24,ios,google_play,0.7507,0,0,2.94
8208,treatment,18-24,ios,app_store,0.591,1,0,25.21
8209,treatment,45+,android,referral,0.5639,1,0,18.43
8210,treatment,18-24,web,app_store,0.5761,1,0,13.7
8211,treatment,18-24,android,website,0.3557,1,0,19.22
8212,treatment,45+,android,google_play,0.4514,0,0,0.68
8213,treatment,35-44,android,google_play,0.5068,0,0,0.0
8214,treatment,25-34,ios,website,0.6101,0,0,4.85
8215,treatment,45+,android,referral,0.4458,1,0,21.89
8216,treatment,45+,ios,website,0.471,0,0,2.8
8217,treatment,35-44,ios,app_store,0.5648,1,0,17.22
8218,treatment,35-44,android,app_store,0.6923,0,0,1.98
8219,treatment,35-44,web,website,0.4993,0,0,9.07
8220,treatment,45+,android,google_play,0.4099,0,1,4.58
8221,treatment,25-34,ios,website,0.5964,0,0,3.04
8222,treatment,35-44,web,google_play,0.5929,0,1,6.99
8223,treatment,18-24,android,website,0.5802,1,0,24.35
8224,treatment,35-44,android,google_play,0.6125,0,0,5.1
8225,treatment,45+,android,google_play,0.5198,1,0,23.8
8226,treatment,18-24,ios,referral,0.6482,1,0,21.34
8227,treatment,25-34,ios,google_play,0.6448,0,0,3.68
8228,treatment,35-44,android,app_store,0.6414,1,0,23.96
8229,treatment,35-44,android,google_play,0.6447,1,0,12.39
8230,treatment,35-44,ios,app_store,0.5918,1,0,12.27
8231,treatment,45+,ios,app_store,0.4319,0,0,5.29
8232,treatment,18-24,android,website,0.4538,1,0,13.93
8233,treatment,35-44,android,app_store,0.4175,1,0,22.93
8234,treatment,35-44,android,google_play,0.5291,1,0,19.5
8235,treatment,25-34,android,google_play,0.5364,1,0,30.42
8236,treatment,25-34,ios,app_store,0.7019,1,0,12.07
8237,treatment,35-44,ios,app_store,0.6059,0,0,6.85
8238,treatment,35-44,web,website,0.6884,1,0,15.03
8239,treatment,35-44,ios,referral,0.6858,1,0,19.76
8240,treatment,25-34,android,google_play,0.4377,0,0,6.12
8241,treatment,35-44,android,app_store,0.6699,1,0,20.38
8242,treatment,25-34,ios,referral,0.7116,1,0,21.04
8243,treatment,25-34,ios,website,0.4239,1,0,20.53
8244,treatment,35-44,ios,referral,0.7062,1,0,16.57
8245,treatment,35-44,android,app_store,0.6937,0,1,6.59
8246,treatment,35-44,android,referral,0.4367,0,0,6.78
8247,treatment,25-34,web,website,0.442,0,0,2.3
8248,treatment,35-44,android,app_store,0.6542,0,0,0.69
8249,treatment,45+,android,website,0.4341,0,0,4.49
8250,treatment,25-34,ios,app_store,0.717,1,0,19.27
8251,treatment,25-34,ios,google_play,0.6846,0,0,0.0
8252,treatment,45+,ios,website,0.5556,1,0,19.38
8253,treatment,25-34,ios,app_store,0.6927,1,0,13.19
8254,treatment,35-44,android,referral,0.5438,1,0,6.51
8255,treatment,35-44,ios,referral,0.6246,1,0,20.36
8256,treatment,25-34,ios,referral,0.785,0,0,0.0
8257,treatment,45+,ios,app_store,0.5013,0,1,8.14
8258,treatment,18-24,android,website,0.5569,1,0,22.71
8259,treatment,18-24,ios,referral,0.5635,1,0,19.48
8260,treatment,25-34,ios,app_store,0.5381,0,1,8.51
8261,treatment,45+,android,website,0.3704,0,0,6.97
8262,treatment,25-34,android,app_store,0.6036,0,1,0.29
8263,treatment,35-44,web,website,0.6537,0,1,7.15
8264,treatment,25-34,ios,website,0.5985,0,0,1.04
8265,treatment,25-34,web,referral,0.6198,1,0,23.52
8266,treatment,25-34,ios,google_play,0.5175,1,1,15.48
8267,treatment,25-34,android,website,0.5195,0,0,0.0
8268,treatment,25-34,android,app_store,0.5739,1,0,20.56
8269,treatment,25-34,ios,website,0.4891,1,0,15.11
8270,treatment,18-24,ios,referral,0.6142,1,0,24.48
8271,treatment,25-34,android,website,0.4643,1,0,25.84
8272,treatment,35-44,android,referral,0.5781,1,0,7.63
8273,treatment,18-24,ios,website,0.5714,1,0,18.0
8274,treatment,25-34,android,google_play,0.6974,0,0,5.84
8275,treatment,25-34,android,referral,0.7105,0,1,3.95
8276,treatment,45+,web,google_play,0.4982,0,0,4.03
8277,treatment,35-44,ios,website,0.6235,0,1,4.47
8278,treatment,45+,ios,website,0.5404,0,0,0.0
8279,treatment,25-34,web,website,0.58,1,0,27.59
8280,treatment,35-44,ios,google_play,0.6399,1,0,21.97
8281,treatment,18-24,ios,google_play,0.6635,1,0,14.1
8282,treatment,35-44,ios,app_store,0.5708,0,1,0.8
8283,treatment,25-34,ios,referral,0.5386,0,0,6.62
8284,treatment,35-44,web,google_play,0.6282,1,0,19.57
8285,treatment,45+,android,google_play,0.475,0,0,4.81
8286,treatment,35-44,ios,app_store,0.7733,1,0,21.33
8287,treatment,18-24,web,website,0.4427,0,1,4.32
8288,treatment,35-44,android,google_play,0.6727,1,0,6.72
8289,treatment,35-44,ios,google_play,0.6678,1,0,15.54
8290,treatment,18-24,android,website,0.358,1,0,21.35
8291,treatment,18-24,android,website,0.5175,1,0,21.87
8292,treatment,35-44,android,app_store,0.5279,0,0,1.79
8293,treatment,25-34,ios,website,0.7522,0,1,3.37
8294,treatment,18-24,android,google_play,0.4569,0,0,7.69
8295,treatment,45+,ios,app_store,0.4562,0,0,8.56
8296,treatment,45+,android,google_play,0.3255,1,0,19.99
8297,treatment,25-34,android,website,0.4588,0,0,6.7
8298,treatment,45+,android,referral,0.5782,1,0,20.13
8299,treatment,45+,ios,website,0.4075,0,0,6.04
8300,treatment,35-44,android,referral,0.6513,0,0,3.46
8301,treatment,35-44,ios,google_play,0.6507,0,1,1.33
8302,treatment,45+,ios,google_play,0.462,1,0,29.1
8303,treatment,35-44,ios,website,0.5706,0,0,9.98
8304,treatment,25-34,ios,google_play,0.5348,0,1,3.6
8305,treatment,18-24,ios,website,0.5788,1,0,20.38
8306,treatment,25-34,ios,website,0.4143,0,0,4.12
8307,treatment,18-24,ios,app_store,0.6091,1,0,18.32
8308,treatment,18-24,android,google_play,0.4623,1,0,18.58
8309,treatment,25-34,web,app_store,0.5794,1,0,25.04
8310,treatment,25-34,ios,app_store,0.6373,0,0,0.0
8311,treatment,18-24,ios,google_play,0.5714,0,0,1.3
8312,treatment,45+,ios,app_store,0.695,1,0,23.61
8313,treatment,18-24,ios,app_store,0.5167,1,0,19.12
8314,treatment,35-44,android,app_store,0.4706,1,0,25.78
8315,treatment,35-44,android,website,0.7139,1,0,18.66
8316,treatment,45+,android,website,0.4798,0,1,4.93
8317,treatment,25-34,ios,google_play,0.6224,0,0,2.9
8318,treatment,25-34,ios,website,0.7396,1,0,26.36
8319,treatment,35-44,android,website,0.4357,0,1,6.78
8320,treatment,35-44,android,website,0.5338,0,1,0.0
8321,treatment,35-44,web,referral,0.5337,1,0,21.98
8322,treatment,18-24,ios,website,0.5019,0,0,7.38
8323,treatment,25-34,ios,google_play,0.4962,0,0,3.53
8324,treatment,18-24,android,referral,0.548,1,0,22.43
8325,treatment,35-44,ios,website,0.5823,1,0,26.06
8326,treatment,25-34,ios,google_play,0.6082,0,0,3.3
8327,treatment,25-34,android,website,0.3395,0,0,4.89
8328,treatment,35-44,android,app_store,0.6425,0,0,1.94
8329,treatment,25-34,ios,website,0.5427,1,0,21.49
8330,treatment,18-24,ios,website,0.7215,0,0,0.27
8331,treatment,25-34,android,website,0.4837,1,0,22.29
8332,treatment,35-44,android,app_store,0.5305,1,0,27.52
8333,treatment,35-44,android,google_play,0.6043,1,0,13.01
8334,treatment,25-34,ios,website,0.4628,0,0,8.5
8335,treatment,25-34,ios,google_play,0.7096,1,0,18.22
8336,treatment,45+,web,referral,0.4569,1,0,14.58
8337,treatment,18-24,android,app_store,0.4455,0,0,3.01
8338,treatment,18-24,ios,website,0.5792,1,1,18.64
8339,treatment,45+,android,app_store,0.5129,0,0,2.35
8340,treatment,25-34,ios,website,0.5814,1,0,25.3
8341,treatment,45+,web,referral,0.4272,0,1,2.79
8342,treatment,35-44,ios,google_play,0.7137,1,0,20.37
8343,treatment,35-44,ios,google_play,0.5535,0,0,11.41
8344,treatment,35-44,android,referral,0.478,0,0,3.16
8345,treatment,18-24,web,google_play,0.5656,0,1,2.03
8346,treatment,45+,ios,google_play,0.5288,1,0,16.19
8347,treatment,25-34,android,google_play,0.5569,1,0,25.15
8348,treatment,18-24,ios,google_play,0.6195,0,0,3.43
8349,treatment,25-34,ios,website,0.5404,0,0,4.71
8350,treatment,25-34,web,google_play,0.4461,0,0,1.24
8351,treatment,25-34,android,app_store,0.5388,0,0,2.68
8352,treatment,18-24,ios,app_store,0.579,1,0,24.19
8353,treatment,25-34,ios,app_store,0.6203,1,0,9.64
8354,treatment,45+,android,referral,0.5117,1,0,7.73
8355,treatment,35-44,ios,referral,0.8489,1,1,15.37
8356,treatment,25-34,ios,google_play,0.7488,0,0,2.28
8357,treatment,18-24,ios,website,0.4199,1,0,16.74
8358,treatment,35-44,web,app_store,0.4864,1,0,16.9
8359,treatment,35-44,web,referral,0.7321,1,0,18.41
8360,treatment,18-24,ios,app_store,0.6412,0,1,2.22
8361,treatment,45+,android,app_store,0.6144,0,0,8.6
8362,treatment,25-34,web,app_store,0.5405,0,0,6.66
8363,treatment,25-34,android,google_play,0.5632,0,1,3.27
8364,treatment,25-34,ios,google_play,0.4737,1,0,23.79
8365,treatment,45+,web,app_store,0.5175,0,0,0.0
8366,treatment,35-44,android,google_play,0.5449,1,0,20.35
8367,treatment,35-44,android,website,0.4835,1,0,23.47
8368,treatment,25-34,web,website,0.6099,1,0,14.93
8369,treatment,25-34,android,app_store,0.5535,1,0,21.51
8370,treatment,25-34,android,app_store,0.632,1,0,14.53
8371,treatment,25-34,android,website,0.5174,1,0,20.33
8372,treatment,45+,ios,website,0.5399,1,0,10.48
8373,treatment,35-44,ios,google_play,0.531,1,0,23.74
8374,treatment,25-34,android,google_play,0.497,1,0,18.34
8375,treatment,45+,web,google_play,0.5523,0,1,4.53
8376,treatment,18-24,ios,google_play,0.7014,0,0,3.43
8377,treatment,18-24,ios,website,0.5533,0,1,7.6
8378,treatment,25-34,android,referral,0.5972,1,0,19.83
8379,treatment,45+,web,website,0.5862,0,1,7.09
8380,treatment,18-24,android,app_store,0.4986,1,0,15.06
8381,treatment,18-24,web,referral,0.4923,1,0,21.71
8382,treatment,25-34,android,app_store,0.5666,0,1,9.35
8383,treatment,45+,ios,referral,0.5958,1,0,28.02
8384,treatment,25-34,web,google_play,0.4847,0,1,0.0
8385,treatment,35-44,android,website,0.5563,0,0,4.27
8386,treatment,45+,android,google_play,0.3681,1,1,9.45
8387,treatment,35-44,android,google_play,0.572,1,0,15.98
8388,treatment,18-24,android,app_store,0.5035,1,0,15.02
8389,treatment,18-24,ios,app_store,0.5534,0,0,5.86
8390,treatment,25-34,android,google_play,0.4194,0,0,3.18
8391,treatment,35-44,android,app_store,0.594,0,0,1.02
8392,treatment,35-44,android,google_play,0.6659,1,0,21.48
8393,treatment,18-24,android,referral,0.6586,0,0,0.0
8394,treatment,25-34,ios,app_store,0.7222,1,1,13.66
8395,treatment,18-24,android,website,0.478,1,0,16.0
8396,treatment,25-34,android,app_store,0.7643,0,0,2.95
8397,treatment,25-34,android,website,0.4652,0,1,4.31
8398,treatment,45+,android,website,0.3977,1,0,19.43
8399,treatment,25-34,android,website,0.5274,1,0,14.56
8400,treatment,18-24,android,app_store,0.5822,1,0,19.71
8401,treatment,25-34,android,app_store,0.6175,1,0,18.76
8402,treatment,45+,android,app_store,0.3065,0,0,3.68
8403,treatment,25-34,ios,referral,0.5589,0,0,0.0
8404,treatment,35-44,ios,google_play,0.6974,1,0,20.94
8405,treatment,25-34,web,website,0.4649,1,0,21.7
8406,treatment,35-44,ios,google_play,0.6257,1,0,22.67
8407,treatment,25-34,android,google_play,0.6047,1,0,19.03
8408,treatment,45+,android,google_play,0.5447,1,0,24.52
8409,treatment,35-44,ios,app_store,0.6949,1,0,21.01
8410,treatment,25-34,ios,google_play,0.7177,1,0,15.62
8411,treatment,35-44,android,app_store,0.6366,1,0,17.72
8412,treatment,18-24,ios,app_store,0.4578,1,0,14.65
8413,treatment,25-34,android,google_play,0.6229,1,0,12.15
8414,treatment,25-34,android,website,0.6125,1,0,22.28
8415,treatment,35-44,ios,app_store,0.6623,1,1,16.54
8416,treatment,35-44,web,app_store,0.6992,0,0,6.03
8417,treatment,35-44,web,app_store,0.615,1,0,29.26
8418,treatment,25-34,web,website,0.5258,0,0,7.3
8419,treatment,18-24,android,app_store,0.4482,0,0,0.07
8420,treatment,45+,android,website,0.6187,1,0,14.68
8421,treatment,25-34,android,google_play,0.4924,0,1,5.6
8422,treatment,18-24,ios,google_play,0.5656,0,0,5.05
8423,treatment,35-44,ios,google_play,0.6075,1,0,26.02
8424,treatment,45+,android,google_play,0.3993,1,0,15.87
8425,treatment,25-34,android,google_play,0.6471,1,1,10.48
8426,treatment,25-34,web,google_play,0.6259,1,0,12.49
8427,treatment,35-44,android,referral,0.6355,1,0,25.2
8428,treatment,18-24,android,website,0.4258,1,0,19.03
8429,treatment,45+,web,referral,0.5811,1,0,23.07
8430,treatment,25-34,android,referral,0.5751,1,0,16.04
8431,treatment,25-34,ios,google_play,0.6545,1,0,13.68
8432,treatment,18-24,android,website,0.5909,1,0,22.01
8433,treatment,18-24,android,google_play,0.3305,1,0,10.1
8434,treatment,18-24,android,google_play,0.6062,0,1,5.3
8435,treatment,25-34,android,website,0.7159,0,0,9.38
8436,treatment,45+,android,google_play,0.6437,1,0,4.51
8437,treatment,25-34,ios,google_play,0.6778,0,0,0.16
8438,treatment,25-34,ios,app_store,0.7039,1,0,17.93
8439,treatment,25-34,android,referral,0.528,1,1,15.26
8440,treatment,25-34,android,app_store,0.5852,1,0,17.3
8441,treatment,35-44,ios,app_store,0.614,1,0,31.33
8442,treatment,25-34,android,app_store,0.5286,1,0,14.14
8443,treatment,25-34,android,website,0.6051,1,0,16.78
8444,treatment,35-44,web,google_play,0.5902,0,0,0.0
8445,treatment,25-34,web,referral,0.4577,1,0,9.62
8446,treatment,35-44,android,google_play,0.6311,1,0,20.67
8447,treatment,35-44,android,website,0.5438,1,0,8.31
8448,treatment,25-34,ios,app_store,0.6615,0,0,0.0
8449,treatment,18-24,android,google_play,0.4932,0,1,3.66
8450,treatment,25-34,web,website,0.3982,0,0,5.62
8451,treatment,45+,android,app_store,0.4181,0,0,0.38
8452,treatment,35-44,android,google_play,0.5228,1,0,13.56
8453,treatment,45+,ios,website,0.4138,0,1,0.0
8454,treatment,35-44,android,website,0.501,0,0,5.33
8455,treatment,45+,android,referral,0.5842,0,0,3.63
8456,treatment,25-34,ios,google_play,0.5055,0,0,3.54
8457,treatment,35-44,web,app_store,0.6666,0,1,0.0
8458,treatment,25-34,android,referral,0.4944,1,0,22.87
8459,treatment,45+,ios,referral,0.5355,1,0,15.0
8460,treatment,45+,android,google_play,0.5031,1,0,23.34
8461,treatment,35-44,web,app_store,0.572,1,0,14.06
8462,treatment,35-44,android,app_store,0.6357,0,1,4.67
8463,treatment,45+,android,website,0.4473,1,0,13.47
8464,treatment,18-24,android,app_store,0.5034,0,0,6.96
8465,treatment,25-34,ios,app_store,0.4159,1,0,10.74
8466,treatment,35-44,android,google_play,0.6281,1,0,19.81
8467,treatment,35-44,ios,website,0.7363,1,0,10.68
8468,treatment,25-34,android,google_play,0.5366,1,0,15.43
8469,treatment,25-34,ios,google_play,0.6688,1,0,21.84
8470,treatment,25-34,web,website,0.4701,1,1,11.15
8471,treatment,45+,android,website,0.5348,1,0,20.81
8472,treatment,35-44,ios,google_play,0.6775,1,0,22.53
8473,treatment,35-44,android,app_store,0.5567,1,0,5.99
8474,treatment,18-24,ios,app_store,0.5214,0,0,5.21
8475,treatment,18-24,android,app_store,0.5676,0,1,7.55
8476,treatment,25-34,android,app_store,0.5693,0,0,0.81
8477,treatment,18-24,ios,google_play,0.4675,0,0,0.41
8478,treatment,18-24,android,app_store,0.3938,0,0,0.0
8479,treatment,18-24,android,website,0.5231,1,0,12.23
8480,treatment,25-34,android,app_store,0.505,1,1,24.11
8481,treatment,18-24,ios,referral,0.5888,1,0,15.5
8482,treatment,35-44,web,app_store,0.643,1,0,21.0
8483,treatment,35-44,web,google_play,0.5098,1,0,14.25
8484,treatment,25-34,ios,website,0.4849,1,0,17.33
8485,treatment,45+,web,referral,0.6658,0,1,7.99
8486,treatment,25-34,ios,app_store,0.573,0,0,8.35
8487,treatment,45+,ios,website,0.5775,0,0,4.05
8488,treatment,18-24,ios,website,0.7166,1,0,16.75
8489,treatment,25-34,web,google_play,0.6051,1,0,13.26
8490,treatment,25-34,android,website,0.457,0,0,6.39
8491,treatment,45+,ios,google_play,0.5562,1,0,17.28
8492,treatment,45+,ios,google_play,0.5309,1,1,25.77
8493,treatment,25-34,android,app_store,0.5714,1,0,7.9
8494,treatment,35-44,ios,app_store,0.6834,1,0,15.41
8495,treatment,25-34,ios,google_play,0.6825,0,1,2.97
8496,treatment,35-44,ios,app_store,0.4656,1,0,21.07
8497,treatment,18-24,ios,app_store,0.6512,1,0,10.24
8498,treatment,35-44,android,app_store,0.6079,1,0,17.18
8499,treatment,25-34,web,website,0.4901,0,0,7.01
8500,treatment,35-44,android,website,0.6047,1,0,19.89
8501,treatment,25-34,android,website,0.442,1,0,20.01
8502,treatment,35-44,ios,referral,0.5757,0,0,0.57
8503,treatment,18-24,ios,referral,0.6707,0,1,2.72
8504,treatment,25-34,ios,app_store,0.6114,1,0,11.85
8505,treatment,25-34,ios,google_play,0.7414,1,0,24.08
8506,treatment,18-24,ios,google_play,0.5111,0,0,5.02
8507,treatment,25-34,ios,app_store,0.6293,0,0,3.96
8508,treatment,18-24,web,app_store,0.557,1,0,19.07
8509,treatment,25-34,android,referral,0.6285,1,0,25.28
8510,treatment,25-34,web,google_play,0.6357,0,1,10.76
8511,treatment,25-34,web,google_play,0.6228,1,1,18.49
8512,treatment,25-34,web,website,0.5375,1,0,18.5
8513,treatment,18-24,android,website,0.3207,1,0,20.38
8514,treatment,25-34,web,referral,0.6751,0,1,8.73
8515,treatment,35-44,android,referral,0.4261,1,0,22.66
8516,treatment,35-44,android,app_store,0.4873,1,0,20.4
8517,treatment,18-24,android,website,0.4196,0,0,6.28
8518,treatment,18-24,web,app_store,0.5983,0,0,5.0
8519,treatment,35-44,web,referral,0.6082,1,0,9.63
8520,treatment,25-34,ios,app_store,0.756,1,0,24.42
8521,treatment,25-34,ios,google_play,0.5051,1,0,13.23
8522,treatment,25-34,ios,referral,0.548,0,1,3.19
8523,treatment,45+,android,website,0.276,0,0,0.71
8524,treatment,25-34,ios,app_store,0.5143,0,0,2.56
8525,treatment,18-24,android,app_store,0.4654,0,1,4.36
8526,treatment,25-34,ios,google_play,0.7332,0,0,8.39
8527,treatment,25-34,android,google_play,0.6597,1,0,15.47
8528,treatment,18-24,android,website,0.4951,1,0,26.78
8529,treatment,45+,ios,app_store,0.5111,0,1,0.0
8530,treatment,25-34,ios,website,0.6272,1,0,10.61
8531,treatment,35-44,ios,google_play,0.7378,0,0,0.45
8532,treatment,45+,ios,referral,0.5143,0,0,6.25
8533,treatment,25-34,android,website,0.4822,0,0,0.15
8534,treatment,18-24,ios,referral,0.5515,0,0,0.0
8535,treatment,25-34,android,app_store,0.4272,0,0,9.97
8536,treatment,35-44,ios,referral,0.7529,1,0,17.2
8537,treatment,25-34,android,referral,0.5493,0,1,8.86
8538,treatment,25-34,android,google_play,0.5529,1,0,24.19
