user_id,jtbd_segment,dormancy_bucket,group,balance_eur,prior_logins,reactivated_60d,retained_m3,arpu_eur
27687,digital_newcomers,60-90d,human,372.57,11.6,0,0,3.4
27688,digital_newcomers,60-90d,human,521.69,5.4,0,0,3.4
27689,digital_newcomers,60-90d,human,139.46,9.6,0,0,3.4
27690,digital_newcomers,60-90d,human,221.27,2.1,1,0,3.4
27691,digital_newcomers,60-90d,human,311.53,3.1,0,0,3.4
27692,digital_newcomers,60-90d,human,1083.61,5.6,1,0,3.4
27693,digital_newcomers,60-90d,human,212.05,6.5,0,0,3.4
27694,digital_newcomers,60-90d,human,169.77,6.0,0,0,3.4
27695,digital_newcomers,60-90d,human,261.54,5.9,0,0,3.4
27696,digital_newcomers,60-90d,human,870.29,3.5,0,0,3.4
27697,digital_newcomers,60-90d,human,479.97,5.6,0,0,3.4
27698,digital_newcomers,60-90d,human,518.78,8.1,0,0,3.4
27699,digital_newcomers,60-90d,human,159.46,4.3,0,0,3.4
27700,digital_newcomers,60-90d,human,503.52,5.4,0,0,3.4
27701,digital_newcomers,60-90d,human,1446.89,6.5,0,0,3.4
27702,digital_newcomers,60-90d,human,203.02,9.3,0,0,3.4
27703,digital_newcomers,60-90d,human,283.28,6.6,0,0,3.4
27704,digital_newcomers,60-90d,human,115.13,6.0,0,0,3.4
27705,digital_newcomers,60-90d,human,194.54,8.6,0,0,3.4
27706,digital_newcomers,60-90d,human,54.61,4.7,0,0,3.4
27707,digital_newcomers,60-90d,human,445.66,1.4,0,0,3.4
27708,digital_newcomers,60-90d,human,134.32,4.4,0,0,3.4
27709,digital_newcomers,60-90d,human,222.83,5.9,0,0,3.4
27710,digital_newcomers,60-90d,human,178.53,4.0,0,0,3.4
27711,digital_newcomers,60-90d,human,332.62,6.8,1,0,3.4
27712,digital_newcomers,60-90d,human,170.9,5.6,0,0,3.4
27713,digital_newcomers,60-90d,human,591.0,5.0,0,0,3.4
27714,digital_newcomers,60-90d,human,230.76,4.3,0,0,3.4
27715,digital_newcomers,60-90d,human,195.03,6.0,0,0,3.4
27716,digital_newcomers,60-90d,human,1109.51,5.5,0,0,3.4
27717,digital_newcomers,60-90d,human,152.66,5.3,0,0,3.4
27718,digital_newcomers,60-90d,human,58.27,8.6,0,0,3.4
27719,digital_newcomers,60-90d,human,313.27,5.7,0,0,3.4
27720,digital_newcomers,60-90d,human,716.56,4.9,0,0,3.4
27721,digital_newcomers,60-90d,human,375.28,8.2,0,0,3.4
27722,digital_newcomers,60-90d,human,283.83,8.4,0,0,3.4
27723,digital_newcomers,60-90d,human,201.25,8.0,0,0,3.4
27724,digital_newcomers,60-90d,human,132.06,6.0,0,0,3.4
27725,digital_newcomers,60-90d,human,232.25,8.4,0,0,3.4
27726,digital_newcomers,60-90d,human,236.52,7.5,1,1,3.4
27727,digital_newcomers,60-90d,human,256.52,7.0,0,0,3.4
27728,digital_newcomers,60-90d,human,370.62,6.0,0,0,3.4
27729,digital_newcomers,60-90d,human,217.05,6.9,0,0,3.4
27730,digital_newcomers,60-90d,human,703.06,11.8,0,0,3.4
27731,digital_newcomers,60-90d,human,62.38,7.9,0,0,3.4
27732,digital_newcomers,60-90d,human,418.52,5.9,0,0,3.4
27733,digital_newcomers,60-90d,human,138.2,7.1,0,0,3.4
27734,digital_newcomers,60-90d,human,339.05,8.0,0,0,3.4
27735,digital_newcomers,60-90d,human,99.16,8.0,0,0,3.4
27736,digital_newcomers,60-90d,human,210.24,6.7,0,0,3.4
27737,digital_newcomers,60-90d,human,265.24,1.6,0,0,3.4
27738,digital_newcomers,60-90d,human,209.0,6.9,0,0,3.4
27739,digital_newcomers,60-90d,human,1342.87,5.5,0,0,3.4
27740,digital_newcomers,60-90d,human,226.4,4.9,0,0,3.4
27741,digital_newcomers,60-90d,human,170.81,7.6,0,0,3.4
27742,digital_newcomers,60-90d,human,324.9,9.7,0,0,3.4
27743,digital_newcomers,60-90d,human,84.22,4.8,0,0,3.4
27744,digital_newcomers,60-90d,human,152.68,1.0,0,0,3.4
27745,digital_newcomers,60-90d,human,74.62,7.8,0,0,3.4
27746,digital_newcomers,60-90d,human,197.05,10.1,0,0,3.4
27747,digital_newcomers,60-90d,human,112.4,4.7,0,0,3.4
27748,digital_newcomers,60-90d,human,482.9,7.4,0,0,3.4
27749,digital_newcomers,60-90d,human,452.27,7.5,0,0,3.4
27750,digital_newcomers,60-90d,human,297.35,5.4,0,0,3.4
27751,digital_newcomers,60-90d,human,31.71,5.3,1,1,3.4
27752,digital_newcomers,60-90d,human,475.32,5.4,0,0,3.4
27753,digital_newcomers,60-90d,human,300.82,5.7,0,0,3.4
27754,digital_newcomers,60-90d,human,136.07,1.7,0,0,3.4
27755,digital_newcomers,60-90d,human,311.74,3.5,0,0,3.4
27756,digital_newcomers,60-90d,human,94.83,7.4,0,0,3.4
27757,digital_newcomers,60-90d,human,142.59,2.0,0,0,3.4
27758,digital_newcomers,60-90d,human,259.77,2.0,0,0,3.4
27759,digital_newcomers,60-90d,human,679.69,5.7,0,0,3.4
27760,digital_newcomers,60-90d,human,339.43,5.4,0,0,3.4
27761,digital_newcomers,60-90d,human,95.83,6.3,0,0,3.4
27762,digital_newcomers,60-90d,human,185.16,6.4,0,0,3.4
27763,digital_newcomers,60-90d,human,477.78,6.6,0,0,3.4
27764,digital_newcomers,60-90d,human,289.56,1.0,0,0,3.4
27765,digital_newcomers,60-90d,human,324.51,1.0,1,1,3.4
27766,digital_newcomers,60-90d,human,145.76,5.8,0,0,3.4
27767,digital_newcomers,60-90d,human,301.25,9.8,0,0,3.4
27768,digital_newcomers,60-90d,human,394.99,4.8,0,0,3.4
27769,digital_newcomers,60-90d,human,174.25,2.7,0,0,3.4
27770,digital_newcomers,60-90d,human,328.9,3.1,0,0,3.4
27771,digital_newcomers,60-90d,human,313.63,6.8,0,0,3.4
27772,digital_newcomers,60-90d,human,1234.15,2.8,0,0,3.4
27773,digital_newcomers,60-90d,human,231.62,4.7,0,0,3.4
27774,digital_newcomers,60-90d,human,656.51,11.6,1,1,3.4
27775,digital_newcomers,60-90d,human,202.04,3.6,0,0,3.4
27776,digital_newcomers,60-90d,human,444.27,7.9,0,0,3.4
27777,digital_newcomers,60-90d,human,246.28,4.4,0,0,3.4
27778,digital_newcomers,60-90d,human,112.01,4.3,0,0,3.4
27779,digital_newcomers,60-90d,human,361.66,3.9,0,0,3.4
27780,digital_newcomers,60-90d,human,431.1,3.8,0,0,3.4
27781,digital_newcomers,60-90d,human,608.32,8.0,0,0,3.4
27782,digital_newcomers,60-90d,human,582.2,6.6,0,0,3.4
27783,digital_newcomers,60-90d,human,1745.17,7.1,1,0,3.4
27784,digital_newcomers,60-90d,human,62.5,3.8,0,0,3.4
27785,digital_newcomers,60-90d,human,52.27,5.7,0,0,3.4
27786,digital_newcomers,60-90d,human,1066.13,6.7,1,0,3.4
27787,digital_newcomers,60-90d,human,71.31,4.2,0,0,3.4
27788,digital_newcomers,60-90d,human,335.34,6.2,1,1,3.4
27789,digital_newcomers,60-90d,human,186.04,3.4,0,0,3.4
27790,digital_newcomers,60-90d,human,62.54,2.6,0,0,3.4
27791,digital_newcomers,60-90d,human,152.2,12.0,1,1,3.4
27792,digital_newcomers,60-90d,human,700.92,8.4,0,0,3.4
27793,digital_newcomers,60-90d,human,227.12,8.5,0,0,3.4
27794,digital_newcomers,60-90d,human,187.19,5.5,0,0,3.4
27795,digital_newcomers,60-90d,human,190.59,5.2,1,1,3.4
27796,digital_newcomers,60-90d,human,135.24,10.0,0,0,3.4
27797,digital_newcomers,60-90d,human,365.94,10.1,0,0,3.4
27798,digital_newcomers,60-90d,human,338.87,3.0,1,1,3.4
27799,digital_newcomers,60-90d,human,179.9,7.9,0,0,3.4
27800,digital_newcomers,60-90d,human,201.53,4.5,1,1,3.4
27801,digital_newcomers,60-90d,human,148.19,3.9,0,0,3.4
27802,digital_newcomers,60-90d,human,430.71,5.8,0,0,3.4
27803,digital_newcomers,60-90d,human,160.13,2.2,0,0,3.4
27804,digital_newcomers,60-90d,human,1511.7,6.9,1,0,3.4
27805,digital_newcomers,60-90d,human,190.15,9.0,0,0,3.4
27806,digital_newcomers,60-90d,human,251.59,6.4,0,0,3.4
27807,digital_newcomers,60-90d,human,191.62,2.4,0,0,3.4
27808,digital_newcomers,60-90d,human,196.93,9.1,0,0,3.4
27809,digital_newcomers,60-90d,human,33.45,5.9,0,0,3.4
27810,digital_newcomers,60-90d,human,358.0,1.5,1,1,3.4
27811,digital_newcomers,60-90d,human,182.21,7.6,0,0,3.4
27812,digital_newcomers,60-90d,human,110.6,3.9,0,0,3.4
27813,digital_newcomers,60-90d,human,137.17,11.7,0,0,3.4
27814,digital_newcomers,60-90d,human,20.33,8.2,0,0,3.4
27815,digital_newcomers,60-90d,human,254.48,6.3,0,0,3.4
27816,digital_newcomers,60-90d,human,466.64,3.4,0,0,3.4
27817,digital_newcomers,60-90d,human,109.48,4.1,1,1,3.4
27818,digital_newcomers,60-90d,human,186.03,6.7,0,0,3.4
27819,digital_newcomers,60-90d,human,125.47,3.8,0,0,3.4
27820,digital_newcomers,60-90d,human,448.29,7.0,0,0,3.4
27821,digital_newcomers,60-90d,human,746.2,9.9,0,0,3.4
27822,digital_newcomers,60-90d,human,94.71,2.4,0,0,3.4
27823,digital_newcomers,60-90d,human,195.41,6.1,0,0,3.4
27824,digital_newcomers,60-90d,human,242.45,4.4,0,0,3.4
27825,digital_newcomers,60-90d,human,202.62,8.0,0,0,3.4
27826,digital_newcomers,60-90d,human,165.6,1.2,0,0,3.4
27827,digital_newcomers,60-90d,human,64.57,2.0,0,0,3.4
27828,digital_newcomers,60-90d,human,146.02,1.5,0,0,3.4
27829,digital_newcomers,60-90d,human,267.71,10.8,0,0,3.4
27830,digital_newcomers,60-90d,human,110.67,4.1,0,0,3.4
27831,digital_newcomers,60-90d,human,50.14,5.1,0,0,3.4
27832,digital_newcomers,60-90d,human,620.27,3.8,1,1,3.4
27833,digital_newcomers,60-90d,human,88.77,5.6,0,0,3.4
27834,digital_newcomers,60-90d,human,355.58,10.8,0,0,3.4
27835,digital_newcomers,60-90d,human,236.68,7.3,0,0,3.4
27836,digital_newcomers,60-90d,human,444.77,4.2,0,0,3.4
27837,digital_newcomers,60-90d,human,197.25,5.2,0,0,3.4
27838,digital_newcomers,60-90d,human,115.07,7.1,0,0,3.4
27839,digital_newcomers,60-90d,human,482.82,2.6,0,0,3.4
27840,digital_newcomers,60-90d,human,112.55,9.8,0,0,3.4
27841,digital_newcomers,60-90d,human,133.55,3.0,0,0,3.4
27842,digital_newcomers,60-90d,human,449.36,6.6,0,0,3.4
27843,digital_newcomers,60-90d,human,591.03,6.8,0,0,3.4
27844,digital_newcomers,60-90d,human,45.64,11.1,1,1,3.4
27845,digital_newcomers,60-90d,human,308.24,1.8,1,1,3.4
27846,digital_newcomers,60-90d,human,201.82,3.2,0,0,3.4
27847,digital_newcomers,60-90d,human,642.34,5.7,0,0,3.4
27848,digital_newcomers,60-90d,human,134.05,5.1,0,0,3.4
27849,digital_newcomers,60-90d,human,164.32,3.6,0,0,3.4
27850,digital_newcomers,60-90d,human,201.23,4.7,0,0,3.4
27851,digital_newcomers,60-90d,human,296.06,5.8,0,0,3.4
27852,digital_newcomers,60-90d,human,242.82,6.4,1,1,3.4
27853,digital_newcomers,60-90d,human,283.86,3.3,0,0,3.4
27854,digital_newcomers,60-90d,human,351.71,7.9,1,0,3.4
27855,digital_newcomers,60-90d,human,109.91,5.5,0,0,3.4
27856,digital_newcomers,60-90d,human,72.4,11.2,0,0,3.4
27857,digital_newcomers,60-90d,human,264.88,6.2,0,0,3.4
27858,digital_newcomers,60-90d,human,220.55,4.4,0,0,3.4
27859,digital_newcomers,60-90d,human,116.57,8.9,0,0,3.4
27860,digital_newcomers,60-90d,human,296.47,5.1,0,0,3.4
27861,digital_newcomers,60-90d,human,133.92,6.7,0,0,3.4
27862,digital_newcomers,60-90d,human,121.47,7.8,0,0,3.4
27863,digital_newcomers,60-90d,human,85.09,8.9,0,0,3.4
27864,digital_newcomers,60-90d,human,195.98,1.7,0,0,3.4
27865,digital_newcomers,60-90d,human,153.5,8.9,0,0,3.4
27866,digital_newcomers,60-90d,human,90.99,9.6,0,0,3.4
27867,digital_newcomers,60-90d,human,461.5,5.2,0,0,3.4
27868,digital_newcomers,60-90d,human,59.3,3.9,0,0,3.4
27869,digital_newcomers,60-90d,human,342.85,10.6,0,0,3.4
27870,digital_newcomers,60-90d,human,225.09,3.6,0,0,3.4
27871,digital_newcomers,60-90d,human,777.22,4.4,0,0,3.4
27872,digital_newcomers,60-90d,human,322.29,4.0,0,0,3.4
27873,digital_newcomers,60-90d,human,273.03,7.4,0,0,3.4
27874,digital_newcomers,60-90d,human,240.61,11.1,0,0,3.4
27875,digital_newcomers,60-90d,human,364.98,4.6,0,0,3.4
27876,digital_newcomers,60-90d,human,65.76,5.7,0,0,3.4
27877,digital_newcomers,60-90d,human,444.4,1.0,0,0,3.4
27878,digital_newcomers,60-90d,human,171.26,10.0,0,0,3.4
27879,digital_newcomers,60-90d,human,316.19,6.6,0,0,3.4
27880,digital_newcomers,60-90d,human,165.81,7.0,0,0,3.4
27881,digital_newcomers,60-90d,human,378.63,7.0,0,0,3.4
27882,digital_newcomers,60-90d,human,163.37,6.7,0,0,3.4
27883,digital_newcomers,60-90d,human,164.7,3.5,1,1,3.4
27884,digital_newcomers,60-90d,human,268.46,5.8,0,0,3.4
27885,digital_newcomers,60-90d,human,112.36,3.9,0,0,3.4
27886,digital_newcomers,60-90d,human,222.89,4.4,1,1,3.4
27887,digital_newcomers,60-90d,human,229.06,8.0,0,0,3.4
27888,digital_newcomers,60-90d,human,138.4,8.8,1,1,3.4
27889,digital_newcomers,60-90d,human,440.5,5.5,0,0,3.4
27890,digital_newcomers,60-90d,human,130.71,6.3,0,0,3.4
27891,digital_newcomers,60-90d,human,195.89,5.1,0,0,3.4
27892,digital_newcomers,60-90d,human,301.57,8.8,0,0,3.4
27893,digital_newcomers,60-90d,human,51.54,6.1,0,0,3.4
27894,digital_newcomers,60-90d,human,262.52,5.2,0,0,3.4
27895,digital_newcomers,60-90d,human,239.03,8.9,0,0,3.4
27896,digital_newcomers,60-90d,human,340.32,4.4,0,0,3.4
27897,digital_newcomers,60-90d,human,234.57,6.3,0,0,3.4
27898,digital_newcomers,60-90d,human,352.87,5.6,0,0,3.4
27899,digital_newcomers,60-90d,human,223.64,5.1,0,0,3.4
27900,digital_newcomers,60-90d,human,206.53,9.1,0,0,3.4
27901,digital_newcomers,60-90d,human,184.99,7.7,0,0,3.4
27902,digital_newcomers,60-90d,human,146.9,5.4,0,0,3.4
27903,digital_newcomers,60-90d,human,327.8,11.2,0,0,3.4
27904,digital_newcomers,60-90d,human,189.69,7.6,1,0,3.4
27905,digital_newcomers,60-90d,human,110.11,8.3,0,0,3.4
27906,digital_newcomers,60-90d,human,259.14,7.8,0,0,3.4
27907,digital_newcomers,60-90d,human,226.94,9.4,0,0,3.4
27908,digital_newcomers,60-90d,human,1428.88,3.2,0,0,3.4
27909,digital_newcomers,60-90d,human,232.19,9.3,0,0,3.4
27910,digital_newcomers,60-90d,human,176.91,3.6,0,0,3.4
27911,digital_newcomers,60-90d,human,987.18,5.9,0,0,3.4
27912,digital_newcomers,60-90d,human,110.46,6.1,0,0,3.4
27913,digital_newcomers,60-90d,human,271.88,5.2,0,0,3.4
27914,digital_newcomers,60-90d,human,637.94,9.2,0,0,3.4
27915,digital_newcomers,60-90d,human,58.2,3.4,0,0,3.4
27916,digital_newcomers,60-90d,human,1101.47,8.6,0,0,3.4
27917,digital_newcomers,60-90d,human,134.46,2.2,1,0,3.4
27918,digital_newcomers,60-90d,human,261.05,7.5,0,0,3.4
27919,digital_newcomers,60-90d,human,818.73,5.3,0,0,3.4
27920,digital_newcomers,60-90d,human,374.77,6.5,0,0,3.4
27921,digital_newcomers,60-90d,human,127.86,7.0,1,0,3.4
27922,digital_newcomers,60-90d,human,217.33,6.2,0,0,3.4
27923,digital_newcomers,60-90d,human,554.48,3.9,0,0,3.4
27924,digital_newcomers,60-90d,human,550.65,8.5,0,0,3.4
27925,digital_newcomers,60-90d,human,71.14,3.7,1,0,3.4
27926,digital_newcomers,60-90d,human,329.01,2.8,1,1,3.4
27927,digital_newcomers,60-90d,human,689.31,2.7,0,0,3.4
27928,digital_newcomers,60-90d,human,190.21,5.5,0,0,3.4
27929,digital_newcomers,60-90d,human,178.54,3.4,0,0,3.4
27930,digital_newcomers,60-90d,human,112.74,8.9,0,0,3.4
27931,digital_newcomers,60-90d,human,52.59,4.3,1,1,3.4
27932,digital_newcomers,60-90d,human,91.77,4.7,0,0,3.4
27933,digital_newcomers,60-90d,human,88.7,9.3,0,0,3.4
27934,digital_newcomers,60-90d,human,247.79,2.1,0,0,3.4
27935,digital_newcomers,60-90d,human,184.84,2.7,0,0,3.4
27936,digital_newcomers,60-90d,human,235.06,3.6,0,0,3.4
27937,digital_newcomers,60-90d,human,234.35,10.8,0,0,3.4
27938,digital_newcomers,60-90d,human,118.59,4.1,0,0,3.4
27939,digital_newcomers,60-90d,human,358.58,6.7,0,0,3.4
27940,digital_newcomers,60-90d,human,208.51,1.9,1,1,3.4
27941,digital_newcomers,60-90d,human,346.61,2.7,0,0,3.4
27942,digital_newcomers,60-90d,human,406.71,10.7,1,1,3.4
27943,digital_newcomers,60-90d,human,517.93,4.9,0,0,3.4
27944,digital_newcomers,60-90d,human,147.24,4.0,0,0,3.4
27945,digital_newcomers,60-90d,human,103.51,1.0,0,0,3.4
27946,digital_newcomers,60-90d,human,773.31,6.4,0,0,3.4
27947,digital_newcomers,60-90d,human,143.13,10.6,0,0,3.4
27948,digital_newcomers,60-90d,human,84.94,11.1,0,0,3.4
27949,digital_newcomers,60-90d,human,102.04,7.9,0,0,3.4
27950,digital_newcomers,60-90d,human,49.13,3.6,0,0,3.4
27951,digital_newcomers,60-90d,human,395.03,12.8,0,0,3.4
27952,digital_newcomers,60-90d,human,55.89,3.5,0,0,3.4
27953,digital_newcomers,60-90d,human,186.44,5.1,0,0,3.4
27954,digital_newcomers,60-90d,human,776.98,6.9,0,0,3.4
27955,digital_newcomers,60-90d,human,313.24,1.3,0,0,3.4
27956,digital_newcomers,60-90d,human,938.5,1.0,0,0,3.4
27957,digital_newcomers,60-90d,human,350.99,6.6,1,1,3.4
27958,digital_newcomers,60-90d,human,153.43,3.6,0,0,3.4
27959,digital_newcomers,60-90d,human,1500.48,7.7,1,1,3.4
27960,digital_newcomers,60-90d,human,161.67,7.5,0,0,3.4
27961,digital_newcomers,60-90d,human,452.44,2.0,0,0,3.4
27962,digital_newcomers,60-90d,human,554.21,10.3,0,0,3.4
27963,digital_newcomers,60-90d,human,88.45,5.8,1,0,3.4
27964,digital_newcomers,60-90d,human,225.58,5.9,0,0,3.4
27965,digital_newcomers,60-90d,human,228.34,6.0,0,0,3.4
27966,digital_newcomers,60-90d,human,203.45,9.1,1,1,3.4
27967,digital_newcomers,60-90d,human,195.42,1.7,0,0,3.4
27968,digital_newcomers,60-90d,human,134.89,6.3,0,0,3.4
27969,digital_newcomers,60-90d,human,182.85,3.4,0,0,3.4
27970,digital_newcomers,60-90d,human,283.34,8.9,0,0,3.4
27971,digital_newcomers,60-90d,human,383.94,6.9,0,0,3.4
27972,digital_newcomers,60-90d,human,503.65,8.4,0,0,3.4
27973,digital_newcomers,60-90d,human,231.46,4.0,1,1,3.4
27974,digital_newcomers,60-90d,human,116.62,10.0,0,0,3.4
27975,digital_newcomers,60-90d,human,105.58,9.3,0,0,3.4
27976,digital_newcomers,60-90d,human,542.33,5.1,0,0,3.4
27977,digital_newcomers,60-90d,human,408.04,6.3,0,0,3.4
27978,digital_newcomers,60-90d,human,337.12,7.5,0,0,3.4
27979,digital_newcomers,60-90d,human,1697.86,10.1,1,0,3.4
27980,digital_newcomers,60-90d,human,241.3,4.4,0,0,3.4
27981,digital_newcomers,60-90d,human,127.39,6.9,0,0,3.4
27982,digital_newcomers,60-90d,human,125.15,6.4,0,0,3.4
27983,digital_newcomers,60-90d,human,301.67,6.2,0,0,3.4
27984,digital_newcomers,60-90d,human,208.48,2.5,0,0,3.4
27985,digital_newcomers,60-90d,human,243.66,5.9,0,0,3.4
27986,digital_newcomers,60-90d,human,365.73,7.4,0,0,3.4
27987,digital_newcomers,60-90d,human,531.35,1.0,0,0,3.4
27988,digital_newcomers,60-90d,human,348.08,6.0,0,0,3.4
27989,digital_newcomers,60-90d,human,346.78,7.8,0,0,3.4
27990,digital_newcomers,60-90d,human,146.08,1.9,0,0,3.4
27991,digital_newcomers,60-90d,human,235.93,3.4,1,1,3.4
27992,digital_newcomers,60-90d,human,510.51,5.0,0,0,3.4
27993,digital_newcomers,60-90d,human,800.34,7.7,0,0,3.4
27994,digital_newcomers,60-90d,human,432.95,4.7,0,0,3.4
27995,digital_newcomers,60-90d,human,175.46,1.5,0,0,3.4
27996,digital_newcomers,60-90d,human,121.11,4.3,0,0,3.4
27997,digital_newcomers,60-90d,human,222.48,1.0,0,0,3.4
27998,digital_newcomers,60-90d,human,35.5,3.3,0,0,3.4
27999,digital_newcomers,60-90d,human,427.85,4.0,0,0,3.4
28000,digital_newcomers,60-90d,human,56.75,8.4,0,0,3.4
28001,digital_newcomers,60-90d,human,206.6,4.9,0,0,3.4
28002,digital_newcomers,60-90d,human,233.04,7.6,0,0,3.4
28003,digital_newcomers,60-90d,human,275.81,2.4,1,1,3.4
28004,digital_newcomers,60-90d,human,761.83,7.5,0,0,3.4
28005,digital_newcomers,60-90d,human,252.65,3.6,0,0,3.4
28006,digital_newcomers,60-90d,human,1130.25,3.8,0,0,3.4
28007,digital_newcomers,60-90d,human,264.95,6.0,0,0,3.4
28008,digital_newcomers,60-90d,human,1091.11,6.4,0,0,3.4
28009,digital_newcomers,60-90d,human,191.72,5.5,0,0,3.4
28010,digital_newcomers,60-90d,human,752.19,9.2,0,0,3.4
28011,digital_newcomers,60-90d,human,275.21,1.8,0,0,3.4
28012,digital_newcomers,60-90d,human,159.77,5.0,0,0,3.4
28013,digital_newcomers,60-90d,human,86.09,4.1,0,0,3.4
28014,digital_newcomers,60-90d,human,163.81,3.6,1,0,3.4
28015,digital_newcomers,60-90d,human,275.4,6.2,0,0,3.4
28016,digital_newcomers,60-90d,human,139.0,2.3,0,0,3.4
28017,digital_newcomers,60-90d,human,217.4,9.1,0,0,3.4
28018,digital_newcomers,60-90d,human,866.23,5.0,0,0,3.4
28019,digital_newcomers,60-90d,human,1083.75,8.9,0,0,3.4
28020,digital_newcomers,60-90d,human,353.1,7.8,0,0,3.4
28021,digital_newcomers,60-90d,human,87.52,5.5,0,0,3.4
28022,digital_newcomers,60-90d,human,139.49,7.8,0,0,3.4
28023,digital_newcomers,60-90d,human,281.78,10.9,0,0,3.4
28024,digital_newcomers,60-90d,human,777.97,5.7,0,0,3.4
28025,digital_newcomers,60-90d,human,173.08,5.0,0,0,3.4
28026,digital_newcomers,60-90d,human,115.56,8.1,0,0,3.4
28027,digital_newcomers,60-90d,human,92.56,8.4,0,0,3.4
28028,digital_newcomers,60-90d,human,498.21,1.2,0,0,3.4
28029,digital_newcomers,60-90d,human,41.61,1.7,0,0,3.4
28030,digital_newcomers,60-90d,human,196.14,1.1,0,0,3.4
28031,digital_newcomers,60-90d,human,139.91,4.2,0,0,3.4
28032,digital_newcomers,60-90d,human,354.51,9.6,0,0,3.4
28033,digital_newcomers,60-90d,human,345.71,5.2,0,0,3.4
28034,digital_newcomers,60-90d,human,814.31,4.5,0,0,3.4
28035,digital_newcomers,60-90d,human,150.8,4.8,0,0,3.4
28036,digital_newcomers,60-90d,human,242.61,5.4,1,1,3.4
28037,digital_newcomers,60-90d,human,302.28,9.7,1,1,3.4
28038,digital_newcomers,60-90d,human,216.95,4.6,0,0,3.4
28039,digital_newcomers,60-90d,human,54.04,7.1,0,0,3.4
28040,digital_newcomers,60-90d,human,172.03,7.2,0,0,3.4
28041,digital_newcomers,60-90d,human,780.69,4.0,0,0,3.4
28042,digital_newcomers,60-90d,human,501.56,2.3,1,1,3.4
28043,digital_newcomers,60-90d,human,370.29,3.6,0,0,3.4
28044,digital_newcomers,60-90d,human,420.16,7.8,0,0,3.4
28045,digital_newcomers,60-90d,human,68.85,8.0,0,0,3.4
28046,digital_newcomers,60-90d,human,116.09,4.7,1,1,3.4
28047,digital_newcomers,60-90d,human,575.55,4.2,0,0,3.4
28048,digital_newcomers,60-90d,human,665.52,4.0,0,0,3.4
28049,digital_newcomers,60-90d,human,199.08,1.6,0,0,3.4
28050,digital_newcomers,60-90d,human,1070.05,7.7,1,1,3.4
28051,digital_newcomers,60-90d,human,399.17,4.9,0,0,3.4
28052,digital_newcomers,60-90d,human,324.71,4.8,0,0,3.4
28053,digital_newcomers,60-90d,human,62.9,5.2,0,0,3.4
28054,digital_newcomers,60-90d,human,542.09,4.7,0,0,3.4
28055,digital_newcomers,60-90d,human,311.69,11.4,0,0,3.4
28056,digital_newcomers,60-90d,human,289.04,5.0,0,0,3.4
28057,digital_newcomers,60-90d,human,218.96,4.4,0,0,3.4
28058,digital_newcomers,60-90d,human,129.25,6.5,0,0,3.4
28059,digital_newcomers,60-90d,human,61.18,4.0,0,0,3.4
28060,digital_newcomers,60-90d,human,291.91,3.2,1,1,3.4
28061,digital_newcomers,60-90d,human,279.36,7.0,0,0,3.4
28062,digital_newcomers,60-90d,human,134.75,10.5,0,0,3.4
28063,digital_newcomers,60-90d,human,53.83,5.6,0,0,3.4
28064,digital_newcomers,60-90d,human,893.25,1.0,0,0,3.4
28065,digital_newcomers,60-90d,human,181.32,6.4,0,0,3.4
28066,digital_newcomers,60-90d,human,381.5,8.3,0,0,3.4
28067,digital_newcomers,60-90d,human,235.6,8.0,0,0,3.4
28068,digital_newcomers,60-90d,human,569.26,4.7,0,0,3.4
28069,digital_newcomers,60-90d,human,290.46,7.1,0,0,3.4
28070,digital_newcomers,60-90d,human,134.35,7.2,0,0,3.4
28071,digital_newcomers,60-90d,human,243.21,8.5,0,0,3.4
28072,digital_newcomers,60-90d,human,227.37,6.5,0,0,3.4
28073,digital_newcomers,60-90d,human,116.84,10.7,0,0,3.4
28074,digital_newcomers,60-90d,human,245.03,6.1,0,0,3.4
28075,digital_newcomers,60-90d,human,788.04,8.4,0,0,3.4
28076,digital_newcomers,60-90d,human,1776.64,7.5,0,0,3.4
28077,digital_newcomers,60-90d,human,442.41,7.3,0,0,3.4
28078,digital_newcomers,60-90d,human,444.23,6.3,1,1,3.4
28079,digital_newcomers,60-90d,human,358.97,7.4,0,0,3.4
28080,digital_newcomers,60-90d,human,270.18,4.3,0,0,3.4
28081,digital_newcomers,60-90d,human,512.43,3.4,0,0,3.4
28082,digital_newcomers,60-90d,human,116.61,6.6,0,0,3.4
28083,digital_newcomers,60-90d,human,87.3,5.1,1,0,3.4
