ticket_id,user_id,created_at,resolved_at,category,priority,channel,csat_score,status
6259,7000,2025-11-22 21:33:54.195112569,2025-11-25 12:07:53.954646671,account,low,in_app_chat,4.0,resolved
805,886,2025-11-22 22:22:43.020271830,2025-11-27 16:08:00.164402728,billing,low,email,3.0,resolved
6783,7568,2025-11-22 23:09:38.579448049,2025-11-23 18:06:58.372434968,card,medium,email,2.0,resolved
5415,6023,2025-11-22 23:20:51.286760364,2025-11-24 13:59:57.548372307,account,low,in_app_chat,3.0,resolved
6398,7174,2025-11-23 01:01:36.077881393,2025-11-25 08:04:46.052327863,account,low,in_app_chat,4.0,resolved
6916,7698,2025-11-23 09:13:23.265360589,2025-11-24 00:56:25.674727665,kyc,medium,in_app_chat,5.0,resolved
5236,5796,2025-11-23 09:46:26.601484532,2025-11-24 17:12:24.642539537,app,low,in_app_chat,3.0,resolved
5039,5602,2025-11-23 10:42:55.521607236,2025-11-24 00:16:24.434955579,account,medium,phone,,resolved
6957,7737,2025-11-23 10:44:34.798632218,2025-11-23 18:48:43.026814208,kyc,high,in_app_chat,3.0,resolved
3736,4182,2025-11-23 11:50:34.934214232,2025-11-23 15:43:51.265291994,card,high,in_app_chat,4.0,resolved
96,101,2025-11-23 11:51:35.503899851,2025-11-24 18:12:58.624763155,billing,medium,email,5.0,resolved
4620,5118,2025-11-23 13:12:54.710375797,2025-11-23 18:30:39.808925659,card,high,email,4.0,resolved
158,183,2025-11-23 13:29:32.529644076,2025-11-24 22:43:33.305654743,card,medium,phone,5.0,resolved
2396,2678,2025-11-23 16:45:36.602294768,2025-11-24 01:14:33.547126287,app,high,phone,,resolved
948,1034,2025-11-23 16:57:49.577735024,2025-11-24 21:15:26.901930276,card,medium,phone,4.0,resolved
4399,4885,2025-11-23 17:29:42.004555402,2025-11-27 08:01:51.986737226,account,low,in_app_chat,2.0,resolved
1582,1743,2025-11-23 18:48:32.934240253,2025-11-24 03:32:52.993906826,card,high,in_app_chat,4.0,resolved
1400,1532,2025-11-23 18:53:12.817617486,2025-11-26 04:40:04.857578277,billing,low,email,,resolved
2755,3081,2025-11-23 19:05:07.219659255,2025-11-25 18:50:06.142942501,account,low,email,4.0,resolved
1219,1341,2025-11-23 19:26:23.920170797,2025-11-24 11:49:10.617442710,kyc,medium,in_app_chat,4.0,resolved
414,456,2025-11-23 19:55:22.936916352,2025-11-23 23:02:50.044523870,app,high,in_app_chat,4.0,resolved
5390,6001,2025-11-24 02:48:59.120434918,2025-11-26 11:24:33.149949097,account,low,in_app_chat,5.0,resolved
2475,2782,2025-11-24 04:56:37.703200320,2025-11-25 07:08:02.931550434,card,medium,phone,3.0,resolved
1056,1161,2025-11-24 07:15:42.938041322,2025-11-25 10:08:51.572574454,kyc,medium,in_app_chat,4.0,resolved
673,745,2025-11-24 07:41:35.605675294,2025-11-27 05:05:23.492950918,account,low,email,3.0,resolved
3780,4225,2025-11-24 09:00:41.668414761,2025-11-28 09:42:43.931622685,billing,low,email,3.0,resolved
6621,7405,2025-11-24 09:53:36.922203565,2025-11-26 18:35:19.001207217,account,low,phone,4.0,resolved
2121,2340,2025-11-24 12:19:55.669027779,2025-11-25 01:09:59.089253695,card,high,in_app_chat,4.0,resolved
975,1066,2025-11-24 15:57:40.539539635,2025-11-24 17:02:44.124800693,fraud,urgent,email,5.0,resolved
5086,5646,2025-11-24 17:53:41.299104719,2025-11-25 06:24:50.673349283,card,medium,in_app_chat,4.0,resolved
2821,3161,2025-11-24 17:58:54.632974451,2025-11-26 19:14:58.653207240,kyc,medium,in_app_chat,4.0,resolved
7142,7945,2025-11-24 18:52:56.814809839,2025-11-24 21:49:55.095190653,fraud,high,in_app_chat,,resolved
3189,3573,2025-11-24 20:23:56.488470797,2025-11-25 22:45:22.673439465,billing,medium,email,4.0,resolved
6491,7283,2025-11-24 21:15:12.499844990,2025-11-25 07:56:18.625422983,billing,medium,in_app_chat,3.0,resolved
1201,1325,2025-11-24 23:28:11.112322082,2025-11-25 02:41:40.837605146,fraud,high,in_app_chat,,resolved
4828,5385,2025-11-25 00:56:26.062009477,2025-11-27 11:34:41.602633036,account,medium,in_app_chat,5.0,resolved
4759,5299,2025-11-25 02:33:56.769649606,2025-11-25 22:05:19.969687934,app,medium,email,2.0,resolved
6258,6998,2025-11-25 06:49:31.816324853,2025-11-25 12:31:53.028779247,kyc,high,in_app_chat,3.0,resolved
3247,3643,2025-11-25 09:31:27.410811214,2025-11-27 06:30:42.790878031,billing,medium,email,4.0,resolved
4572,5068,2025-11-25 09:53:54.007578813,2025-11-25 15:59:13.109081712,card,medium,in_app_chat,4.0,resolved
966,1058,2025-11-25 10:57:37.781706044,2025-11-27 01:48:01.437536273,kyc,medium,email,,resolved
3582,4017,2025-11-25 11:30:37.220836291,2025-11-25 18:10:37.258490859,card,high,in_app_chat,,resolved
5491,6115,2025-11-25 12:01:56.841872917,2025-11-25 16:40:39.322184953,card,medium,email,,resolved
3705,4144,2025-11-25 12:02:30.270221684,,card,high,in_app_chat,,closed_unresolved
4741,5282,2025-11-25 13:27:25.146442200,2025-11-28 04:40:07.118563135,app,low,phone,4.0,resolved
918,1002,2025-11-25 13:39:53.234786960,2025-11-25 19:44:30.678433268,card,high,phone,4.0,resolved
6463,7257,2025-11-25 14:01:57.775202823,2025-11-29 21:31:14.167325094,account,low,in_app_chat,4.0,resolved
5673,6322,2025-11-25 14:58:28.908413402,2025-11-26 12:28:16.824878196,account,low,in_app_chat,3.0,resolved
6064,6767,2025-11-25 16:35:42.704862489,2025-11-26 23:15:21.455271989,billing,medium,in_app_chat,3.0,resolved
1750,1921,2025-11-25 17:47:38.055434400,2025-11-26 08:04:00.178711026,kyc,medium,email,5.0,resolved
5276,5844,2025-11-25 17:57:45.806303298,,fraud,urgent,email,,open
1030,1136,2025-11-25 20:18:11.125334635,2025-11-27 20:06:59.210947288,app,low,in_app_chat,3.0,resolved
4280,4772,2025-11-26 00:40:51.469333443,2025-11-26 07:26:11.083488817,billing,high,email,5.0,resolved
4768,5305,2025-11-26 01:08:49.634597904,2025-11-26 22:43:03.756811987,kyc,medium,in_app_chat,4.0,resolved
12,7,2025-11-26 03:43:08.061836937,2025-11-27 16:10:44.386007731,card,low,in_app_chat,3.0,resolved
1380,1512,2025-11-26 05:14:00.826253373,2025-11-26 18:51:24.753288568,kyc,medium,email,,resolved
5832,6499,2025-11-26 06:08:19.458831151,2025-11-27 07:59:05.071053932,app,low,in_app_chat,3.0,resolved
2081,2288,2025-11-26 09:24:05.876259742,2025-11-27 09:11:06.870394420,kyc,medium,email,,resolved
1527,1675,2025-11-26 11:34:13.848470584,2025-11-26 15:37:11.671016398,card,high,email,4.0,resolved
2735,3060,2025-11-26 12:37:11.277531560,,billing,low,email,,open
3714,4155,2025-11-26 12:38:24.620335535,2025-11-27 16:16:07.935421052,billing,low,email,3.0,resolved
3583,4017,2025-11-26 13:45:00.495034090,2025-11-27 05:03:13.004854496,billing,medium,in_app_chat,4.0,resolved
5360,5966,2025-11-26 14:47:23.677895624,2025-11-26 21:00:53.761309535,fraud,high,in_app_chat,,resolved
3815,4255,2025-11-26 16:24:42.868978217,2025-11-27 16:52:07.290009763,app,medium,email,,resolved
3638,4067,2025-11-26 17:57:48.682826861,2025-11-26 23:43:18.782439140,card,medium,in_app_chat,,resolved
3210,3594,2025-11-26 20:04:21.488948817,2025-11-29 21:02:14.408140354,app,low,phone,,resolved
2766,3094,2025-11-26 23:14:16.316429472,2025-11-27 14:31:09.169044424,card,medium,in_app_chat,4.0,resolved
4693,5211,2025-11-27 01:29:02.708176865,2025-11-27 02:24:20.364148925,fraud,high,phone,5.0,resolved
6878,7659,2025-11-27 02:09:01.722703305,2025-11-28 18:22:30.806755809,account,low,in_app_chat,4.0,resolved
2847,3181,2025-11-27 05:21:58.706736122,2025-11-28 09:45:25.451981804,kyc,medium,in_app_chat,,resolved
6784,7568,2025-11-27 06:05:08.540593152,2025-11-28 01:23:22.619898873,app,low,email,,resolved
648,725,2025-11-27 07:40:33.701220888,2025-11-28 05:03:27.821677314,account,low,email,,resolved
6324,7077,2025-11-27 09:27:12.348340133,,billing,medium,in_app_chat,,open
5198,5761,2025-11-27 09:42:29.849447344,2025-11-28 19:07:47.388547358,card,low,in_app_chat,4.0,resolved
3721,4167,2025-11-27 11:50:46.392938615,,account,medium,email,,open
2591,2918,2025-11-27 16:06:25.634542060,2025-11-28 23:17:18.611212944,app,low,email,4.0,resolved
4207,4685,2025-11-27 16:21:43.839096696,2025-11-27 23:54:30.668020588,card,high,phone,5.0,resolved
3389,3800,2025-11-27 20:00:42.161984573,2025-11-28 13:48:36.724855134,kyc,medium,email,,resolved
4899,5462,2025-11-27 20:07:24.280764591,,kyc,medium,email,,closed_unresolved
7045,7834,2025-11-27 21:09:11.541059789,2025-11-29 11:56:42.798024216,billing,medium,email,5.0,resolved
2052,2261,2025-11-28 01:24:08.830439784,2025-11-28 06:11:46.318326154,kyc,high,in_app_chat,,resolved
5028,5593,2025-11-28 01:54:15.384959418,2025-12-01 10:32:51.641603866,card,low,in_app_chat,5.0,resolved
3328,3730,2025-11-28 03:06:41.231145453,2025-11-30 11:00:43.796342283,account,medium,email,4.0,resolved
549,602,2025-11-28 06:05:40.551505673,2025-11-28 12:19:36.923649602,app,high,in_app_chat,3.0,resolved
2752,3076,2025-11-28 06:37:03.279321863,2025-11-28 12:19:35.854695967,card,urgent,in_app_chat,4.0,resolved
3044,3411,2025-11-28 07:21:10.831227586,2025-11-29 13:15:19.580907122,billing,medium,phone,,resolved
2221,2453,2025-11-28 09:04:42.737114956,2025-11-28 23:04:40.926636342,card,medium,in_app_chat,,resolved
3720,4163,2025-11-28 10:34:13.708472410,2025-11-29 07:59:41.173585027,account,medium,in_app_chat,3.0,resolved
1994,2197,2025-11-28 12:59:59.097906000,2025-11-29 10:43:18.483568267,billing,low,in_app_chat,,resolved
1528,1676,2025-11-28 16:06:19.354680429,2025-11-29 07:39:51.468547605,kyc,medium,email,3.0,resolved
1698,1857,2025-11-28 16:10:04.662040785,2025-11-28 20:45:17.813117076,card,high,email,4.0,resolved
2770,3097,2025-11-28 17:22:53.034771123,2025-12-01 23:41:41.870656515,account,low,in_app_chat,,resolved
715,786,2025-11-28 19:54:32.154014243,2025-11-30 06:28:27.733620198,kyc,medium,phone,,resolved
1098,1208,2025-11-28 20:27:34.358394392,2025-11-29 02:32:14.851266962,account,medium,in_app_chat,,resolved
7041,7831,2025-11-28 21:27:59.181354717,2025-11-28 22:26:05.127832597,billing,urgent,in_app_chat,4.0,resolved
5222,5784,2025-11-28 23:25:40.034591137,,app,low,email,,open
5856,6524,2025-11-28 23:28:06.912300000,,fraud,high,in_app_chat,,closed_unresolved
2569,2888,2025-11-28 23:42:56.313894211,2025-11-30 09:08:28.570530767,account,low,email,4.0,resolved
6087,6796,2025-11-29 02:15:39.756016684,2025-11-29 06:41:15.599227890,billing,high,in_app_chat,,resolved
798,880,2025-11-29 05:43:23.993336856,2025-11-29 22:52:13.928059927,card,medium,phone,3.0,resolved
6976,7760,2025-11-29 08:26:07.099033424,2025-12-01 13:33:59.697024768,billing,low,in_app_chat,4.0,resolved
4655,5168,2025-11-29 09:18:49.913290523,2025-11-29 15:54:42.290158341,card,medium,in_app_chat,,resolved
4574,5070,2025-11-29 11:38:02.800927993,2025-11-29 12:21:20.096575124,kyc,urgent,phone,4.0,resolved
3942,4402,2025-11-29 13:55:09.200955385,2025-11-29 20:07:49.436401097,app,medium,in_app_chat,4.0,resolved
3013,3381,2025-11-29 17:23:27.299584573,2025-12-02 00:55:16.765997315,app,low,in_app_chat,4.0,resolved
1206,1326,2025-11-29 18:14:21.010026531,2025-11-30 10:41:13.486832819,card,medium,in_app_chat,5.0,resolved
2271,2514,2025-11-29 20:53:22.757943903,2025-11-30 14:32:42.747347477,card,medium,in_app_chat,4.0,resolved
5632,6282,2025-11-29 22:17:55.960955738,,fraud,high,email,,closed_unresolved
4764,5301,2025-11-30 04:10:43.222786849,2025-11-30 19:10:55.417958000,billing,high,email,5.0,resolved
1008,1105,2025-11-30 07:09:18.670448439,2025-11-30 16:00:20.168692025,card,medium,in_app_chat,,resolved
5270,5836,2025-11-30 07:37:59.031137438,2025-12-01 08:36:10.198128038,billing,medium,phone,4.0,resolved
1379,1512,2025-11-30 10:21:50.389919493,2025-11-30 14:35:21.420665992,billing,urgent,in_app_chat,4.0,resolved
4433,4930,2025-11-30 11:02:11.569752130,2025-11-30 23:10:15.990757375,app,medium,email,,resolved
6133,6849,2025-11-30 12:32:16.040802641,2025-12-01 13:35:27.274544288,billing,low,in_app_chat,3.0,resolved
4026,4483,2025-11-30 13:23:16.505401148,2025-12-09 06:02:23.588720324,kyc,low,email,3.0,resolved
2294,2549,2025-11-30 18:37:35.418555232,2025-12-01 05:16:12.375271020,billing,medium,in_app_chat,5.0,resolved
2668,3005,2025-11-30 18:41:56.877709824,2025-12-01 00:15:18.286653748,card,high,email,3.0,resolved
4223,4710,2025-11-30 19:20:45.140514429,2025-12-01 16:18:54.647696124,billing,medium,in_app_chat,4.0,resolved
3839,4283,2025-11-30 20:02:04.370319643,2025-12-01 02:26:37.862821496,kyc,medium,in_app_chat,,resolved
484,538,2025-11-30 23:12:29.056854862,2025-12-02 13:36:48.036267146,app,medium,in_app_chat,3.0,resolved
332,356,2025-11-30 23:21:50.138469360,2025-12-02 03:07:30.251920234,card,low,in_app_chat,2.0,resolved
5689,6342,2025-11-30 23:58:21.653005733,,kyc,high,in_app_chat,,open
1952,2160,2025-12-01 02:25:59.836338416,2025-12-01 22:58:14.055013031,kyc,medium,in_app_chat,,resolved
2264,2509,2025-12-01 09:44:20.842675293,2025-12-03 07:17:16.936120565,app,low,in_app_chat,,resolved
5691,6344,2025-12-01 11:31:15.451464535,,kyc,high,in_app_chat,,open
5004,5572,2025-12-01 13:08:36.416976604,2025-12-02 10:02:57.580552376,app,medium,in_app_chat,4.0,resolved
2601,2933,2025-12-01 13:31:43.445335906,2025-12-02 06:54:41.437689431,kyc,medium,phone,2.0,resolved
5015,5584,2025-12-01 15:15:10.483279427,2025-12-01 21:00:16.890308874,app,high,phone,2.0,resolved
3928,4388,2025-12-01 16:41:52.689169242,2025-12-05 13:46:42.073112785,account,low,email,5.0,resolved
4125,4608,2025-12-01 17:45:02.370293043,2025-12-02 17:59:56.623344414,billing,medium,email,,resolved
816,894,2025-12-01 17:59:17.701670261,,account,medium,in_app_chat,,open
6771,7548,2025-12-01 19:19:16.000590103,2025-12-02 22:37:25.423166753,kyc,medium,in_app_chat,3.0,resolved
3506,3933,2025-12-01 21:57:55.487787606,2025-12-08 03:59:38.250634020,account,low,in_app_chat,5.0,resolved
2060,2268,2025-12-02 00:55:27.240289567,2025-12-02 20:42:48.618448051,kyc,medium,in_app_chat,,resolved
1168,1288,2025-12-02 01:33:55.419037873,2025-12-02 14:27:09.553685255,app,medium,email,5.0,resolved
4012,4473,2025-12-02 04:20:44.306609622,2025-12-03 05:06:07.596097707,account,low,in_app_chat,5.0,resolved
4916,5482,2025-12-02 04:44:10.959178096,,fraud,high,phone,,open
6797,7578,2025-12-02 05:26:54.108136461,2025-12-02 10:36:23.517766246,kyc,medium,in_app_chat,,resolved
6037,6741,2025-12-02 05:45:43.173474842,2025-12-02 12:21:55.372299831,app,high,in_app_chat,3.0,resolved
787,874,2025-12-02 06:47:24.525162565,2025-12-02 11:43:34.956533619,account,high,email,5.0,resolved
1228,1349,2025-12-02 07:09:22.411973992,2025-12-02 18:16:07.636487833,kyc,medium,in_app_chat,4.0,resolved
2989,3357,2025-12-02 08:39:09.507942002,2025-12-03 03:10:46.075203471,account,medium,email,4.0,resolved
178,201,2025-12-02 08:46:53.359713655,2025-12-04 05:45:42.978175857,billing,low,in_app_chat,,resolved
6126,6836,2025-12-02 08:51:46.705808321,2025-12-02 21:45:52.896583622,billing,high,in_app_chat,4.0,resolved
2693,3031,2025-12-02 10:50:47.763665246,2025-12-02 15:59:50.788203582,card,high,email,,resolved
867,950,2025-12-02 15:16:21.168286708,2025-12-02 17:13:19.420859207,account,high,email,,resolved
745,825,2025-12-02 15:20:35.557499146,2025-12-03 05:26:44.711966077,account,medium,in_app_chat,3.0,resolved
3751,4203,2025-12-02 16:16:47.058647485,2025-12-02 22:34:44.622772036,app,high,email,,resolved
5377,5985,2025-12-03 00:04:33.417780856,2025-12-06 09:47:09.055720424,account,low,in_app_chat,2.0,resolved
3171,3548,2025-12-03 01:46:53.380096017,2025-12-05 17:36:03.093103680,billing,low,email,,resolved
5836,6503,2025-12-03 05:46:02.830684088,2025-12-07 05:15:13.087452086,card,low,in_app_chat,3.0,resolved
5368,5976,2025-12-03 07:53:50.182483623,2025-12-03 21:14:58.573054761,billing,medium,in_app_chat,3.0,resolved
5392,6003,2025-12-03 10:01:07.230879580,2025-12-03 11:03:45.316428187,fraud,urgent,in_app_chat,4.0,resolved
6341,7099,2025-12-03 10:02:15.423168808,2025-12-04 20:19:35.493365266,app,low,email,,resolved
2499,2807,2025-12-03 11:25:29.465419969,2025-12-04 15:03:14.658639469,app,low,in_app_chat,,resolved
4712,5234,2025-12-03 12:03:32.128973902,2025-12-04 00:26:41.435068577,account,medium,email,3.0,resolved
373,415,2025-12-03 13:23:18.281126106,2025-12-03 18:15:48.775245621,kyc,high,in_app_chat,5.0,resolved
2036,2243,2025-12-03 13:37:08.185098426,2025-12-05 05:07:37.079163013,billing,medium,phone,,resolved
3976,4435,2025-12-03 16:06:28.762252447,2025-12-04 02:02:20.256816032,kyc,medium,in_app_chat,5.0,resolved
5423,6037,2025-12-03 16:13:43.134748452,2025-12-08 12:59:40.398571905,kyc,low,email,4.0,resolved
7049,7838,2025-12-03 19:38:44.912429782,2025-12-03 22:42:40.565383228,kyc,high,email,4.0,resolved
4632,5130,2025-12-03 19:41:35.422182360,,billing,medium,email,,closed_unresolved
1279,1398,2025-12-03 21:42:01.153292708,2025-12-05 02:12:16.207660344,fraud,medium,in_app_chat,5.0,resolved
94,99,2025-12-03 21:52:02.702390989,2025-12-05 08:29:16.867118566,account,low,email,,resolved
1935,2142,2025-12-03 23:11:54.989134984,,account,high,phone,,open
4297,4791,2025-12-04 01:19:58.344319879,2025-12-04 04:14:41.166269673,account,high,email,5.0,resolved
1051,1155,2025-12-04 03:57:28.695856933,2025-12-04 11:30:13.240934781,app,medium,in_app_chat,4.0,resolved
2378,2647,2025-12-04 06:38:51.873070758,2025-12-05 13:41:51.114672355,kyc,low,email,5.0,resolved
4498,4995,2025-12-04 10:11:08.455761879,2025-12-04 18:59:36.710974919,fraud,high,email,4.0,resolved
6849,7633,2025-12-04 12:30:12.486243663,2025-12-09 12:48:41.015618677,card,low,phone,3.0,resolved
100,109,2025-12-04 14:56:05.138841085,2025-12-06 06:48:53.917363012,card,medium,phone,4.0,resolved
2987,3355,2025-12-04 14:59:00.963692721,2025-12-04 21:29:56.250612826,kyc,high,phone,4.0,resolved
5336,5924,2025-12-04 15:53:35.247239401,2025-12-05 06:54:20.858245675,kyc,medium,in_app_chat,,resolved
3868,4321,2025-12-04 19:00:35.583869992,2025-12-04 23:12:21.130414632,kyc,high,email,,resolved
1097,1206,2025-12-04 20:52:28.528540800,2025-12-05 04:02:18.206434994,kyc,high,email,5.0,resolved
2368,2639,2025-12-04 22:09:22.462017269,2025-12-05 01:23:28.054636211,card,high,in_app_chat,5.0,resolved
5830,6496,2025-12-05 02:27:50.242869731,2025-12-06 10:29:31.156613970,app,low,in_app_chat,4.0,resolved
3211,3594,2025-12-05 02:50:49.507621532,2025-12-06 12:05:55.327968904,billing,medium,in_app_chat,3.0,resolved
912,997,2025-12-05 03:42:43.308178557,2025-12-06 22:02:12.876371247,kyc,medium,email,4.0,resolved
2776,3112,2025-12-05 06:01:06.207825385,2025-12-05 16:51:40.621629049,kyc,high,email,5.0,resolved
2049,2259,2025-12-05 09:16:42.046835217,2025-12-05 15:32:47.388557604,kyc,medium,email,,resolved
1983,2189,2025-12-05 12:06:09.463133563,2025-12-05 20:36:19.965972664,account,high,in_app_chat,,resolved
3825,4268,2025-12-05 17:45:44.073754047,2025-12-06 03:52:20.782463802,app,medium,in_app_chat,5.0,resolved
5379,5986,2025-12-05 21:50:13.331434712,,billing,low,in_app_chat,,open
1940,2147,2025-12-05 23:01:25.123879790,2025-12-06 03:19:46.283205467,billing,high,in_app_chat,4.0,resolved
2284,2535,2025-12-05 23:33:04.762335366,2025-12-06 08:57:04.028177412,app,medium,phone,3.0,resolved
1612,1780,2025-12-05 23:50:37.047054606,2025-12-06 12:15:53.484071965,card,medium,email,4.0,resolved
3483,3902,2025-12-06 02:24:07.991104999,,app,medium,phone,,open
4452,4947,2025-12-06 03:44:20.645943685,2025-12-09 12:14:46.715040845,app,low,in_app_chat,3.0,resolved
4537,5038,2025-12-06 04:26:37.016717651,,fraud,urgent,in_app_chat,,closed_unresolved
4883,5452,2025-12-06 07:32:53.499339260,2025-12-06 19:17:28.644346199,billing,medium,in_app_chat,5.0,resolved
4302,4799,2025-12-06 08:46:06.049849022,2025-12-06 20:36:50.542295345,account,low,email,4.0,resolved
5364,5967,2025-12-06 09:56:00.556131001,,app,high,phone,,open
6493,7286,2025-12-06 10:19:12.826662654,2025-12-07 03:48:13.482435074,app,medium,in_app_chat,4.0,resolved
3073,3435,2025-12-06 10:29:29.449552557,2025-12-07 05:06:26.815199807,card,low,email,2.0,resolved
4319,4814,2025-12-06 10:59:31.341970034,2025-12-06 16:53:50.282167911,account,medium,in_app_chat,2.0,resolved
5414,6021,2025-12-06 11:35:05.863212640,2025-12-07 02:08:55.147709537,app,medium,in_app_chat,5.0,resolved
3453,3870,2025-12-06 14:30:28.160194141,2025-12-06 18:10:14.794492664,kyc,high,phone,5.0,resolved
2767,3095,2025-12-06 16:04:31.412931585,2025-12-07 10:57:15.623176283,account,medium,in_app_chat,4.0,resolved
4270,4755,2025-12-06 19:26:50.630095680,,fraud,high,in_app_chat,,open
