response_id,user_id,survey_date,nps_score,driver,segment,comment_length
979,1184,2025-09-20 20:09:26.909021635,4,onboarding,detractor,117
1967,2375,2025-09-20 20:38:36.400458920,10,support,promoter,94
3693,4504,2025-09-20 21:34:04.755919448,10,product,promoter,13
6174,7539,2025-09-20 22:50:25.016626743,10,product,promoter,77
206,244,2025-09-21 03:52:11.306878299,10,support,promoter,47
1937,2344,2025-09-21 05:22:18.591036381,5,app_quality,detractor,85
4673,5688,2025-09-21 06:35:30.325047645,8,product,passive,9
5151,6302,2025-09-21 07:33:04.378472881,1,fees,detractor,160
4898,5982,2025-09-21 08:02:41.299971619,8,onboarding,passive,11
345,422,2025-09-21 15:15:37.663133918,4,fees,detractor,109
3287,4027,2025-09-21 16:37:10.192913051,6,trust,detractor,188
5684,6963,2025-09-21 19:42:40.417344167,10,trust,promoter,46
2162,2632,2025-09-21 22:41:45.499107595,10,app_quality,promoter,27
4463,5459,2025-09-22 00:46:36.329314186,10,trust,promoter,112
2127,2586,2025-09-22 09:23:28.533611394,8,trust,passive,9
3388,4144,2025-09-22 10:32:00.188488858,10,trust,promoter,56
4857,5913,2025-09-22 13:20:21.403411085,2,onboarding,detractor,178
1348,1610,2025-09-22 17:41:46.837499922,8,product,passive,26
957,1153,2025-09-22 18:46:23.580089353,8,support,passive,28
77,89,2025-09-22 20:01:25.844014251,0,onboarding,detractor,134
2111,2566,2025-09-22 21:43:02.109646830,8,fees,passive,33
5466,6688,2025-09-23 01:50:08.021530501,8,support,passive,3
3392,4149,2025-09-23 04:08:39.976820280,5,fees,detractor,24
5887,7225,2025-09-23 12:12:29.549058644,2,fees,detractor,36
5981,7339,2025-09-23 12:26:40.679642166,10,product,promoter,171
5176,6340,2025-09-23 16:48:00.817835400,8,fees,passive,38
6314,7704,2025-09-23 20:24:05.148277488,8,onboarding,passive,26
1176,1403,2025-09-23 22:44:01.104819383,9,support,promoter,199
3244,3970,2025-09-24 00:38:55.443074020,10,app_quality,promoter,9
3107,3810,2025-09-24 01:19:05.684962465,4,onboarding,detractor,39
3789,4630,2025-09-24 01:27:56.471972112,8,product,passive,6
717,874,2025-09-24 03:46:06.064277039,2,product,detractor,154
2837,3468,2025-09-24 06:07:33.729164993,8,fees,passive,5
3581,4381,2025-09-24 07:06:25.554750572,5,fees,detractor,160
3402,4167,2025-09-24 09:15:51.921101471,5,app_quality,detractor,63
1265,1514,2025-09-24 10:22:00.545868422,9,support,promoter,48
5708,6993,2025-09-24 10:34:42.522184295,9,app_quality,promoter,95
1390,1667,2025-09-24 10:50:12.147631431,7,fees,passive,25
1060,1280,2025-09-24 16:39:04.927095190,10,app_quality,promoter,3
209,250,2025-09-24 18:55:14.345626880,10,support,promoter,17
5177,6341,2025-09-24 20:46:36.881663171,6,onboarding,detractor,82
3921,4791,2025-09-24 21:40:34.131804867,8,product,passive,3
6476,7895,2025-09-25 01:28:07.735380041,2,fees,detractor,53
2646,3256,2025-09-25 01:43:13.861538615,10,product,promoter,3
3657,4465,2025-09-25 02:04:01.265175840,10,product,promoter,104
1819,2203,2025-09-25 02:26:58.325898243,5,support,detractor,25
989,1190,2025-09-25 02:58:07.124006988,7,fees,passive,33
2216,2703,2025-09-25 07:00:59.913267073,10,trust,promoter,157
468,566,2025-09-25 13:44:14.057546438,10,app_quality,promoter,100
1616,1948,2025-09-25 18:44:43.452888941,8,product,passive,17
4563,5567,2025-09-25 20:13:01.296391468,2,product,detractor,78
3645,4452,2025-09-25 20:23:40.737837094,8,app_quality,passive,22
5109,6256,2025-09-25 20:52:55.752466886,7,fees,passive,25
4989,6094,2025-09-25 21:39:25.953202514,2,app_quality,detractor,78
4606,5613,2025-09-25 23:22:06.993503166,8,trust,passive,34
510,614,2025-09-26 02:05:08.769628394,10,support,promoter,135
5116,6265,2025-09-26 08:56:25.751547965,2,support,detractor,128
538,654,2025-09-26 08:59:33.645579728,2,trust,detractor,188
696,846,2025-09-26 12:28:17.600630741,7,fees,passive,32
83,94,2025-09-26 14:22:44.371392873,4,product,detractor,42
1658,1999,2025-09-26 14:46:39.387321500,10,support,promoter,89
2326,2851,2025-09-26 14:57:16.212605158,6,trust,detractor,55
6347,7737,2025-09-26 15:55:23.518699354,4,onboarding,detractor,97
2737,3360,2025-09-26 19:57:23.669660799,2,product,detractor,188
664,806,2025-09-26 20:40:23.208333277,0,trust,detractor,61
1911,2304,2025-09-26 23:02:57.793797136,10,app_quality,promoter,144
2029,2457,2025-09-27 00:15:06.737722891,9,app_quality,promoter,39
1978,2388,2025-09-27 01:26:21.810453429,10,product,promoter,122
2554,3124,2025-09-27 02:31:54.087287689,10,product,promoter,110
1847,2235,2025-09-27 06:15:36.093904104,10,trust,promoter,55
366,442,2025-09-27 08:08:51.056204896,6,fees,detractor,175
6048,7405,2025-09-27 14:14:14.291293531,10,support,promoter,14
2327,2853,2025-09-27 15:29:51.553738492,10,product,promoter,71
4814,5853,2025-09-27 15:43:27.470710827,10,onboarding,promoter,152
5979,7337,2025-09-27 22:54:53.213670336,6,fees,detractor,2
3366,4122,2025-09-28 00:09:11.088846423,5,support,detractor,165
200,238,2025-09-28 00:30:31.231398576,10,app_quality,promoter,30
4906,5989,2025-09-28 06:23:05.058439802,5,fees,detractor,5
2762,3390,2025-09-28 07:05:51.685502190,10,product,promoter,126
3274,4015,2025-09-28 12:28:12.128644750,10,app_quality,promoter,90
2339,2874,2025-09-28 18:08:51.121949510,9,support,promoter,69
1903,2297,2025-09-28 18:22:00.046917439,6,app_quality,detractor,144
4676,5691,2025-09-28 19:53:04.228616489,4,trust,detractor,65
1534,1838,2025-09-28 21:21:07.726731624,8,onboarding,passive,0
1342,1600,2025-09-28 22:01:08.820578409,10,product,promoter,124
1582,1896,2025-09-28 22:38:09.255842649,10,trust,promoter,167
6444,7852,2025-09-29 01:01:41.287966461,8,fees,passive,14
4402,5379,2025-09-29 03:37:54.075702872,0,fees,detractor,170
1439,1734,2025-09-29 03:56:22.903886212,4,app_quality,detractor,158
4748,5769,2025-09-29 07:24:56.310257062,10,product,promoter,115
3328,4074,2025-09-29 07:52:58.189364808,8,app_quality,passive,3
5414,6630,2025-09-29 07:59:21.323320909,10,product,promoter,92
239,284,2025-09-29 08:43:52.415543176,10,trust,promoter,199
3371,4126,2025-09-29 12:37:10.193787235,10,app_quality,promoter,106
6431,7835,2025-09-30 00:19:01.869661660,7,app_quality,passive,0
1746,2125,2025-09-30 01:00:36.107209575,6,fees,detractor,145
2768,3394,2025-09-30 02:44:18.280468222,10,app_quality,promoter,189
6339,7731,2025-09-30 02:47:10.505444547,10,product,promoter,43
2755,3381,2025-09-30 03:59:44.332859241,0,support,detractor,42
5957,7314,2025-09-30 13:04:09.926482224,2,fees,detractor,142
2802,3427,2025-09-30 13:48:17.665490612,10,support,promoter,104
3747,4571,2025-09-30 14:41:55.600869255,0,support,detractor,118
6054,7409,2025-09-30 15:50:33.939662971,8,product,passive,39
1343,1601,2025-09-30 15:55:35.571132586,10,trust,promoter,150
6538,7961,2025-09-30 16:20:41.811829658,10,product,promoter,124
1118,1346,2025-09-30 17:02:05.035999943,10,product,promoter,174
741,895,2025-09-30 20:36:07.756471471,5,app_quality,detractor,98
1094,1319,2025-10-01 02:26:29.819932540,10,trust,promoter,118
1886,2277,2025-10-01 04:48:10.972423823,5,fees,detractor,119
2760,3387,2025-10-01 10:09:28.589103760,8,product,passive,9
5396,6607,2025-10-01 11:15:06.250545947,10,product,promoter,26
5010,6129,2025-10-01 12:34:36.318641560,8,product,passive,17
3681,4487,2025-10-01 12:50:18.182407243,2,support,detractor,106
32,33,2025-10-01 20:13:18.590814143,10,product,promoter,104
3344,4093,2025-10-01 20:59:21.188886244,0,onboarding,detractor,171
5491,6720,2025-10-02 00:17:23.165397277,10,trust,promoter,45
2661,3273,2025-10-02 02:07:44.746281304,2,onboarding,detractor,75
2665,3277,2025-10-02 02:13:47.629169353,8,product,passive,30
1123,1349,2025-10-02 06:53:18.455084560,4,product,detractor,41
2854,3492,2025-10-02 07:49:51.426071584,2,product,detractor,177
4999,6106,2025-10-02 08:27:44.526554760,0,support,detractor,169
640,777,2025-10-02 08:39:33.827127658,8,product,passive,39
6440,7845,2025-10-02 10:31:25.581873734,8,trust,passive,25
2363,2904,2025-10-02 10:48:06.847969642,7,support,passive,39
4659,5669,2025-10-02 11:53:51.570155728,8,support,passive,31
1783,2164,2025-10-02 13:04:18.777387552,8,product,passive,34
5062,6193,2025-10-02 13:10:40.050619921,6,fees,detractor,23
2030,2457,2025-10-02 15:07:49.915359897,3,fees,detractor,86
2067,2507,2025-10-02 17:11:34.978776633,7,fees,passive,34
4166,5066,2025-10-02 18:44:34.886150473,5,support,detractor,13
154,190,2025-10-02 21:05:44.886795397,4,trust,detractor,103
5821,7149,2025-10-02 21:49:08.539361808,9,support,promoter,43
2499,3057,2025-10-03 00:24:50.349207323,9,app_quality,promoter,61
2367,2909,2025-10-03 00:28:09.864147241,8,product,passive,8
1386,1663,2025-10-03 03:17:24.504915739,8,product,passive,33
5281,6459,2025-10-03 04:07:14.864182181,4,fees,detractor,13
1883,2274,2025-10-03 06:08:21.807263088,10,onboarding,promoter,89
960,1158,2025-10-03 08:25:05.809162817,10,product,promoter,3
858,1027,2025-10-03 10:07:48.568182251,2,app_quality,detractor,90
3911,4774,2025-10-03 12:34:42.600011407,7,support,passive,25
3418,4184,2025-10-03 13:14:19.516533967,7,fees,passive,30
524,634,2025-10-03 17:26:09.587480691,4,fees,detractor,26
2929,3586,2025-10-03 17:44:23.180902575,10,trust,promoter,117
1973,2382,2025-10-04 00:04:16.776625177,1,fees,detractor,57
3566,4359,2025-10-04 00:32:27.182951185,4,support,detractor,151
5403,6615,2025-10-04 01:13:43.574039895,10,product,promoter,26
3347,4098,2025-10-04 01:27:16.741171621,10,product,promoter,146
4630,5637,2025-10-04 02:11:30.689404344,10,product,promoter,12
3410,4177,2025-10-04 02:51:44.750800218,10,product,promoter,58
1906,2300,2025-10-04 06:23:23.084677587,10,product,promoter,181
5816,7140,2025-10-04 06:52:24.179553863,4,trust,detractor,130
2619,3209,2025-10-04 09:07:37.912812375,10,product,promoter,112
611,742,2025-10-04 09:22:23.297935869,6,app_quality,detractor,25
4124,5021,2025-10-04 09:37:17.251017245,2,onboarding,detractor,84
1156,1383,2025-10-04 10:11:27.988646156,10,app_quality,promoter,179
2016,2436,2025-10-04 13:11:55.902978839,7,fees,passive,18
1008,1221,2025-10-04 13:22:53.901822328,7,fees,passive,15
202,241,2025-10-04 13:23:31.801970132,4,trust,detractor,122
1518,1825,2025-10-04 17:42:35.092357047,4,support,detractor,30
5998,7357,2025-10-04 19:30:34.857793981,10,support,promoter,19
3785,4626,2025-10-04 21:24:43.825075715,7,support,passive,38
1100,1325,2025-10-04 21:56:35.471389398,7,support,passive,17
373,449,2025-10-05 02:36:42.952797250,4,fees,detractor,144
718,875,2025-10-05 07:12:20.865200546,9,app_quality,promoter,27
307,360,2025-10-05 08:50:39.365529711,10,product,promoter,55
3076,3775,2025-10-05 10:07:49.011783922,4,product,detractor,105
689,839,2025-10-05 10:15:26.124929746,10,product,promoter,35
3896,4754,2025-10-05 10:54:03.831686452,6,trust,detractor,130
2247,2742,2025-10-05 11:43:52.541915332,4,trust,detractor,117
4008,4885,2025-10-05 15:19:10.500688865,10,product,promoter,103
4950,6050,2025-10-05 15:29:44.596264297,6,fees,detractor,116
3462,4236,2025-10-05 15:31:13.255030323,10,product,promoter,131
4012,4889,2025-10-05 21:54:31.255665791,6,product,detractor,99
2991,3664,2025-10-05 22:12:35.113067213,8,onboarding,passive,30
931,1126,2025-10-05 23:52:35.274736488,7,fees,passive,13
3199,3918,2025-10-06 00:22:42.316480652,8,fees,passive,38
5556,6799,2025-10-06 01:53:24.986713652,7,fees,passive,1
2809,3434,2025-10-06 01:54:35.767383600,8,support,passive,31
1757,2136,2025-10-06 01:54:41.168747969,6,fees,detractor,169
1966,2374,2025-10-06 01:58:47.099997094,9,support,promoter,189
1473,1780,2025-10-06 04:57:51.600861129,4,product,detractor,121
2071,2513,2025-10-06 07:54:41.840571758,7,fees,passive,16
609,738,2025-10-06 09:11:46.787008519,9,app_quality,promoter,195
6498,7925,2025-10-06 09:36:10.069704198,9,support,promoter,48
4651,5659,2025-10-06 10:54:34.997502248,0,fees,detractor,160
4072,4961,2025-10-06 14:36:01.090411015,8,product,passive,21
3004,3676,2025-10-06 14:56:43.927995390,2,product,detractor,91
4901,5986,2025-10-06 15:42:23.370166183,10,product,promoter,0
5736,7028,2025-10-06 17:06:48.413080062,4,support,detractor,178
6169,7531,2025-10-06 19:52:11.940360251,6,onboarding,detractor,37
4185,5083,2025-10-06 20:43:39.800946115,10,product,promoter,173
2052,2489,2025-10-06 20:48:16.900244899,10,app_quality,promoter,36
582,708,2025-10-06 22:22:52.612506465,4,onboarding,detractor,69
2973,3643,2025-10-06 22:26:11.802710575,10,support,promoter,132
401,488,2025-10-07 05:12:05.449371019,5,app_quality,detractor,102
5994,7354,2025-10-07 06:28:19.430695476,10,onboarding,promoter,167
3351,4102,2025-10-07 07:27:26.193171288,8,trust,passive,39
6550,7975,2025-10-07 10:50:43.911367031,5,fees,detractor,169
500,600,2025-10-07 10:59:09.623949552,10,product,promoter,119
2894,3540,2025-10-07 12:39:27.507211015,7,fees,passive,13
462,561,2025-10-07 13:39:00.281263095,10,app_quality,promoter,12
1113,1340,2025-10-07 14:14:17.176438043,8,app_quality,passive,23
4661,5671,2025-10-07 15:21:53.611734813,9,app_quality,promoter,36
4636,5645,2025-10-07 16:22:00.000656299,6,support,detractor,186
441,538,2025-10-07 17:37:15.774028233,10,support,promoter,78
5874,7203,2025-10-07 18:45:59.711365572,10,app_quality,promoter,174
1501,1809,2025-10-07 19:27:05.674282980,6,product,detractor,40
5900,7253,2025-10-07 20:22:23.255250326,3,fees,detractor,73
1016,1232,2025-10-07 21:50:28.312689505,8,product,passive,33
4620,5628,2025-10-07 22:28:41.930561372,10,product,promoter,160
630,767,2025-10-08 01:30:52.723932583,10,onboarding,promoter,95
1563,1870,2025-10-08 03:21:17.972685688,10,product,promoter,65
1310,1564,2025-10-08 04:25:29.137111052,3,app_quality,detractor,186
4121,5019,2025-10-08 04:34:04.666554575,6,product,detractor,162
1372,1644,2025-10-08 05:28:04.117601616,8,fees,passive,5
1792,2171,2025-10-08 09:59:01.887385827,6,product,detractor,173
6148,7513,2025-10-08 13:24:54.735180059,4,product,detractor,160
5094,6229,2025-10-08 14:15:12.540403445,8,product,passive,29
4021,4901,2025-10-08 16:48:31.079754924,10,app_quality,promoter,92
1190,1416,2025-10-08 22:36:39.594052310,10,product,promoter,45
5876,7208,2025-10-08 23:19:15.633746299,8,trust,passive,32
6114,7474,2025-10-08 23:40:17.653600675,10,product,promoter,98
1314,1568,2025-10-09 00:53:21.706488617,10,support,promoter,198
751,907,2025-10-09 02:31:26.543797570,8,product,passive,14
5016,6137,2025-10-09 06:24:22.508756213,10,onboarding,promoter,82
1957,2364,2025-10-09 07:56:27.985032381,1,app_quality,detractor,78
1331,1589,2025-10-09 08:31:59.099039595,5,fees,detractor,143
1448,1745,2025-10-09 11:51:15.761469032,2,onboarding,detractor,57
1203,1431,2025-10-09 13:01:55.919374253,8,trust,passive,37
709,861,2025-10-09 13:41:40.155549267,7,support,passive,15
2912,3565,2025-10-09 14:43:42.339878440,8,support,passive,8
1866,2254,2025-10-09 16:50:45.709189281,3,fees,detractor,38
2696,3319,2025-10-09 17:44:54.849985782,0,support,detractor,17
2401,2957,2025-10-09 18:20:38.071636321,8,trust,passive,32
1329,1586,2025-10-09 19:07:31.260828987,5,fees,detractor,195
6359,7753,2025-10-09 23:10:03.412700952,6,onboarding,detractor,115
4944,6039,2025-10-10 02:31:58.138051915,2,onboarding,detractor,90
5419,6633,2025-10-10 03:58:29.989975820,8,app_quality,passive,23
5368,6567,2025-10-10 05:30:19.650550063,8,product,passive,21
498,598,2025-10-10 08:57:50.707032949,10,trust,promoter,51
447,543,2025-10-10 11:50:55.753384228,8,trust,passive,19
3853,4703,2025-10-10 12:38:04.360200391,6,trust,detractor,193
2859,3500,2025-10-10 12:38:19.855185904,4,product,detractor,161
6415,7814,2025-10-10 13:17:21.667989877,10,trust,promoter,17
3229,3955,2025-10-10 16:10:57.410795225,7,fees,passive,7
3378,4133,2025-10-10 17:57:54.728479598,10,app_quality,promoter,83
5915,7264,2025-10-10 18:29:21.587914809,4,product,detractor,81
5221,6390,2025-10-10 21:08:19.035663322,8,trust,passive,1
1201,1429,2025-10-10 22:17:17.349610646,3,app_quality,detractor,82
4161,5060,2025-10-11 00:52:33.032204653,4,app_quality,detractor,62
4060,4948,2025-10-11 02:00:33.308640406,10,support,promoter,160
1196,1422,2025-10-11 03:06:38.612770263,9,support,promoter,119
5363,6561,2025-10-11 04:35:31.574501134,8,support,passive,9
1988,2398,2025-10-11 12:37:25.190018302,10,onboarding,promoter,73
2043,2475,2025-10-11 13:32:19.134576934,4,onboarding,detractor,180
1712,2066,2025-10-11 13:34:12.398299311,8,trust,passive,17
3743,4566,2025-10-11 14:57:48.484211198,8,trust,passive,0
296,346,2025-10-11 15:47:57.136374545,10,product,promoter,188
4381,5353,2025-10-11 15:53:13.060509529,10,support,promoter,27
5379,6580,2025-10-12 00:48:10.218781399,7,app_quality,passive,5
3663,4473,2025-10-12 03:13:18.303711144,10,app_quality,promoter,123
6211,7581,2025-10-12 04:56:49.039449316,10,trust,promoter,178
2072,2514,2025-10-12 09:27:00.008815392,6,app_quality,detractor,199
1379,1655,2025-10-12 09:56:39.367407189,10,support,promoter,79
3220,3947,2025-10-12 10:38:19.230851601,10,product,promoter,163
3561,4355,2025-10-12 13:14:01.329965715,5,app_quality,detractor,136
240,286,2025-10-12 16:24:04.838888252,8,product,passive,4
404,492,2025-10-12 17:17:47.500748041,4,fees,detractor,55
1048,1270,2025-10-12 17:38:38.995350184,3,support,detractor,47
1240,1473,2025-10-12 19:30:00.479002429,10,trust,promoter,29
4777,5798,2025-10-12 20:52:44.449545169,9,support,promoter,22
1027,1242,2025-10-12 21:43:41.206981581,10,product,promoter,31
1495,1798,2025-10-12 22:27:29.913445751,9,support,promoter,47
2970,3640,2025-10-13 00:20:46.444401942,6,fees,detractor,93
1628,1958,2025-10-13 02:23:55.835475296,6,trust,detractor,153
6104,7466,2025-10-13 03:06:43.733923188,10,product,promoter,76
4326,5284,2025-10-13 03:47:10.668234704,8,onboarding,passive,17
5698,6979,2025-10-13 08:16:20.764417051,10,app_quality,promoter,113
1207,1436,2025-10-13 10:54:07.938170668,8,app_quality,passive,27
4579,5583,2025-10-13 11:28:44.207270693,5,fees,detractor,138
4824,5871,2025-10-13 16:30:59.649318751,1,support,detractor,31
6533,7957,2025-10-13 20:18:38.620379280,7,support,passive,19
4656,5664,2025-10-13 20:52:48.968916600,10,support,promoter,137
3703,4512,2025-10-13 21:39:52.075552412,8,product,passive,16
2897,3546,2025-10-13 22:43:17.767162885,5,fees,detractor,180
4455,5452,2025-10-14 00:38:28.138645271,2,fees,detractor,165
3851,4702,2025-10-14 01:25:06.587646168,9,app_quality,promoter,80
1334,1590,2025-10-14 02:07:53.164317457,10,trust,promoter,118
1093,1315,2025-10-14 04:38:06.835674546,6,product,detractor,123
1702,2052,2025-10-14 10:16:27.397019190,10,product,promoter,8
5914,7264,2025-10-14 12:08:19.806973437,8,support,passive,11
801,963,2025-10-14 12:29:08.523284824,8,support,passive,5
5936,7288,2025-10-14 13:37:23.387423629,10,app_quality,promoter,95
4147,5046,2025-10-14 15:39:13.513355864,8,app_quality,passive,22
1763,2145,2025-10-14 15:54:32.735819096,9,support,promoter,161
2664,3276,2025-10-14 16:00:24.001427298,7,fees,passive,8
4188,5089,2025-10-14 16:22:38.502410845,8,product,passive,6
4189,5089,2025-10-14 22:04:15.705018690,10,product,promoter,57
5660,6928,2025-10-15 01:01:21.907349941,10,app_quality,promoter,176
3901,4760,2025-10-15 01:15:24.482455188,10,app_quality,promoter,42
1376,1653,2025-10-15 07:25:38.791200915,2,onboarding,detractor,86
2812,3438,2025-10-15 08:03:09.703345106,10,product,promoter,177
5152,6305,2025-10-15 08:15:32.354067375,7,support,passive,14
545,665,2025-10-15 09:58:03.159670042,10,app_quality,promoter,172
