user_id,jtbd_segment,cohort,group,logins_per_week,tx_per_month,balance_eur,converted,upgrade_reason
56029,family_budgeters,Growth,control,4.2,19,504.54,1,cashback
56030,family_budgeters,Growth,control,6.0,12,526.89,0,none
56031,family_budgeters,Growth,control,2.9,16,484.75,0,none
56032,family_budgeters,Casual,control,4.1,11,339.69,0,none
56033,family_budgeters,Casual,control,6.5,15,754.1,0,none
56034,family_budgeters,Power,control,4.6,11,651.5,0,none
56035,family_budgeters,Power,control,5.5,11,510.88,0,none
56036,family_budgeters,Dormant,control,2.5,12,544.05,0,none
56037,family_budgeters,Casual,control,7.6,10,177.6,0,none
56038,family_budgeters,Dormant,control,5.4,16,282.89,0,none
56039,family_budgeters,Casual,control,9.3,8,436.96,0,none
56040,family_budgeters,Growth,control,5.1,11,541.19,0,none
56041,family_budgeters,Casual,control,7.2,10,339.28,0,none
56042,family_budgeters,Casual,control,4.3,11,287.02,1,support
56043,family_budgeters,Casual,control,7.5,11,760.96,0,none
56044,family_budgeters,Power,control,3.3,11,551.94,0,none
56045,family_budgeters,Growth,control,4.5,14,398.02,0,none
56046,family_budgeters,Growth,control,4.1,11,556.17,0,none
56047,family_budgeters,Casual,control,8.9,14,451.57,0,none
56048,family_budgeters,Power,control,3.9,9,703.04,0,none
56049,family_budgeters,Casual,control,6.2,13,626.27,0,none
56050,family_budgeters,Casual,control,6.0,16,645.32,0,none
56051,family_budgeters,Growth,control,7.9,19,253.39,0,none
56052,family_budgeters,Casual,control,8.8,16,877.36,0,none
56053,family_budgeters,Growth,control,3.3,15,0.0,0,none
56054,family_budgeters,Growth,control,3.3,13,743.78,0,none
56055,family_budgeters,Casual,control,3.7,7,692.17,0,none
56056,family_budgeters,Growth,control,7.4,9,323.11,0,none
56057,family_budgeters,Dormant,control,4.2,16,500.1,0,none
56058,family_budgeters,Dormant,control,4.2,12,796.67,0,none
56059,family_budgeters,Dormant,control,6.0,16,710.78,0,none
56060,family_budgeters,Dormant,control,5.8,17,495.86,0,none
56061,family_budgeters,Growth,control,5.6,10,592.78,0,none
56062,family_budgeters,Power,control,6.0,12,1004.08,0,none
56063,family_budgeters,Dormant,control,4.8,12,635.34,0,none
56064,family_budgeters,Growth,control,1.2,16,615.86,0,none
56065,family_budgeters,Casual,control,3.1,11,190.36,0,none
56066,family_budgeters,Dormant,control,7.8,5,789.4,0,none
56067,family_budgeters,Dormant,control,7.0,6,454.43,0,none
56068,family_budgeters,Growth,control,7.4,10,1123.98,0,none
56069,family_budgeters,Casual,control,5.3,12,125.29,0,none
56070,family_budgeters,Casual,control,2.7,12,254.05,0,none
56071,family_budgeters,Dormant,control,4.1,12,410.34,0,none
56072,family_budgeters,Growth,control,5.6,16,368.56,0,none
56073,family_budgeters,Casual,control,5.4,14,122.21,0,none
56074,family_budgeters,Power,control,8.0,10,662.82,1,premium_features
56075,family_budgeters,Casual,control,4.0,12,538.8,0,none
56076,family_budgeters,Casual,control,7.4,13,634.8,0,none
56077,family_budgeters,Casual,control,2.8,8,792.52,0,none
56078,family_budgeters,Power,control,8.6,8,327.78,1,cashback
56079,family_budgeters,Power,control,5.0,14,624.24,0,none
56080,family_budgeters,Dormant,control,3.3,9,0.0,0,none
56081,family_budgeters,Growth,control,6.0,7,1150.13,0,none
56082,family_budgeters,Growth,control,7.8,9,603.58,0,none
56083,family_budgeters,Casual,control,6.2,12,669.19,0,none
56084,family_budgeters,Casual,control,9.0,16,744.02,0,none
56085,family_budgeters,Casual,control,2.7,18,330.86,0,none
56086,family_budgeters,Dormant,control,6.5,17,761.64,0,none
56087,family_budgeters,Growth,control,7.0,7,655.03,0,none
56088,family_budgeters,Growth,control,5.3,8,356.16,0,none
56089,family_budgeters,Casual,control,6.0,8,630.4,0,none
56090,family_budgeters,Growth,control,4.2,5,181.92,0,none
56091,family_budgeters,Growth,control,8.7,9,223.5,0,none
56092,family_budgeters,Dormant,control,4.8,13,294.16,1,cashback
56093,family_budgeters,Casual,control,3.0,12,542.66,0,none
56094,family_budgeters,Power,control,4.7,12,346.13,0,none
56095,family_budgeters,Dormant,control,5.9,15,523.08,0,none
56096,family_budgeters,Dormant,control,3.9,17,963.72,0,none
56097,family_budgeters,Dormant,control,7.1,11,364.85,0,none
56098,family_budgeters,Casual,control,6.8,14,501.05,0,none
56099,family_budgeters,Casual,control,6.3,16,540.09,0,none
56100,family_budgeters,Casual,control,3.9,12,250.81,0,none
56101,family_budgeters,Growth,control,7.4,13,380.68,0,none
56102,family_budgeters,Casual,control,7.8,11,469.26,0,none
56103,family_budgeters,Casual,control,5.1,13,522.94,0,none
56104,family_budgeters,Dormant,control,5.5,12,645.79,0,none
56105,family_budgeters,Dormant,control,6.6,14,855.4,0,none
56106,family_budgeters,Power,control,3.7,8,0.0,0,none
56107,family_budgeters,Casual,control,5.4,11,662.08,0,none
56108,family_budgeters,Power,control,4.8,9,698.09,0,none
56109,family_budgeters,Growth,control,5.6,15,724.98,0,none
56110,family_budgeters,Power,control,4.7,8,455.16,0,none
56111,family_budgeters,Growth,control,7.3,17,661.36,0,none
56112,family_budgeters,Casual,control,3.6,16,522.4,0,none
56113,family_budgeters,Power,control,4.8,18,891.26,0,none
56114,family_budgeters,Growth,control,5.1,8,447.7,0,none
56115,family_budgeters,Dormant,control,3.0,13,416.39,0,none
56116,family_budgeters,Casual,control,3.1,13,696.31,1,premium_features
56117,family_budgeters,Growth,control,1.7,12,768.61,0,none
56118,family_budgeters,Casual,control,2.7,8,537.42,0,none
56119,family_budgeters,Growth,control,7.1,11,280.61,0,none
56120,family_budgeters,Casual,control,6.7,14,411.05,0,none
56121,family_budgeters,Casual,control,3.2,10,762.58,0,none
56122,family_budgeters,Power,control,3.0,10,470.52,1,premium_features
56123,family_budgeters,Casual,control,4.4,11,246.84,1,cashback
56124,family_budgeters,Growth,control,4.0,13,331.58,0,none
56125,family_budgeters,Growth,control,2.9,19,351.56,0,none
56126,family_budgeters,Growth,control,7.5,10,379.95,0,none
56127,family_budgeters,Power,control,1.8,15,733.0,0,none
56128,family_budgeters,Power,control,7.0,9,315.76,0,none
56129,family_budgeters,Casual,control,3.9,13,809.85,0,none
56130,family_budgeters,Growth,control,6.9,9,104.49,0,none
56131,family_budgeters,Casual,control,5.1,13,667.96,0,none
56132,family_budgeters,Casual,control,5.0,10,820.19,0,none
56133,family_budgeters,Casual,control,4.6,9,302.11,0,none
56134,family_budgeters,Power,control,3.6,12,536.44,0,none
56135,family_budgeters,Power,control,2.7,9,459.36,0,none
56136,family_budgeters,Power,control,3.5,17,909.53,0,none
56137,family_budgeters,Growth,control,4.3,7,438.5,0,none
56138,family_budgeters,Dormant,control,7.6,15,602.78,0,none
56139,family_budgeters,Growth,control,3.2,12,268.07,0,none
56140,family_budgeters,Growth,control,6.3,11,476.82,0,none
56141,family_budgeters,Power,control,1.9,12,585.11,0,none
56142,family_budgeters,Power,control,3.0,15,843.8,0,none
56143,family_budgeters,Casual,control,2.7,4,592.44,0,none
56144,family_budgeters,Growth,control,4.9,12,905.97,0,none
56145,family_budgeters,Dormant,control,4.6,8,236.96,0,none
56146,family_budgeters,Power,control,8.8,14,337.32,0,none
56147,family_budgeters,Dormant,control,6.4,6,500.62,0,none
56148,family_budgeters,Power,control,6.5,12,505.48,0,none
56149,family_budgeters,Casual,control,3.7,13,656.87,0,none
56150,family_budgeters,Growth,control,3.2,16,305.75,0,none
56151,family_budgeters,Power,control,4.4,13,161.28,0,none
56152,family_budgeters,Growth,control,5.1,12,56.65,0,none
56153,family_budgeters,Power,control,6.1,17,533.8,0,none
56154,family_budgeters,Casual,control,0.2,14,696.48,0,none
56155,family_budgeters,Growth,control,2.9,16,286.79,0,none
56156,family_budgeters,Dormant,control,3.1,14,905.32,0,none
56157,family_budgeters,Power,control,3.5,6,169.92,0,none
56158,family_budgeters,Dormant,control,3.2,9,700.73,0,none
56159,family_budgeters,Growth,control,8.9,17,699.94,0,none
56160,family_budgeters,Casual,control,4.2,18,324.41,0,none
56161,family_budgeters,Dormant,control,3.9,19,420.62,0,none
56162,family_budgeters,Power,control,4.8,14,603.52,0,none
56163,family_budgeters,Growth,control,1.3,24,277.12,0,none
56164,family_budgeters,Dormant,control,5.7,12,726.69,0,none
56165,family_budgeters,Casual,control,6.8,12,466.86,0,none
56166,family_budgeters,Power,control,3.0,9,690.75,0,none
56167,family_budgeters,Growth,control,5.8,11,173.99,1,cashback
56168,family_budgeters,Casual,control,5.2,10,505.74,0,none
56169,family_budgeters,Dormant,control,5.1,10,401.63,0,none
56170,family_budgeters,Casual,control,3.1,15,535.83,0,none
56171,family_budgeters,Casual,control,7.0,12,21.93,0,none
56172,family_budgeters,Growth,control,5.8,16,289.62,0,none
56173,family_budgeters,Growth,control,5.1,11,651.97,0,none
56174,family_budgeters,Power,control,3.2,10,570.76,0,none
56175,family_budgeters,Growth,control,4.7,15,313.5,0,none
56176,family_budgeters,Growth,control,0.4,8,341.58,0,none
56177,family_budgeters,Growth,control,2.9,11,49.44,0,none
56178,family_budgeters,Growth,control,5.4,6,405.24,0,none
56179,family_budgeters,Growth,control,4.9,9,430.02,0,none
56180,family_budgeters,Casual,control,2.5,15,275.56,0,none
56181,family_budgeters,Casual,control,3.8,9,797.33,0,none
56182,family_budgeters,Growth,control,6.7,13,728.37,0,none
56183,family_budgeters,Casual,control,8.0,14,853.88,0,none
56184,family_budgeters,Power,control,5.4,15,526.26,0,none
56185,family_budgeters,Casual,control,2.2,12,43.88,0,none
56186,family_budgeters,Dormant,control,5.0,8,206.28,0,none
56187,family_budgeters,Dormant,control,4.1,10,820.5,0,none
56188,family_budgeters,Casual,control,4.7,10,685.72,0,none
56189,family_budgeters,Casual,control,4.3,14,569.4,0,none
56190,family_budgeters,Dormant,control,4.4,14,261.9,0,none
56191,family_budgeters,Casual,control,4.5,15,633.3,0,none
56192,family_budgeters,Dormant,control,4.3,15,175.79,0,none
56193,family_budgeters,Casual,control,4.3,17,516.24,0,none
56194,family_budgeters,Casual,control,9.6,12,491.84,0,none
56195,family_budgeters,Growth,control,6.1,10,302.08,0,none
56196,family_budgeters,Casual,control,7.6,13,803.14,0,none
56197,family_budgeters,Power,control,7.5,8,1051.3,0,none
56198,family_budgeters,Growth,control,3.4,12,864.25,0,none
56199,family_budgeters,Dormant,control,7.4,12,371.6,0,none
56200,family_budgeters,Casual,control,5.9,9,660.53,0,none
56201,family_budgeters,Dormant,control,3.6,18,396.38,0,none
56202,family_budgeters,Growth,control,4.7,11,268.81,0,none
56203,family_budgeters,Growth,control,0.3,12,428.26,0,none
56204,family_budgeters,Casual,control,6.0,14,553.26,0,none
56205,family_budgeters,Growth,control,7.1,10,397.51,0,none
56206,family_budgeters,Power,control,5.5,13,428.77,0,none
56207,family_budgeters,Casual,control,7.8,11,875.09,0,none
56208,family_budgeters,Growth,control,5.8,11,487.56,0,none
56209,family_budgeters,Casual,control,6.2,10,639.34,0,none
56210,family_budgeters,Dormant,control,4.5,11,368.7,0,none
56211,family_budgeters,Growth,control,2.2,13,516.22,0,none
56212,family_budgeters,Casual,control,6.3,9,115.51,0,none
56213,family_budgeters,Growth,control,3.8,11,506.07,0,none
56214,family_budgeters,Casual,control,6.3,9,89.03,0,none
56215,family_budgeters,Casual,control,7.2,10,862.9,0,none
56216,family_budgeters,Growth,control,4.5,7,459.48,0,none
56217,family_budgeters,Growth,control,3.7,12,877.76,0,none
56218,family_budgeters,Casual,control,4.3,16,526.75,0,none
56219,family_budgeters,Growth,control,2.9,11,307.24,0,none
56220,family_budgeters,Casual,control,3.6,15,471.41,0,none
56221,family_budgeters,Dormant,control,4.4,12,285.36,0,none
56222,family_budgeters,Dormant,control,4.8,14,617.51,0,none
56223,family_budgeters,Growth,control,7.7,16,656.84,0,none
56224,family_budgeters,Casual,control,5.8,12,736.41,0,none
56225,family_budgeters,Casual,control,0.4,8,833.01,0,none
56226,family_budgeters,Dormant,control,0.7,5,416.46,0,none
56227,family_budgeters,Growth,control,3.7,9,751.56,0,none
56228,family_budgeters,Power,control,6.6,8,643.96,0,none
56229,family_budgeters,Power,control,3.8,15,983.54,0,none
56230,family_budgeters,Casual,control,2.5,11,838.22,0,none
56231,family_budgeters,Casual,control,4.0,9,749.07,0,none
56232,family_budgeters,Casual,control,6.0,14,0.0,0,none
56233,family_budgeters,Growth,control,4.3,12,535.27,0,none
56234,family_budgeters,Growth,control,6.3,12,1221.08,0,none
56235,family_budgeters,Dormant,control,5.6,16,678.81,0,none
56236,family_budgeters,Casual,control,0.0,9,354.29,0,none
56237,family_budgeters,Growth,control,2.9,14,490.79,0,none
56238,family_budgeters,Casual,control,5.4,10,712.34,0,none
56239,family_budgeters,Growth,control,4.6,18,821.25,0,none
56240,family_budgeters,Growth,control,7.0,9,796.97,0,none
56241,family_budgeters,Power,control,2.8,15,445.04,0,none
56242,family_budgeters,Casual,control,4.0,17,487.64,0,none
56243,family_budgeters,Casual,control,6.0,12,853.6,0,none
56244,family_budgeters,Casual,control,8.0,10,705.5,0,none
56245,family_budgeters,Growth,control,7.3,8,591.22,0,none
56246,family_budgeters,Power,control,3.0,21,211.89,0,none
56247,family_budgeters,Growth,control,7.9,19,500.36,0,none
56248,family_budgeters,Casual,control,5.0,14,734.8,0,none
56249,family_budgeters,Growth,control,1.1,11,959.83,1,premium_features
56250,family_budgeters,Casual,control,3.9,5,727.07,0,none
56251,family_budgeters,Dormant,control,4.0,8,776.44,0,none
56252,family_budgeters,Casual,control,9.5,7,779.62,0,none
56253,family_budgeters,Dormant,control,9.8,13,311.94,0,none
56254,family_budgeters,Growth,control,3.1,7,779.36,0,none
56255,family_budgeters,Dormant,control,3.7,13,185.32,0,none
56256,family_budgeters,Power,control,2.9,9,386.7,0,none
56257,family_budgeters,Power,control,3.6,13,436.41,0,none
56258,family_budgeters,Casual,control,3.8,11,689.19,0,none
56259,family_budgeters,Casual,control,8.1,15,606.67,0,none
56260,family_budgeters,Power,control,6.3,9,0.0,0,none
56261,family_budgeters,Casual,control,6.1,16,828.82,0,none
56262,family_budgeters,Casual,control,1.8,12,727.4,0,none
56263,family_budgeters,Growth,control,3.6,13,698.02,0,none
56264,family_budgeters,Power,control,2.5,10,691.9,0,none
56265,family_budgeters,Casual,control,3.3,11,645.39,0,none
56266,family_budgeters,Dormant,control,4.6,15,354.27,0,none
56267,family_budgeters,Dormant,control,4.7,12,421.57,0,none
56268,family_budgeters,Casual,control,4.2,9,395.16,1,cashback
56269,family_budgeters,Casual,control,0.9,13,408.44,0,none
56270,family_budgeters,Power,control,7.5,13,684.85,0,none
56271,family_budgeters,Power,control,4.5,9,426.37,0,none
56272,family_budgeters,Growth,control,4.2,14,501.32,0,none
56273,family_budgeters,Dormant,control,4.0,17,979.27,0,none
56274,family_budgeters,Growth,control,6.3,13,801.53,0,none
56275,family_budgeters,Casual,control,6.6,15,578.11,0,none
56276,family_budgeters,Casual,control,2.9,14,419.87,0,none
56277,family_budgeters,Dormant,control,5.0,17,241.84,0,none
56278,family_budgeters,Casual,control,3.7,11,880.05,0,none
56279,family_budgeters,Casual,control,2.3,6,7.72,0,none
56280,family_budgeters,Growth,control,4.5,7,407.69,0,none
56281,family_budgeters,Casual,control,5.0,14,878.17,0,none
56282,family_budgeters,Casual,control,3.9,9,0.0,0,none
56283,family_budgeters,Casual,control,3.9,9,648.44,1,premium_features
56284,family_budgeters,Casual,control,4.3,13,749.29,0,none
56285,family_budgeters,Growth,control,4.8,14,506.57,0,none
56286,family_budgeters,Casual,control,5.0,13,735.66,0,none
56287,family_budgeters,Growth,control,4.4,10,488.58,0,none
56288,family_budgeters,Growth,control,4.5,16,775.83,0,none
56289,family_budgeters,Casual,control,4.6,10,957.37,0,none
56290,family_budgeters,Casual,control,2.0,10,559.4,0,none
56291,family_budgeters,Growth,control,6.1,13,183.95,0,none
56292,family_budgeters,Dormant,control,6.9,12,970.51,0,none
56293,family_budgeters,Growth,control,5.0,13,211.98,0,none
56294,family_budgeters,Casual,control,0.1,10,173.59,0,none
56295,family_budgeters,Casual,control,5.2,11,602.77,0,none
56296,family_budgeters,Casual,control,5.9,19,602.8,0,none
56297,family_budgeters,Power,control,3.8,11,281.17,0,none
56298,family_budgeters,Dormant,control,6.9,12,490.34,0,none
56299,family_budgeters,Casual,control,3.5,7,379.88,0,none
56300,family_budgeters,Growth,control,5.0,12,599.45,0,none
56301,family_budgeters,Growth,control,5.2,7,544.34,0,none
56302,family_budgeters,Casual,control,6.5,11,786.05,0,none
56303,family_budgeters,Growth,control,4.6,16,652.88,0,none
56304,family_budgeters,Power,control,5.5,8,388.51,0,none
56305,family_budgeters,Growth,control,5.6,9,569.24,0,none
56306,family_budgeters,Growth,control,7.0,12,958.47,0,none
56307,family_budgeters,Growth,control,5.7,8,216.2,0,none
56308,family_budgeters,Dormant,control,8.7,11,149.68,0,none
56309,family_budgeters,Power,control,7.1,17,621.75,0,none
56310,family_budgeters,Casual,control,6.8,14,451.99,0,none
56311,family_budgeters,Dormant,control,5.4,11,316.52,0,none
56312,family_budgeters,Casual,control,6.0,13,964.76,0,none
56313,family_budgeters,Dormant,control,6.1,21,226.39,0,none
56314,family_budgeters,Casual,control,5.7,10,0.0,0,none
56315,family_budgeters,Growth,control,5.3,15,385.53,0,none
56316,family_budgeters,Casual,control,5.9,10,769.56,0,none
56317,family_budgeters,Growth,control,5.1,11,67.69,0,none
56318,family_budgeters,Casual,control,5.5,8,363.08,1,cashback
56319,family_budgeters,Growth,control,7.7,6,85.61,0,none
56320,family_budgeters,Casual,control,7.5,13,272.26,0,none
56321,family_budgeters,Casual,control,2.4,10,21.65,0,none
56322,family_budgeters,Power,control,4.1,12,450.32,0,none
56323,family_budgeters,Dormant,control,6.5,10,283.35,1,status
56324,family_budgeters,Dormant,control,4.0,12,774.86,0,none
56325,family_budgeters,Growth,control,7.2,12,646.52,0,none
56326,family_budgeters,Growth,control,7.8,9,672.89,0,none
56327,family_budgeters,Dormant,control,5.3,17,681.39,0,none
56328,family_budgeters,Growth,control,3.0,13,435.48,0,none
56329,family_budgeters,Casual,control,5.1,18,433.12,0,none
56330,family_budgeters,Casual,control,4.8,15,563.83,0,none
56331,family_budgeters,Growth,control,7.9,14,630.93,0,none
