referral_id,referee_id,jtbd_segment,cohort,channel,status,reward_eur
37546,37546,premium_status,Power,link,accepted,0.0
37547,37547,premium_status,Growth,in_app,accepted,0.0
37548,37548,premium_status,Growth,in_app,first_tx,20.0
37549,37549,premium_status,Growth,in_app,first_tx,20.0
37550,37550,premium_status,Power,link,accepted,0.0
37551,37551,premium_status,Casual,in_app,sent,0.0
37552,37552,premium_status,Growth,in_app,accepted,0.0
37553,37553,premium_status,Power,in_app,first_tx,20.0
37554,37554,premium_status,Power,in_app,sent,0.0
37555,37555,premium_status,Growth,in_app,first_tx,20.0
37556,37556,premium_status,Growth,in_app,first_tx,20.0
37557,37557,premium_status,Power,in_app,accepted,0.0
37558,37558,premium_status,Power,in_app,kyc_completed,10.0
37559,37559,premium_status,Power,email,accepted,0.0
37560,37560,premium_status,Power,in_app,kyc_completed,10.0
37561,37561,premium_status,Power,in_app,first_tx,20.0
37562,37562,premium_status,Power,link,accepted,0.0
37563,37563,premium_status,Power,in_app,sent,0.0
37564,37564,premium_status,Power,link,first_tx,20.0
37565,37565,premium_status,Power,email,kyc_completed,10.0
37566,37566,premium_status,Power,in_app,first_tx,20.0
37567,37567,premium_status,Power,in_app,first_tx,20.0
37568,37568,premium_status,Dormant,email,sent,0.0
37569,37569,premium_status,Growth,in_app,kyc_completed,10.0
37570,37570,premium_status,Power,email,kyc_completed,10.0
37571,37571,premium_status,Growth,link,sent,0.0
37572,37572,premium_status,Power,email,sent,0.0
37573,37573,premium_status,Growth,in_app,accepted,0.0
37574,37574,premium_status,Power,in_app,accepted,0.0
37575,37575,premium_status,Power,in_app,first_tx,20.0
37576,37576,premium_status,Power,in_app,accepted,0.0
37577,37577,premium_status,Power,in_app,accepted,0.0
37578,37578,premium_status,Casual,in_app,accepted,0.0
37579,37579,premium_status,Growth,email,accepted,0.0
37580,37580,premium_status,Power,email,accepted,0.0
37581,37581,premium_status,Power,link,kyc_completed,10.0
37582,37582,premium_status,Growth,link,first_tx,20.0
37583,37583,premium_status,Growth,in_app,accepted,0.0
37584,37584,premium_status,Growth,in_app,accepted,0.0
37585,37585,premium_status,Power,email,kyc_completed,10.0
37586,37586,premium_status,Growth,in_app,accepted,0.0
37587,37587,premium_status,Power,email,accepted,0.0
37588,37588,premium_status,Growth,link,accepted,0.0
37589,37589,premium_status,Power,link,accepted,0.0
37590,37590,premium_status,Growth,in_app,accepted,0.0
37591,37591,premium_status,Power,link,accepted,0.0
37592,37592,premium_status,Power,in_app,first_tx,20.0
37593,37593,premium_status,Power,in_app,first_tx,20.0
37594,37594,premium_status,Power,link,kyc_completed,10.0
37595,37595,premium_status,Power,link,sent,0.0
37596,37596,premium_status,Power,email,accepted,0.0
37597,37597,premium_status,Casual,in_app,kyc_completed,10.0
37598,37598,premium_status,Power,in_app,first_tx,20.0
37599,37599,premium_status,Power,link,accepted,0.0
37600,37600,premium_status,Casual,in_app,sent,0.0
37601,37601,premium_status,Casual,link,first_tx,20.0
37602,37602,premium_status,Power,email,accepted,0.0
37603,37603,premium_status,Casual,in_app,first_tx,20.0
37604,37604,premium_status,Power,in_app,first_tx,20.0
37605,37605,premium_status,Power,email,first_tx,20.0
37606,37606,premium_status,Power,in_app,accepted,0.0
37607,37607,premium_status,Power,email,first_tx,20.0
37608,37608,premium_status,Growth,email,kyc_completed,10.0
37609,37609,premium_status,Growth,in_app,first_tx,20.0
37610,37610,premium_status,Power,link,sent,0.0
37611,37611,premium_status,Power,in_app,accepted,0.0
37612,37612,premium_status,Growth,email,kyc_completed,10.0
37613,37613,premium_status,Growth,link,sent,0.0
37614,37614,premium_status,Power,in_app,accepted,0.0
37615,37615,premium_status,Power,link,accepted,0.0
37616,37616,premium_status,Casual,link,first_tx,20.0
37617,37617,premium_status,Growth,email,accepted,0.0
37618,37618,premium_status,Growth,link,first_tx,20.0
37619,37619,premium_status,Power,email,first_tx,20.0
37620,37620,premium_status,Power,email,kyc_completed,10.0
37621,37621,premium_status,Growth,email,accepted,0.0
37622,37622,premium_status,Power,email,first_tx,20.0
37623,37623,premium_status,Growth,in_app,accepted,0.0
37624,37624,premium_status,Power,in_app,first_tx,20.0
37625,37625,premium_status,Power,email,first_tx,20.0
37626,37626,premium_status,Power,in_app,kyc_completed,10.0
37627,37627,premium_status,Power,link,sent,0.0
37628,37628,premium_status,Growth,in_app,sent,0.0
37629,37629,premium_status,Power,email,accepted,0.0
37630,37630,premium_status,Power,email,first_tx,20.0
37631,37631,premium_status,Power,in_app,sent,0.0
37632,37632,premium_status,Power,in_app,first_tx,20.0
37633,37633,premium_status,Casual,in_app,sent,0.0
37634,37634,premium_status,Casual,in_app,first_tx,20.0
37635,37635,premium_status,Power,in_app,first_tx,20.0
37636,37636,premium_status,Power,in_app,first_tx,20.0
37637,37637,premium_status,Growth,email,first_tx,20.0
37638,37638,premium_status,Power,in_app,sent,0.0
37639,37639,premium_status,Power,in_app,first_tx,20.0
37640,37640,premium_status,Growth,email,sent,0.0
37641,37641,premium_status,Power,in_app,first_tx,20.0
37642,37642,premium_status,Casual,link,first_tx,20.0
37643,37643,premium_status,Power,in_app,accepted,0.0
37644,37644,premium_status,Casual,in_app,first_tx,20.0
37645,37645,premium_status,Power,email,kyc_completed,10.0
37646,37646,premium_status,Casual,email,first_tx,20.0
37647,37647,premium_status,Power,email,accepted,0.0
37648,37648,premium_status,Power,email,sent,0.0
37649,37649,premium_status,Power,in_app,kyc_completed,10.0
37650,37650,premium_status,Growth,in_app,first_tx,20.0
37651,37651,premium_status,Power,in_app,first_tx,20.0
37652,37652,premium_status,Growth,email,first_tx,20.0
37653,37653,premium_status,Growth,link,accepted,0.0
37654,37654,premium_status,Power,in_app,first_tx,20.0
37655,37655,premium_status,Growth,in_app,first_tx,20.0
37656,37656,premium_status,Growth,link,first_tx,20.0
37657,37657,premium_status,Power,in_app,accepted,0.0
37658,37658,premium_status,Growth,email,first_tx,20.0
37659,37659,premium_status,Power,in_app,accepted,0.0
37660,37660,premium_status,Growth,link,kyc_completed,10.0
37661,37661,premium_status,Power,in_app,accepted,0.0
37662,37662,premium_status,Casual,email,sent,0.0
37663,37663,premium_status,Power,email,kyc_completed,10.0
37664,37664,premium_status,Growth,in_app,kyc_completed,10.0
37665,37665,premium_status,Growth,in_app,accepted,0.0
37666,37666,premium_status,Growth,link,accepted,0.0
37667,37667,premium_status,Growth,email,first_tx,20.0
37668,37668,premium_status,Casual,link,sent,0.0
37669,37669,premium_status,Growth,in_app,accepted,0.0
37670,37670,premium_status,Growth,in_app,first_tx,20.0
37671,37671,premium_status,Power,link,kyc_completed,10.0
37672,37672,premium_status,Growth,email,accepted,0.0
37673,37673,premium_status,Power,in_app,kyc_completed,10.0
37674,37674,premium_status,Power,in_app,accepted,0.0
37675,37675,premium_status,Growth,email,accepted,0.0
37676,37676,premium_status,Casual,link,sent,0.0
37677,37677,premium_status,Growth,link,accepted,0.0
37678,37678,premium_status,Growth,email,first_tx,20.0
37679,37679,premium_status,Growth,in_app,kyc_completed,10.0
37680,37680,premium_status,Dormant,link,accepted,0.0
37681,37681,premium_status,Casual,in_app,first_tx,20.0
37682,37682,premium_status,Casual,link,first_tx,20.0
37683,37683,premium_status,Power,in_app,first_tx,20.0
37684,37684,premium_status,Power,in_app,first_tx,20.0
37685,37685,premium_status,Power,in_app,accepted,0.0
37686,37686,premium_status,Power,link,first_tx,20.0
37687,37687,premium_status,Power,in_app,first_tx,20.0
37688,37688,premium_status,Power,in_app,first_tx,20.0
37689,37689,premium_status,Casual,in_app,sent,0.0
37690,37690,premium_status,Power,link,sent,0.0
37691,37691,premium_status,Power,link,accepted,0.0
37692,37692,premium_status,Casual,in_app,first_tx,20.0
37693,37693,premium_status,Power,in_app,accepted,0.0
37694,37694,premium_status,Growth,in_app,first_tx,20.0
37695,37695,premium_status,Growth,in_app,first_tx,20.0
37696,37696,premium_status,Casual,email,sent,0.0
37697,37697,premium_status,Power,in_app,accepted,0.0
37698,37698,premium_status,Casual,email,sent,0.0
37699,37699,premium_status,Power,email,first_tx,20.0
37700,37700,premium_status,Growth,link,first_tx,20.0
37701,37701,premium_status,Power,email,first_tx,20.0
37702,37702,premium_status,Casual,email,accepted,0.0
37703,37703,premium_status,Power,link,kyc_completed,10.0
37704,37704,premium_status,Power,in_app,kyc_completed,10.0
37705,37705,premium_status,Growth,in_app,kyc_completed,10.0
37706,37706,premium_status,Dormant,in_app,first_tx,20.0
37707,37707,premium_status,Power,email,kyc_completed,10.0
37708,37708,premium_status,Power,in_app,first_tx,20.0
37709,37709,premium_status,Casual,in_app,first_tx,20.0
37710,37710,premium_status,Growth,email,sent,0.0
37711,37711,premium_status,Power,in_app,accepted,0.0
37712,37712,premium_status,Power,in_app,accepted,0.0
37713,37713,premium_status,Growth,in_app,first_tx,20.0
37714,37714,premium_status,Growth,in_app,sent,0.0
37715,37715,premium_status,Growth,in_app,accepted,0.0
37716,37716,premium_status,Power,in_app,accepted,0.0
37717,37717,premium_status,Power,email,kyc_completed,10.0
37718,37718,premium_status,Power,in_app,accepted,0.0
37719,37719,premium_status,Growth,email,kyc_completed,10.0
37720,37720,premium_status,Power,in_app,accepted,0.0
37721,37721,premium_status,Growth,email,sent,0.0
37722,37722,premium_status,Growth,in_app,first_tx,20.0
37723,37723,premium_status,Power,email,kyc_completed,10.0
37724,37724,premium_status,Power,in_app,accepted,0.0
37725,37725,premium_status,Growth,in_app,accepted,0.0
37726,37726,premium_status,Growth,link,sent,0.0
37727,37727,premium_status,Growth,in_app,first_tx,20.0
37728,37728,premium_status,Power,link,first_tx,20.0
37729,37729,premium_status,Growth,email,sent,0.0
37730,37730,premium_status,Power,email,first_tx,20.0
37731,37731,premium_status,Growth,link,kyc_completed,10.0
37732,37732,premium_status,Casual,in_app,accepted,0.0
37733,37733,premium_status,Power,link,kyc_completed,10.0
37734,37734,premium_status,Casual,in_app,first_tx,20.0
37735,37735,premium_status,Power,in_app,sent,0.0
37736,37736,premium_status,Power,email,accepted,0.0
37737,37737,premium_status,Power,in_app,first_tx,20.0
37738,37738,premium_status,Growth,in_app,accepted,0.0
37739,37739,premium_status,Growth,email,first_tx,20.0
37740,37740,premium_status,Growth,in_app,accepted,0.0
37741,37741,premium_status,Power,in_app,accepted,0.0
37742,37742,premium_status,Growth,link,first_tx,20.0
37743,37743,premium_status,Growth,in_app,kyc_completed,10.0
37744,37744,premium_status,Growth,in_app,first_tx,20.0
37745,37745,premium_status,Growth,in_app,accepted,0.0
37746,37746,premium_status,Growth,link,kyc_completed,10.0
37747,37747,premium_status,Casual,email,kyc_completed,10.0
37748,37748,premium_status,Casual,email,first_tx,20.0
37749,37749,premium_status,Power,link,accepted,0.0
37750,37750,premium_status,Growth,link,sent,0.0
37751,37751,premium_status,Power,link,first_tx,20.0
37752,37752,premium_status,Power,link,sent,0.0
37753,37753,premium_status,Power,email,accepted,0.0
37754,37754,premium_status,Growth,email,accepted,0.0
37755,37755,premium_status,Dormant,in_app,accepted,0.0
37756,37756,premium_status,Growth,link,accepted,0.0
37757,37757,premium_status,Growth,email,accepted,0.0
37758,37758,premium_status,Power,in_app,accepted,0.0
37759,37759,premium_status,Casual,in_app,accepted,0.0
37760,37760,premium_status,Power,in_app,kyc_completed,10.0
37761,37761,premium_status,Power,in_app,first_tx,20.0
37762,37762,premium_status,Power,email,first_tx,20.0
37763,37763,premium_status,Power,in_app,first_tx,20.0
37764,37764,premium_status,Power,link,first_tx,20.0
37765,37765,premium_status,Growth,link,sent,0.0
37766,37766,premium_status,Growth,in_app,sent,0.0
37767,37767,premium_status,Growth,email,first_tx,20.0
37768,37768,premium_status,Growth,link,first_tx,20.0
37769,37769,premium_status,Power,link,sent,0.0
37770,37770,premium_status,Power,in_app,first_tx,20.0
37771,37771,premium_status,Power,link,accepted,0.0
37772,37772,premium_status,Power,in_app,accepted,0.0
37773,37773,premium_status,Growth,in_app,first_tx,20.0
37774,37774,premium_status,Power,in_app,first_tx,20.0
37775,37775,premium_status,Casual,in_app,accepted,0.0
37776,37776,premium_status,Power,in_app,first_tx,20.0
37777,37777,premium_status,Power,in_app,first_tx,20.0
37778,37778,premium_status,Casual,in_app,accepted,0.0
37779,37779,premium_status,Power,link,kyc_completed,10.0
37780,37780,premium_status,Power,in_app,accepted,0.0
37781,37781,premium_status,Dormant,email,accepted,0.0
37782,37782,premium_status,Growth,link,kyc_completed,10.0
37783,37783,premium_status,Power,email,first_tx,20.0
37784,37784,premium_status,Power,link,first_tx,20.0
37785,37785,premium_status,Power,email,accepted,0.0
37786,37786,premium_status,Power,in_app,first_tx,20.0
37787,37787,premium_status,Casual,link,accepted,0.0
37788,37788,premium_status,Casual,in_app,accepted,0.0
37789,37789,premium_status,Power,in_app,accepted,0.0
37790,37790,premium_status,Growth,in_app,accepted,0.0
37791,37791,premium_status,Dormant,in_app,first_tx,20.0
37792,37792,premium_status,Power,in_app,accepted,0.0
37793,37793,premium_status,Growth,in_app,first_tx,20.0
37794,37794,premium_status,Growth,link,accepted,0.0
37795,37795,premium_status,Growth,in_app,sent,0.0
37796,37796,premium_status,Power,link,accepted,0.0
37797,37797,premium_status,Power,link,accepted,0.0
37798,37798,premium_status,Growth,link,first_tx,20.0
37799,37799,premium_status,Power,email,accepted,0.0
37800,37800,premium_status,Growth,in_app,first_tx,20.0
37801,37801,premium_status,Growth,link,first_tx,20.0
37802,37802,premium_status,Growth,link,first_tx,20.0
37803,37803,premium_status,Power,in_app,first_tx,20.0
37804,37804,premium_status,Power,in_app,first_tx,20.0
37805,37805,premium_status,Casual,in_app,first_tx,20.0
37806,37806,premium_status,Casual,email,accepted,0.0
37807,37807,premium_status,Power,in_app,accepted,0.0
37808,37808,premium_status,Growth,in_app,first_tx,20.0
37809,37809,premium_status,Power,link,accepted,0.0
37810,37810,premium_status,Power,in_app,accepted,0.0
37811,37811,premium_status,Dormant,in_app,first_tx,20.0
37812,37812,premium_status,Power,email,accepted,0.0
37813,37813,premium_status,Power,in_app,kyc_completed,10.0
37814,37814,premium_status,Power,link,sent,0.0
37815,37815,premium_status,Power,email,first_tx,20.0
37816,37816,premium_status,Power,email,first_tx,20.0
37817,37817,premium_status,Power,email,first_tx,20.0
37818,37818,premium_status,Power,in_app,first_tx,20.0
37819,37819,premium_status,Power,link,first_tx,20.0
37820,37820,premium_status,Dormant,link,first_tx,20.0
37821,37821,premium_status,Growth,in_app,accepted,0.0
37822,37822,premium_status,Power,in_app,first_tx,20.0
37823,37823,premium_status,Power,in_app,accepted,0.0
37824,37824,premium_status,Power,in_app,accepted,0.0
37825,37825,premium_status,Power,email,first_tx,20.0
37826,37826,premium_status,Growth,in_app,kyc_completed,10.0
37827,37827,premium_status,Growth,email,first_tx,20.0
37828,37828,premium_status,Casual,link,first_tx,20.0
37829,37829,premium_status,Growth,link,first_tx,20.0
37830,37830,premium_status,Power,in_app,first_tx,20.0
37831,37831,premium_status,Power,in_app,first_tx,20.0
37832,37832,premium_status,Growth,in_app,first_tx,20.0
37833,37833,premium_status,Power,in_app,accepted,0.0
37834,37834,premium_status,Power,in_app,kyc_completed,10.0
37835,37835,premium_status,Power,in_app,first_tx,20.0
37836,37836,premium_status,Growth,link,first_tx,20.0
37837,37837,premium_status,Growth,email,first_tx,20.0
37838,37838,premium_status,Power,link,first_tx,20.0
37839,37839,premium_status,Power,in_app,first_tx,20.0
37840,37840,premium_status,Power,email,kyc_completed,10.0
37841,37841,premium_status,Power,in_app,accepted,0.0
37842,37842,premium_status,Power,email,first_tx,20.0
37843,37843,premium_status,Power,link,first_tx,20.0
37844,37844,premium_status,Power,email,accepted,0.0
37845,37845,premium_status,Power,email,kyc_completed,10.0
37846,37846,premium_status,Dormant,link,kyc_completed,10.0
37847,37847,premium_status,Growth,in_app,first_tx,20.0
37848,37848,premium_status,Power,email,accepted,0.0
37849,37849,premium_status,Power,link,sent,0.0
37850,37850,premium_status,Growth,in_app,first_tx,20.0
37851,37851,premium_status,Growth,email,first_tx,20.0
37852,37852,premium_status,Growth,in_app,first_tx,20.0
37853,37853,premium_status,Power,in_app,kyc_completed,10.0
37854,37854,premium_status,Growth,in_app,accepted,0.0
37855,37855,premium_status,Power,email,kyc_completed,10.0
