customer_id,usage_frequency,avg_transaction_value,days_since_last_activity,support_tickets,device_error_rate,age,is_premium,customer_tenure_months,channel,churned
11440,0.3033,36.44,48,0,0.3217,55,0,39,website,0
11441,0.1616,7.08,73,0,0.0777,48,0,40,app_store,0
11442,0.3192,9.01,5,0,0.0546,32,0,14,google_play,0
11443,0.4788,28.57,11,0,0.1566,67,0,44,google_play,0
11444,0.2309,12.56,18,0,0.5151,37,0,29,website,1
11445,0.3005,20.39,21,0,0.2044,64,0,38,website,1
11446,0.0976,24.3,11,0,0.3263,40,0,45,google_play,1
11447,0.4713,132.81,38,0,0.1978,68,0,26,google_play,0
11448,0.426,21.68,0,1,0.0637,57,0,41,website,0
11449,0.5155,5.58,31,4,0.2553,45,0,17,app_store,0
11450,0.4708,28.3,2,0,0.0632,64,1,27,google_play,0
11451,0.2116,50.01,8,0,0.2035,47,0,42,google_play,0
11452,0.5243,35.61,59,0,0.2901,29,0,46,app_store,1
11453,0.3698,33.96,38,1,0.2001,35,0,22,app_store,0
11454,0.6328,14.65,87,1,0.1443,62,1,26,google_play,0
11455,0.2948,18.28,51,0,0.1004,27,1,28,app_store,0
11456,0.2221,13.54,34,2,0.2222,56,1,43,app_store,1
11457,0.5045,14.67,66,0,0.6897,28,0,29,app_store,1
11458,0.4283,21.2,75,0,0.1403,23,1,13,app_store,0
11459,0.0677,46.71,17,2,0.1721,69,0,47,google_play,1
11460,0.3808,184.31,49,2,0.3799,54,0,30,website,1
11461,0.2407,27.18,25,1,0.2245,39,0,39,app_store,0
11462,0.3712,35.81,89,2,0.2206,61,0,4,website,1
11463,0.4019,4.53,40,0,0.2069,62,0,34,google_play,0
11464,0.1081,18.03,7,2,0.3284,69,0,8,referral,1
11465,0.5696,71.68,75,1,0.1412,52,1,15,website,0
11466,0.305,26.19,80,0,0.353,65,0,27,website,1
11467,0.3022,22.8,33,0,0.193,43,0,30,app_store,0
11468,0.1344,186.91,41,0,0.0048,27,1,27,website,0
11469,0.2543,56.42,65,0,0.1012,53,1,30,google_play,0
11470,0.5412,42.1,2,1,0.0617,64,0,38,referral,0
11471,0.2679,23.46,79,1,0.0254,36,1,42,app_store,0
11472,0.6307,29.68,0,0,0.0318,22,0,31,google_play,0
11473,0.2429,109.57,16,0,0.3412,42,0,31,google_play,0
11474,0.0885,117.05,28,1,0.0459,21,0,39,google_play,1
11475,0.343,16.84,57,0,0.0747,55,1,40,app_store,0
11476,0.3045,7.87,70,0,0.0843,50,0,14,referral,0
11477,0.1075,25.4,15,0,0.3001,29,0,43,google_play,0
11478,0.0592,41.87,29,2,0.0638,52,0,27,website,1
11479,0.0901,86.87,71,3,0.3327,33,0,39,referral,1
11480,0.2811,22.79,29,1,0.1856,40,0,31,google_play,0
11481,0.2388,19.22,32,1,0.3557,48,1,12,website,0
11482,0.3049,53.43,37,0,0.1402,53,1,20,referral,0
11483,0.1005,12.86,55,0,0.3539,45,0,7,referral,1
11484,0.3478,20.78,72,0,0.5504,69,0,10,website,1
11485,0.0564,24.63,83,1,0.0817,68,0,39,app_store,0
11486,0.1752,23.33,75,0,0.3135,33,0,13,app_store,1
11487,0.3312,60.07,22,0,0.3614,38,0,8,google_play,1
11488,0.4079,35.69,33,0,0.0435,38,0,23,website,0
11489,0.064,16.81,57,0,0.1455,19,0,6,app_store,0
11490,0.2415,20.81,35,0,0.0795,52,0,22,app_store,0
11491,0.1679,173.89,48,0,0.2041,48,0,44,google_play,1
11492,0.1501,8.93,30,0,0.0325,42,0,43,referral,0
11493,0.1322,6.59,59,0,0.0658,64,0,2,google_play,1
11494,0.3457,10.29,55,0,0.1319,20,0,24,referral,0
11495,0.2272,30.35,9,0,0.3183,40,0,44,google_play,0
11496,0.2716,54.37,89,0,0.0573,25,0,19,app_store,0
11497,0.3327,22.63,9,0,0.1651,35,1,10,google_play,0
11498,0.395,16.53,36,0,0.1727,39,0,32,app_store,0
11499,0.2301,14.67,76,1,0.0571,39,0,23,google_play,1
11500,0.295,7.29,2,0,0.1802,39,0,27,app_store,0
11501,0.332,75.16,25,2,0.288,37,0,28,referral,1
11502,0.3303,21.29,63,0,0.9617,27,1,34,google_play,1
11503,0.356,28.67,61,0,0.5023,31,0,38,referral,1
11504,0.2231,44.57,80,0,0.1,20,0,10,website,0
11505,0.2703,64.77,62,0,0.191,68,0,3,website,0
11506,0.0188,20.94,52,0,0.0524,62,0,20,referral,0
11507,0.1324,12.96,16,1,0.1157,45,0,17,google_play,0
11508,0.1209,24.16,79,1,0.4748,65,0,15,google_play,1
11509,0.3411,22.37,36,0,0.2428,40,1,24,app_store,0
11510,0.2941,16.6,15,0,0.5515,55,0,31,google_play,0
11511,0.497,10.14,10,0,0.149,61,0,28,referral,0
11512,0.3281,32.21,87,2,0.185,67,0,4,website,1
11513,0.2978,62.04,9,1,0.0763,46,0,43,website,0
11514,0.246,83.62,17,1,0.0841,29,0,10,app_store,1
11515,0.2294,14.45,79,0,0.3137,27,0,39,google_play,1
11516,0.1273,84.02,61,0,0.0125,42,0,17,website,0
11517,0.0791,11.35,58,2,0.0869,31,0,12,app_store,1
11518,0.2659,27.23,9,1,0.4627,38,0,45,website,1
11519,0.4929,51.0,29,1,0.0721,36,0,23,app_store,0
11520,0.3649,36.12,69,1,0.3863,63,0,19,website,1
11521,0.3345,65.92,50,1,0.3092,43,0,7,referral,1
11522,0.572,11.97,4,0,0.0838,57,0,39,app_store,0
11523,0.2941,21.59,55,1,0.2196,43,1,25,referral,1
11524,0.2068,21.28,4,0,0.2859,57,0,5,referral,1
11525,0.4272,54.46,1,0,0.0036,61,0,32,app_store,0
11526,0.1948,20.86,20,1,0.0677,51,0,5,app_store,1
11527,0.1246,28.89,30,0,0.4198,68,0,38,app_store,0
11528,0.2468,20.47,49,1,0.2667,58,0,30,app_store,1
11529,0.1409,31.61,51,0,0.3246,56,1,8,google_play,1
11530,0.3924,14.5,79,1,0.1241,33,0,13,website,0
11531,0.0719,11.2,31,0,0.3647,59,0,27,google_play,0
11532,0.385,17.3,27,2,0.1394,26,0,26,app_store,0
11533,0.3947,12.9,26,0,0.147,47,0,36,website,0
11534,0.3334,21.29,40,3,0.0673,47,0,35,google_play,1
11535,0.4529,42.4,42,0,0.1912,29,0,13,google_play,0
11536,0.3374,9.62,19,1,0.3755,68,0,10,website,0
11537,0.0984,18.36,65,0,0.0782,59,0,8,app_store,0
11538,0.4971,112.08,47,0,0.602,19,0,24,google_play,1
11539,0.2233,6.98,66,0,0.2023,59,0,18,app_store,1
11540,0.5233,11.23,2,2,0.2181,20,1,18,website,0
11541,0.3144,30.31,53,0,0.1528,49,1,11,google_play,0
11542,0.5829,7.98,78,2,0.0985,33,0,4,app_store,0
11543,0.3286,22.38,69,1,0.2397,28,0,13,google_play,1
11544,0.215,79.13,27,0,0.2833,41,0,25,app_store,0
11545,0.1164,15.83,12,1,0.7873,62,0,23,website,1
11546,0.0943,13.11,83,0,0.6056,55,0,3,app_store,1
11547,0.5516,7.85,14,0,0.2364,20,0,45,google_play,0
11548,0.3619,13.24,39,0,0.0273,52,0,27,app_store,0
11549,0.2056,20.73,68,0,0.4694,47,0,9,app_store,1
11550,0.1667,109.32,50,0,0.061,27,0,31,google_play,0
11551,0.6247,21.53,24,0,0.1007,30,0,25,website,0
11552,0.3484,22.25,75,0,0.1287,59,0,23,google_play,0
11553,0.418,23.71,17,2,0.0487,30,0,38,google_play,0
11554,0.0959,13.32,84,0,0.047,65,1,20,referral,0
11555,0.1154,4.7,10,1,0.5133,60,0,31,referral,1
11556,0.0532,67.37,1,0,0.0309,43,0,6,website,1
11557,0.46,37.43,39,1,0.5239,21,0,37,app_store,1
11558,0.4744,53.37,37,0,0.0758,29,0,43,app_store,0
11559,0.3599,28.91,48,0,0.2086,61,0,3,app_store,0
11560,0.1937,55.21,45,0,0.4703,51,0,10,website,0
11561,0.455,8.33,25,2,0.0654,37,0,41,website,0
11562,0.1275,25.42,30,2,0.235,28,0,9,website,1
11563,0.2005,35.21,32,2,0.1534,27,0,1,website,1
11564,0.4296,61.74,88,0,0.1735,50,0,32,app_store,0
11565,0.4419,32.83,86,0,0.1436,35,0,7,app_store,0
11566,0.1889,32.85,49,0,0.1236,36,1,19,google_play,0
11567,0.0889,28.74,23,0,0.0259,37,0,39,app_store,0
11568,0.3147,8.72,46,1,0.1294,55,0,34,referral,1
11569,0.2648,16.19,37,0,0.0391,41,0,44,website,1
11570,0.2013,17.23,1,1,0.1803,54,0,7,website,0
11571,0.1049,43.96,32,1,0.0978,66,0,4,app_store,1
11572,0.2087,35.15,31,1,0.1195,26,0,20,referral,1
11573,0.2232,70.41,51,2,0.3994,26,0,20,website,1
11574,0.2756,34.52,71,2,0.1421,37,0,46,google_play,0
11575,0.5171,21.13,74,0,0.1682,44,0,35,referral,0
11576,0.3342,60.21,89,0,0.2291,47,0,28,website,1
11577,0.0468,10.27,82,2,0.3414,52,0,18,google_play,1
11578,0.3707,20.01,13,1,0.2258,19,0,47,app_store,0
11579,0.299,12.64,36,0,0.0507,42,0,47,app_store,0
11580,0.069,11.19,13,1,0.1897,33,0,26,google_play,0
11581,0.2756,11.47,37,1,0.2626,51,1,9,app_store,0
11582,0.1278,15.44,70,1,0.2585,19,0,47,app_store,1
11583,0.328,28.03,51,0,0.2818,39,0,21,google_play,1
11584,0.3961,19.19,65,1,0.053,68,0,12,app_store,1
11585,0.1115,29.42,79,1,0.0594,28,0,37,referral,1
11586,0.5266,28.64,84,2,0.3085,21,1,41,google_play,1
11587,0.2533,4.78,7,2,0.5524,66,0,43,website,1
11588,0.2352,27.34,27,0,0.0344,29,0,14,google_play,0
11589,0.1012,14.51,87,1,0.1878,63,1,22,google_play,1
11590,0.165,7.77,36,2,0.2482,45,0,38,website,0
11591,0.1696,28.75,69,0,0.1864,57,0,42,website,0
11592,0.0058,25.65,44,0,0.0264,57,0,47,app_store,0
11593,0.3615,27.2,41,0,0.2513,55,0,40,website,0
11594,0.0742,39.86,26,0,0.143,60,0,15,google_play,1
11595,0.1329,15.23,55,0,0.0936,26,0,24,website,0
11596,0.4836,12.25,4,0,0.4312,54,1,37,website,0
11597,0.4147,23.84,86,0,0.5535,67,0,6,website,1
11598,0.0271,17.75,70,0,0.2154,18,0,27,google_play,1
11599,0.3986,162.22,18,1,0.3288,63,1,47,google_play,0
11600,0.0967,21.94,54,0,0.4708,63,0,8,referral,1
11601,0.3538,23.99,84,1,0.1108,18,0,30,website,1
11602,0.1458,12.93,6,0,0.3942,60,0,20,referral,0
11603,0.1727,11.49,16,0,0.091,55,0,45,referral,0
11604,0.1894,7.37,46,2,0.2168,31,0,41,app_store,1
11605,0.2593,18.67,86,2,0.2916,56,1,30,google_play,1
11606,0.1807,20.26,6,1,0.0964,48,0,14,app_store,1
11607,0.3672,50.33,1,1,0.0888,35,0,39,app_store,0
11608,0.2262,19.55,37,0,0.2018,40,0,21,website,0
11609,0.4695,17.49,63,1,0.2063,43,0,34,referral,1
11610,0.4213,27.34,59,0,0.0265,28,0,32,app_store,0
11611,0.039,21.42,2,1,0.1152,33,0,21,google_play,1
11612,0.4218,44.99,39,0,0.1159,65,0,23,google_play,0
11613,0.0183,62.77,41,0,0.5948,35,0,23,app_store,1
11614,0.3263,22.33,44,0,0.3542,50,0,37,app_store,0
11615,0.5538,11.59,0,0,0.3123,55,1,34,website,1
11616,0.9068,20.66,40,0,0.208,24,0,46,website,0
11617,0.2015,26.51,3,0,0.1161,53,0,13,app_store,0
11618,0.1813,8.89,41,0,0.0384,52,0,40,app_store,0
11619,0.5331,18.63,71,1,0.0848,29,0,25,google_play,0
11620,0.0543,8.0,3,1,0.3302,34,1,6,website,1
11621,0.273,30.61,82,1,0.1879,60,0,21,google_play,0
11622,0.4128,10.52,51,1,0.4245,47,0,40,google_play,1
11623,0.3952,18.21,64,0,0.1289,31,0,7,website,0
11624,0.3729,20.52,43,2,0.0978,30,1,29,referral,1
11625,0.3038,9.28,75,0,0.2187,60,0,21,app_store,1
11626,0.2978,23.59,25,1,0.0599,40,0,24,app_store,0
11627,0.2756,10.75,13,0,0.2353,32,0,7,app_store,0
11628,0.3402,64.84,42,1,0.0034,49,0,10,referral,0
11629,0.36,58.33,53,4,0.3218,20,0,8,app_store,1
11630,0.1515,52.37,75,1,0.5444,25,0,26,google_play,1
11631,0.1117,25.51,44,0,0.6068,52,0,41,website,1
11632,0.3992,29.19,8,0,0.3106,44,0,31,referral,0
11633,0.2902,20.35,77,1,0.1333,25,0,13,google_play,0
11634,0.3647,33.53,74,3,0.0966,48,0,16,website,1
11635,0.3112,72.47,50,0,0.4061,54,1,22,google_play,1
11636,0.2449,11.61,5,1,0.106,45,0,29,referral,0
11637,0.1617,31.36,82,1,0.1723,23,0,1,website,0
11638,0.1651,6.95,59,0,0.0508,36,1,10,app_store,1
11639,0.5695,17.26,81,2,0.1322,69,0,45,app_store,0
11640,0.4036,22.05,11,1,1.0,54,1,7,app_store,0
11641,0.5691,28.78,30,1,0.2597,38,0,37,app_store,1
11642,0.1544,37.0,20,3,0.0971,47,1,5,referral,1
11643,0.1686,57.64,67,1,0.1611,26,0,41,app_store,1
11644,0.2325,8.64,28,2,0.0399,24,0,14,website,1
11645,0.182,42.36,79,0,0.1148,41,0,40,website,0
11646,0.2535,81.47,37,0,0.1084,64,1,33,app_store,0
11647,0.5591,17.74,32,0,0.2531,64,0,24,app_store,0
11648,0.2036,16.26,55,1,0.2872,54,0,45,google_play,0
11649,0.2314,26.68,69,0,0.0478,56,0,20,website,0
11650,0.3655,22.07,35,1,0.1074,50,0,21,app_store,0
11651,0.344,21.06,0,1,0.6706,34,0,34,google_play,1
11652,0.5914,66.98,82,1,0.5282,53,0,46,app_store,1
11653,0.3816,129.52,38,0,0.0856,54,0,33,referral,0
11654,0.1721,19.53,10,0,0.0411,45,1,39,app_store,0
11655,0.2407,123.78,57,1,0.2806,69,0,27,website,1
11656,0.1685,19.13,64,0,0.5365,59,0,13,website,1
11657,0.2921,41.67,32,0,0.2155,20,1,33,referral,0
11658,0.2768,11.8,14,0,0.0966,51,0,14,referral,0
11659,0.152,13.22,79,0,0.1354,38,0,23,website,1
11660,0.1916,19.53,77,0,0.1067,57,0,20,google_play,0
11661,0.0982,43.9,58,0,0.0742,33,0,25,referral,1
11662,0.279,28.37,23,1,0.5016,65,0,14,website,1
11663,0.5317,7.76,48,0,0.0394,24,0,25,website,0
11664,0.2438,9.65,54,1,0.1752,52,0,25,google_play,0
11665,0.437,7.32,77,1,0.0238,29,0,41,referral,0
11666,0.4882,30.63,80,2,0.5631,42,0,1,app_store,1
11667,0.2439,27.19,67,1,0.2964,25,0,46,referral,1
11668,0.2816,26.83,59,0,0.1335,42,0,47,google_play,0
11669,0.2525,26.63,21,0,0.2053,35,0,18,google_play,0
11670,0.0864,14.42,10,1,0.0345,68,0,8,app_store,0
11671,0.1794,27.6,72,1,0.0074,51,0,27,google_play,0
11672,0.3425,66.88,9,3,0.1073,54,0,33,google_play,0
11673,0.152,36.51,46,1,0.22,46,0,42,referral,1
11674,0.302,10.81,47,0,0.1535,53,0,28,google_play,0
11675,0.2785,19.4,18,0,0.1477,29,0,23,google_play,0
11676,0.3359,15.79,24,0,0.2913,28,0,17,google_play,1
11677,0.4192,45.45,87,0,0.0432,55,0,4,app_store,0
11678,0.2478,11.7,66,0,0.0696,56,0,1,referral,1
11679,0.3383,27.84,36,1,0.1578,18,1,41,referral,0
11680,0.1202,19.28,66,0,0.0341,26,1,36,website,0
11681,0.1048,14.22,3,0,0.1772,35,0,7,website,0
11682,0.2017,28.35,16,2,0.4478,64,0,46,google_play,0
11683,0.344,21.0,82,1,0.4756,61,0,24,google_play,1
11684,0.292,41.28,71,0,0.0331,42,1,31,google_play,0
11685,0.1842,17.43,11,1,0.2194,42,0,22,app_store,1
11686,0.3725,10.72,18,0,0.2922,53,0,22,google_play,1
11687,0.308,21.22,41,1,0.385,35,0,7,website,1
11688,0.4023,29.23,35,0,0.2117,47,0,24,google_play,0
11689,0.1177,37.61,46,1,0.0355,67,0,20,google_play,0
11690,0.1132,21.53,75,0,0.1447,63,0,46,app_store,0
11691,0.1149,44.26,68,0,0.3303,44,0,25,app_store,1
11692,0.1117,9.59,67,0,0.1077,59,0,7,website,0
11693,0.206,48.71,7,0,0.0972,52,0,32,google_play,1
11694,0.0978,36.54,40,1,0.0092,27,0,47,app_store,0
11695,0.4447,17.99,67,2,0.1237,60,1,26,website,0
11696,0.2167,51.1,63,0,0.3541,22,0,32,app_store,1
11697,0.5229,30.5,63,3,0.18,29,0,36,google_play,1
11698,0.1576,59.99,71,1,0.1479,66,0,39,website,1
11699,0.5784,14.24,27,0,0.0325,65,0,1,app_store,0
11700,0.3993,15.21,73,1,0.1038,29,0,45,app_store,1
11701,0.0969,36.05,71,0,0.1338,46,0,45,app_store,1
11702,0.3801,25.72,19,0,0.3695,28,0,27,website,0
11703,0.5648,8.95,16,1,0.2305,44,0,37,website,1
11704,0.7255,90.84,29,3,0.1017,42,0,43,google_play,1
11705,0.105,83.62,86,2,0.1567,28,0,7,website,1
11706,0.0964,28.05,50,0,0.227,18,0,20,referral,1
11707,0.3052,15.17,84,0,0.1873,29,0,30,app_store,0
11708,0.3699,15.41,34,2,0.2528,56,1,4,website,1
11709,0.4194,32.16,59,1,0.0454,54,0,44,website,0
11710,0.058,67.06,89,0,0.1039,52,1,22,website,0
11711,0.092,156.28,30,1,0.2223,67,0,16,website,1
11712,0.1174,19.87,65,0,0.2711,61,0,2,website,1
11713,0.0478,19.12,38,0,0.0183,43,0,11,google_play,0
11714,0.0521,21.85,81,1,0.0889,52,1,31,google_play,1
11715,0.1831,32.66,68,1,0.2468,36,0,27,app_store,1
11716,0.2882,13.49,66,1,0.0387,31,0,19,app_store,0
11717,0.1754,9.45,18,0,0.8208,51,0,2,app_store,1
11718,0.1708,20.84,86,2,0.0902,32,0,23,app_store,1
11719,0.0531,30.48,28,0,0.0987,61,0,1,app_store,0
11720,0.4792,81.45,36,0,0.3578,54,0,14,website,0
11721,0.4973,11.52,39,0,0.0505,40,0,3,website,0
11722,0.1252,54.09,63,3,0.0662,24,0,38,app_store,1
11723,0.4491,22.84,70,1,0.0776,26,0,35,website,0
11724,0.5672,20.68,83,0,0.2545,67,0,29,google_play,1
11725,0.406,8.28,13,1,0.4966,55,0,13,referral,1
11726,0.2426,32.28,75,0,0.0846,35,0,29,website,0
11727,0.6948,29.74,10,0,0.1076,62,0,42,google_play,0
11728,0.3845,119.99,48,0,0.3679,68,0,4,website,1
11729,0.4805,20.48,81,0,0.1567,40,0,31,google_play,0
11730,0.2623,72.78,68,0,0.2439,29,0,10,website,1
11731,0.3662,19.82,86,0,0.2306,28,0,35,app_store,1
11732,0.2386,19.31,3,0,0.1843,23,0,12,website,0
11733,0.2027,7.57,48,0,0.2734,57,0,31,google_play,1
11734,0.0249,54.86,6,0,0.2539,28,1,26,website,1
11735,0.1376,27.02,64,0,0.4568,60,0,27,website,1
11736,0.1139,24.45,16,0,0.1892,28,0,28,referral,0
11737,0.1534,20.02,17,0,0.4101,65,0,19,google_play,0
11738,0.395,28.93,25,1,0.1665,64,0,7,app_store,1
11739,0.4106,14.91,77,0,0.0173,34,0,33,website,0
11740,0.15,33.61,30,1,0.8474,63,0,7,google_play,0
11741,0.496,12.58,78,1,0.5654,68,0,32,app_store,1
11742,0.4924,22.34,53,0,0.1867,57,0,5,app_store,0
11743,0.1474,34.75,13,1,0.0495,61,0,5,google_play,0
11744,0.3957,65.72,21,0,0.16,46,0,25,referral,0
11745,0.3796,28.41,66,0,0.5235,61,0,4,google_play,1
11746,0.1657,60.8,76,2,0.1014,47,0,25,google_play,1
11747,0.3345,24.32,18,0,0.1092,36,0,27,website,0
11748,0.4641,12.75,43,1,0.2057,44,0,24,website,1
11749,0.2062,105.33,40,1,0.2605,67,0,1,website,1
11750,0.4639,22.63,41,0,0.2514,22,0,32,google_play,1
11751,0.5209,47.6,29,0,0.0908,49,0,35,website,0
11752,0.616,15.89,78,2,0.0224,62,0,32,website,0
11753,0.2086,35.32,78,1,0.1604,18,0,17,google_play,0
11754,0.0732,31.22,33,0,0.2161,43,0,1,website,1
11755,0.128,24.53,41,0,0.1268,57,0,3,referral,0
11756,0.4867,101.53,80,0,0.1021,38,0,20,website,0
11757,0.2911,33.12,73,0,0.0923,40,0,46,website,0
11758,0.5303,18.92,45,2,0.0626,45,0,7,app_store,1
11759,0.4648,73.83,54,0,0.0592,33,0,17,website,0
11760,0.6573,6.9,74,0,0.3419,45,0,21,website,0
11761,0.3003,8.84,43,1,0.081,65,0,45,google_play,1
11762,0.5461,45.42,77,0,0.3275,24,0,10,google_play,0
11763,0.1155,28.75,60,2,0.3021,39,0,32,app_store,1
11764,0.1059,16.74,34,0,0.0046,22,1,39,google_play,0
11765,0.4224,32.28,0,1,0.0381,65,0,5,website,1
11766,0.5215,51.75,72,2,0.0959,32,0,40,app_store,0
11767,0.5484,11.71,48,2,0.3195,59,0,15,google_play,1
11768,0.2477,23.07,52,2,0.1156,69,0,28,website,0
11769,0.4679,25.2,17,1,0.1555,34,0,24,google_play,1
11770,0.2229,30.4,77,3,0.1562,56,0,19,referral,1
11771,0.3505,38.51,70,2,0.4089,63,0,8,website,1
11772,0.2954,6.19,6,0,0.0337,43,0,24,referral,1
11773,0.1439,35.71,77,0,0.0297,28,0,32,app_store,0
11774,0.2075,6.45,37,1,0.3972,63,1,30,app_store,0
11775,0.1258,23.91,67,0,0.168,59,0,39,google_play,0
11776,0.1259,11.72,86,1,0.0969,29,0,26,referral,1
11777,0.0822,28.15,84,0,0.1307,51,1,36,google_play,0
11778,0.3746,39.09,78,1,0.1386,39,0,35,google_play,0
11779,0.5377,25.53,12,1,0.3638,36,0,27,website,0
11780,0.5062,15.53,50,0,0.5003,49,0,8,google_play,0
11781,0.1094,9.77,19,0,0.3954,64,1,10,app_store,1
11782,0.4023,23.91,72,1,0.0889,66,0,19,google_play,1
11783,0.4267,18.45,64,0,0.5666,37,1,44,website,1
11784,0.3306,31.05,32,0,0.1673,22,0,37,google_play,0
11785,0.3676,18.15,12,1,0.1793,22,0,25,app_store,0
11786,0.2907,65.46,80,0,0.0757,29,0,25,app_store,0
11787,0.2405,25.35,45,0,0.4945,20,0,1,google_play,0
11788,0.3036,46.69,63,2,0.2728,52,0,13,referral,1
11789,0.1231,17.3,61,0,0.4828,21,0,31,app_store,1
11790,0.1211,41.04,58,0,0.1489,45,0,34,referral,0
11791,0.4782,37.97,18,3,0.2043,52,0,17,google_play,0
11792,0.2512,15.23,14,0,0.1693,23,0,43,referral,0
11793,0.4423,8.6,36,0,0.0729,31,1,25,website,0
11794,0.161,59.61,84,0,0.3215,28,0,46,google_play,1
11795,0.5527,18.28,72,0,0.1505,62,0,4,app_store,0
11796,0.5192,15.61,82,0,0.366,58,1,12,referral,1
11797,0.366,19.88,32,0,0.3691,18,0,2,google_play,0
11798,0.2364,12.65,32,1,0.1172,39,0,11,website,1
11799,0.5597,38.13,62,1,0.5761,42,1,38,website,1
11800,0.4395,24.38,4,0,0.0225,18,0,4,app_store,0
11801,0.0876,25.45,85,0,0.5741,23,0,44,app_store,1
11802,0.2271,54.43,73,1,0.0678,46,0,33,google_play,0
11803,0.1921,26.31,68,1,0.2101,46,0,41,app_store,1
11804,0.2019,73.91,69,1,0.261,18,0,38,google_play,1
11805,0.2261,24.19,71,1,0.0077,58,0,12,google_play,0
11806,0.2031,8.55,47,1,0.0655,23,0,38,app_store,0
11807,0.2537,13.19,28,0,0.1105,22,0,8,google_play,1
11808,0.1216,14.74,88,2,0.0161,58,1,6,website,1
11809,0.2728,26.55,15,0,0.044,69,0,31,referral,0
11810,0.19,71.2,83,0,0.2972,64,0,19,website,1
11811,0.5316,28.0,66,0,0.1127,45,1,37,app_store,0
11812,0.3706,20.91,74,1,0.2888,42,1,6,google_play,0
11813,0.3357,19.84,40,1,0.0178,69,0,21,referral,1
11814,0.5525,35.94,66,0,0.3547,52,0,14,website,0
11815,0.2198,32.81,62,0,0.3417,58,0,23,app_store,1
11816,0.4048,42.88,76,1,0.4464,34,0,37,google_play,1
11817,0.1437,14.99,27,1,0.2318,42,0,24,app_store,0
11818,0.0557,118.58,66,1,0.1896,18,0,35,app_store,1
11819,0.1472,19.28,18,0,0.1438,29,0,5,website,0
11820,0.368,15.73,87,1,0.009,36,0,30,app_store,0
11821,0.1412,56.61,45,0,0.1491,33,0,32,app_store,0
11822,0.1321,46.14,81,0,0.1682,36,0,37,google_play,0
11823,0.5315,15.63,10,1,0.0363,23,0,47,website,0
11824,0.0866,39.43,31,1,0.1283,60,0,34,app_store,1
11825,0.2207,18.21,50,2,0.4046,63,1,18,website,1
11826,0.3795,32.89,87,2,0.2295,34,0,33,referral,1
11827,0.2283,28.91,21,1,0.3157,23,0,11,website,0
11828,0.251,145.77,41,0,0.3774,30,1,12,website,0
11829,0.3695,64.93,13,0,0.4381,48,0,29,google_play,0
11830,0.0905,51.76,70,1,0.1635,23,0,21,app_store,0
11831,0.11,41.93,43,0,0.3444,47,0,41,google_play,1
11832,0.1135,10.2,20,1,0.2385,42,0,16,website,0
11833,0.3622,27.92,53,2,0.3927,22,0,32,google_play,1
11834,0.1799,18.04,62,0,0.0156,30,0,34,website,1
11835,0.2383,23.67,71,0,0.2922,23,0,39,referral,0
11836,0.4794,26.05,30,0,0.1493,20,0,26,google_play,0
11837,0.5337,7.39,25,0,0.0434,63,0,20,website,0
11838,0.2419,20.11,61,0,0.2766,31,0,46,referral,0
11839,0.2708,26.81,51,0,0.0995,24,0,38,google_play,0
11840,0.2583,46.89,19,0,0.3209,39,0,19,google_play,0
11841,0.3221,14.17,52,1,0.0824,39,0,5,website,0
11842,0.2136,14.11,53,0,0.2555,25,0,20,google_play,1
11843,0.4066,13.47,14,2,0.0662,37,0,10,website,1
11844,0.1086,19.63,89,1,0.1317,68,0,45,google_play,0
11845,0.0875,11.14,1,0,0.4619,53,0,42,website,0
11846,0.1435,62.1,59,1,0.4431,36,0,2,google_play,1
11847,0.1699,42.23,54,0,0.1525,66,1,33,google_play,0
11848,0.3289,164.11,28,1,0.1011,64,0,21,referral,0
11849,0.4142,16.91,48,0,0.2256,25,0,46,referral,1
11850,0.3422,44.81,25,1,0.1302,47,0,26,referral,0
11851,0.1345,10.49,85,1,0.0749,53,0,39,app_store,0
11852,0.4259,68.63,39,1,0.2288,40,0,47,google_play,0
11853,0.2725,21.11,53,0,0.1433,39,1,40,app_store,0
11854,0.5528,23.13,31,1,0.1451,48,0,2,google_play,0
11855,0.1809,59.91,18,0,0.1702,68,0,32,google_play,0
11856,0.1487,57.41,14,1,0.1263,65,0,11,app_store,0
11857,0.3746,12.35,66,0,0.0648,47,0,11,app_store,0
11858,0.0797,22.78,86,1,0.0823,67,0,8,app_store,1
11859,0.3058,66.52,1,2,0.3589,22,0,42,google_play,1
11860,0.2294,18.96,12,1,0.1154,67,0,43,app_store,0
11861,0.3165,30.39,63,1,0.1191,37,0,16,google_play,0
11862,0.2278,35.75,19,0,0.01,42,0,11,google_play,0
11863,0.1621,65.78,73,0,0.2331,33,0,11,app_store,1
11864,0.1875,39.15,69,0,0.1123,50,0,9,google_play,0
11865,0.3658,20.69,15,2,0.0134,22,0,37,google_play,0
11866,0.1511,6.21,7,2,0.1608,53,0,6,app_store,1
11867,0.4764,40.14,24,1,0.4734,23,1,40,google_play,0
11868,0.3754,27.68,12,2,0.2735,18,0,12,website,1
11869,0.1813,85.04,8,1,0.2074,67,0,18,website,0
11870,0.1498,36.71,83,0,0.4789,47,0,26,app_store,1
11871,0.1972,16.5,17,0,0.1288,55,0,12,referral,0
11872,0.0936,10.25,49,0,0.166,19,0,32,referral,1
