user_id,jtbd_segment,cohort,months_since_signup,logins_per_week,tx_per_month,balance_eur,offer_channel,converted,upgrade_reason
30341,family_budgeters,Dormant,11,4.0,11,36.04,push,0,none
30342,family_budgeters,Casual,2,4.8,14,198.97,in_app,0,none
30343,family_budgeters,Casual,13,6.3,8,565.58,none,0,none
30344,family_budgeters,Casual,14,6.0,11,168.48,email,0,none
30345,family_budgeters,Growth,19,8.1,14,67.61,in_app,0,none
30346,family_budgeters,Casual,18,3.3,14,589.8,email,0,none
30347,family_budgeters,Casual,17,4.5,12,338.33,email,0,none
30348,family_budgeters,Growth,19,6.5,15,725.64,push,0,none
30349,family_budgeters,Power,8,6.5,10,127.87,none,0,none
30350,family_budgeters,Power,1,3.3,14,517.45,email,0,none
30351,family_budgeters,Growth,1,4.7,12,157.07,in_app,0,none
30352,family_budgeters,Power,4,4.2,8,751.38,push,0,none
30353,family_budgeters,Casual,1,4.4,7,538.49,push,0,none
30354,family_budgeters,Growth,23,8.2,11,266.21,in_app,0,none
30355,family_budgeters,Dormant,7,6.8,16,778.77,none,0,none
30356,family_budgeters,Dormant,8,2.2,12,797.1,in_app,0,none
30357,family_budgeters,Dormant,20,3.5,8,373.58,email,0,none
30358,family_budgeters,Growth,5,2.9,12,129.8,email,0,none
30359,family_budgeters,Growth,16,2.9,10,505.66,none,0,none
30360,family_budgeters,Power,14,4.3,11,240.65,in_app,0,none
30361,family_budgeters,Casual,20,4.0,12,823.22,in_app,0,none
30362,family_budgeters,Dormant,8,4.3,14,552.58,none,0,none
30363,family_budgeters,Growth,17,3.3,11,790.89,none,0,none
30364,family_budgeters,Casual,6,4.1,10,537.94,none,0,none
30365,family_budgeters,Casual,14,1.3,12,621.01,in_app,0,none
30366,family_budgeters,Growth,11,1.2,15,460.63,in_app,0,none
30367,family_budgeters,Growth,9,9.5,12,163.91,in_app,0,none
30368,family_budgeters,Growth,2,4.2,15,197.72,email,0,none
30369,family_budgeters,Casual,15,6.7,10,81.04,none,0,none
30370,family_budgeters,Growth,22,6.2,14,62.36,email,0,none
30371,family_budgeters,Casual,20,6.2,16,811.41,in_app,1,support
30372,family_budgeters,Dormant,22,3.8,12,648.8,email,0,none
30373,family_budgeters,Casual,11,6.6,14,953.19,email,0,none
30374,family_budgeters,Growth,1,0.9,7,238.88,email,0,none
30375,family_budgeters,Growth,21,6.3,15,89.43,in_app,0,none
30376,family_budgeters,Dormant,24,5.9,10,615.96,email,0,none
30377,family_budgeters,Dormant,13,3.5,15,465.95,email,0,none
30378,family_budgeters,Casual,3,5.0,11,277.32,email,0,none
30379,family_budgeters,Growth,22,4.3,15,320.78,email,0,none
30380,family_budgeters,Power,9,2.3,14,792.8,email,0,none
30381,family_budgeters,Casual,17,0.9,18,134.29,none,0,none
30382,family_budgeters,Casual,1,3.4,13,496.84,email,0,none
30383,family_budgeters,Casual,6,5.1,10,532.59,email,0,none
30384,family_budgeters,Growth,7,5.5,19,232.92,email,0,none
30385,family_budgeters,Casual,18,4.6,12,519.02,push,0,none
30386,family_budgeters,Casual,22,5.3,8,284.6,none,0,none
30387,family_budgeters,Casual,17,2.3,9,256.59,in_app,0,none
30388,family_budgeters,Growth,6,4.2,9,563.34,email,0,none
30389,family_budgeters,Casual,14,5.8,9,469.37,in_app,0,none
30390,family_budgeters,Growth,7,4.6,13,436.76,in_app,0,none
30391,family_budgeters,Dormant,17,7.1,14,399.55,push,1,cashback
30392,family_budgeters,Growth,14,6.5,10,303.7,in_app,0,none
30393,family_budgeters,Casual,14,7.7,10,725.89,in_app,0,none
30394,family_budgeters,Casual,12,3.3,8,1101.78,none,0,none
30395,family_budgeters,Growth,20,5.1,14,443.15,email,0,none
30396,family_budgeters,Casual,14,6.0,8,0.0,in_app,0,none
30397,family_budgeters,Casual,7,4.7,11,614.85,in_app,0,none
30398,family_budgeters,Casual,14,4.8,13,963.2,email,0,none
30399,family_budgeters,Casual,11,6.8,10,229.16,email,0,none
30400,family_budgeters,Power,14,7.0,13,736.8,email,0,none
30401,family_budgeters,Growth,1,2.8,9,623.58,none,0,none
30402,family_budgeters,Casual,2,5.2,14,809.45,none,0,none
30403,family_budgeters,Casual,11,6.6,9,87.95,push,0,none
30404,family_budgeters,Power,20,4.3,10,558.99,push,0,none
30405,family_budgeters,Power,10,1.0,14,602.79,in_app,0,none
30406,family_budgeters,Growth,15,4.8,15,491.27,in_app,0,none
30407,family_budgeters,Dormant,9,5.6,13,601.89,email,0,none
30408,family_budgeters,Casual,1,6.0,15,615.87,none,0,none
30409,family_budgeters,Dormant,17,5.7,12,313.04,email,0,none
30410,family_budgeters,Dormant,5,7.7,10,432.0,email,0,none
30411,family_budgeters,Casual,19,9.1,9,371.4,in_app,0,none
30412,family_budgeters,Growth,18,0.4,14,408.72,in_app,0,none
30413,family_budgeters,Growth,20,6.2,14,162.46,push,1,cashback
30414,family_budgeters,Dormant,11,6.7,9,20.58,none,0,none
30415,family_budgeters,Growth,6,3.7,11,953.58,push,0,none
30416,family_budgeters,Casual,20,9.6,10,608.17,email,0,none
30417,family_budgeters,Casual,6,6.1,17,278.53,email,0,none
30418,family_budgeters,Casual,5,4.6,11,809.22,push,0,none
30419,family_budgeters,Casual,17,3.5,17,405.8,push,0,none
30420,family_budgeters,Casual,4,4.4,15,216.22,email,0,none
30421,family_budgeters,Growth,15,3.1,13,532.46,push,0,none
30422,family_budgeters,Dormant,19,2.8,13,426.62,push,0,none
30423,family_budgeters,Growth,5,5.6,13,565.91,none,0,none
30424,family_budgeters,Casual,15,6.4,16,416.31,email,0,none
30425,family_budgeters,Casual,1,6.2,11,707.97,push,0,none
30426,family_budgeters,Casual,2,6.5,11,546.94,email,1,premium_features
30427,family_budgeters,Casual,15,7.2,11,566.89,none,0,none
30428,family_budgeters,Growth,14,3.7,16,198.68,email,0,none
30429,family_budgeters,Casual,15,2.5,13,620.04,none,0,none
30430,family_budgeters,Casual,3,4.6,9,357.81,email,0,none
30431,family_budgeters,Dormant,22,7.8,8,602.36,email,0,none
30432,family_budgeters,Casual,18,6.9,16,698.92,in_app,0,none
30433,family_budgeters,Casual,13,6.6,8,336.67,none,0,none
30434,family_budgeters,Growth,14,5.1,13,503.77,in_app,1,support
30435,family_budgeters,Growth,15,4.6,15,263.17,push,0,none
30436,family_budgeters,Casual,15,4.6,13,540.92,in_app,0,none
30437,family_budgeters,Casual,23,4.6,9,133.97,in_app,0,none
30438,family_budgeters,Casual,22,4.5,8,480.65,in_app,0,none
30439,family_budgeters,Growth,24,2.9,13,493.78,push,0,none
30440,family_budgeters,Dormant,15,5.1,8,386.78,in_app,0,none
30441,family_budgeters,Casual,20,3.3,15,835.35,in_app,0,none
30442,family_budgeters,Casual,18,5.0,9,672.29,in_app,0,none
30443,family_budgeters,Dormant,13,6.5,8,288.9,push,0,none
30444,family_budgeters,Casual,6,7.2,13,621.66,push,0,none
30445,family_budgeters,Casual,5,3.5,13,791.96,in_app,0,none
30446,family_budgeters,Dormant,2,5.9,7,496.5,none,0,none
30447,family_budgeters,Casual,18,8.2,6,428.32,in_app,0,none
30448,family_budgeters,Growth,14,4.0,11,1113.66,in_app,0,none
30449,family_budgeters,Casual,12,6.2,12,438.14,push,0,none
30450,family_budgeters,Growth,18,4.8,15,920.21,email,0,none
30451,family_budgeters,Growth,15,6.2,11,204.4,push,0,none
30452,family_budgeters,Casual,3,4.0,14,429.02,email,0,none
30453,family_budgeters,Casual,10,6.0,12,252.81,push,0,none
30454,family_budgeters,Casual,3,8.3,11,260.11,in_app,0,none
30455,family_budgeters,Growth,19,7.1,11,532.48,push,0,none
30456,family_budgeters,Casual,12,4.6,9,386.04,in_app,0,none
30457,family_budgeters,Growth,9,3.4,11,145.85,in_app,0,none
30458,family_budgeters,Dormant,23,0.8,10,873.29,none,0,none
30459,family_budgeters,Power,19,6.3,9,245.9,in_app,0,none
30460,family_budgeters,Growth,7,6.0,11,463.73,email,0,none
30461,family_budgeters,Growth,14,4.1,14,345.59,in_app,0,none
30462,family_budgeters,Casual,6,4.0,12,1021.11,email,1,cashback
30463,family_budgeters,Power,12,4.9,18,669.98,none,1,cashback
30464,family_budgeters,Power,14,5.5,11,586.11,none,0,none
30465,family_budgeters,Casual,20,5.3,16,612.19,email,0,none
30466,family_budgeters,Casual,21,4.2,13,488.87,in_app,0,none
30467,family_budgeters,Dormant,20,5.3,15,147.9,email,0,none
30468,family_budgeters,Casual,21,6.0,14,902.83,in_app,0,none
30469,family_budgeters,Growth,13,5.6,20,685.12,in_app,0,none
30470,family_budgeters,Casual,5,8.7,9,553.12,in_app,0,none
30471,family_budgeters,Casual,10,6.7,11,755.09,in_app,0,none
30472,family_budgeters,Casual,22,3.6,14,377.01,none,0,none
30473,family_budgeters,Growth,3,1.9,16,443.68,none,1,cashback
30474,family_budgeters,Dormant,9,6.4,10,552.74,email,0,none
30475,family_budgeters,Casual,13,4.9,17,470.95,in_app,0,none
30476,family_budgeters,Power,23,3.7,16,378.78,email,0,none
30477,family_budgeters,Power,9,5.6,14,483.65,email,0,none
30478,family_budgeters,Casual,20,5.0,10,746.85,push,0,none
30479,family_budgeters,Casual,24,4.8,10,516.68,in_app,0,none
30480,family_budgeters,Growth,20,7.0,8,662.95,email,0,none
30481,family_budgeters,Dormant,19,1.9,11,714.97,none,0,none
30482,family_budgeters,Growth,23,8.4,10,652.48,email,0,none
30483,family_budgeters,Growth,12,10.3,11,394.15,in_app,0,none
30484,family_budgeters,Casual,5,0.2,10,671.23,in_app,0,none
30485,family_budgeters,Casual,3,6.8,6,427.93,in_app,0,none
30486,family_budgeters,Growth,7,6.4,12,569.62,email,0,none
30487,family_budgeters,Casual,10,2.1,13,227.58,none,0,none
30488,family_budgeters,Dormant,12,5.6,15,217.87,in_app,0,none
30489,family_budgeters,Casual,19,3.9,11,471.64,push,0,none
30490,family_budgeters,Growth,5,2.6,9,660.61,in_app,0,none
30491,family_budgeters,Power,12,4.8,10,327.87,in_app,0,none
30492,family_budgeters,Dormant,9,5.3,9,792.68,in_app,0,none
30493,family_budgeters,Dormant,13,4.4,16,619.04,none,0,none
30494,family_budgeters,Casual,21,6.9,13,609.35,in_app,0,none
30495,family_budgeters,Casual,19,5.2,8,617.62,none,0,none
30496,family_budgeters,Dormant,10,3.0,15,384.32,email,0,none
30497,family_budgeters,Growth,21,1.3,5,790.35,push,0,none
30498,family_budgeters,Casual,11,2.3,12,690.97,email,0,none
30499,family_budgeters,Casual,12,3.2,15,572.7,in_app,0,none
30500,family_budgeters,Dormant,13,5.2,6,989.43,none,0,none
30501,family_budgeters,Growth,13,5.5,12,323.52,in_app,0,none
30502,family_budgeters,Growth,15,4.7,20,368.95,in_app,0,none
30503,family_budgeters,Casual,23,0.5,15,571.25,none,0,none
30504,family_budgeters,Power,15,7.5,15,1013.18,email,0,none
30505,family_budgeters,Casual,5,4.2,6,748.92,none,0,none
30506,family_budgeters,Casual,5,6.6,6,429.89,email,0,none
30507,family_budgeters,Growth,5,1.6,12,199.25,in_app,0,none
30508,family_budgeters,Casual,21,1.8,10,1015.57,in_app,0,none
30509,family_budgeters,Growth,24,5.3,10,1019.51,in_app,0,none
30510,family_budgeters,Casual,1,1.9,7,393.43,in_app,0,none
30511,family_budgeters,Casual,3,4.9,18,813.71,none,0,none
30512,family_budgeters,Dormant,6,4.9,18,540.97,none,0,none
30513,family_budgeters,Dormant,21,2.0,13,350.42,none,0,none
30514,family_budgeters,Growth,14,6.4,11,225.92,email,0,none
30515,family_budgeters,Power,1,6.2,9,85.32,in_app,0,none
30516,family_budgeters,Growth,21,4.1,8,351.16,in_app,0,none
30517,family_budgeters,Casual,19,5.0,8,685.89,in_app,0,none
30518,family_budgeters,Power,7,8.5,6,363.26,push,0,none
30519,family_budgeters,Growth,19,3.6,10,572.14,push,0,none
30520,family_budgeters,Dormant,2,8.0,7,404.95,none,0,none
30521,family_budgeters,Growth,23,3.9,12,604.56,email,0,none
30522,family_budgeters,Casual,9,6.1,8,257.0,none,0,none
30523,family_budgeters,Dormant,12,3.5,14,131.22,in_app,0,none
30524,family_budgeters,Growth,5,3.0,15,404.49,push,0,none
30525,family_budgeters,Dormant,2,7.2,15,329.26,push,0,none
30526,family_budgeters,Power,10,4.7,8,111.59,in_app,0,none
30527,family_budgeters,Casual,13,6.4,11,271.52,in_app,0,none
30528,family_budgeters,Casual,2,3.7,9,940.98,in_app,0,none
30529,family_budgeters,Growth,14,6.4,10,786.84,none,0,none
30530,family_budgeters,Dormant,5,6.4,8,474.15,none,0,none
30531,family_budgeters,Dormant,1,6.4,15,512.58,none,0,none
30532,family_budgeters,Casual,3,2.7,15,594.67,in_app,0,none
30533,family_budgeters,Growth,2,3.1,8,199.21,email,0,none
30534,family_budgeters,Casual,15,1.5,12,470.3,push,0,none
30535,family_budgeters,Dormant,5,1.7,12,780.6,in_app,1,premium_features
30536,family_budgeters,Casual,3,4.5,11,463.46,push,0,none
30537,family_budgeters,Growth,6,7.1,7,340.97,in_app,0,none
30538,family_budgeters,Power,5,6.2,17,321.8,email,0,none
30539,family_budgeters,Casual,9,3.5,18,482.83,none,0,none
30540,family_budgeters,Dormant,12,8.2,18,475.31,none,0,none
30541,family_budgeters,Dormant,8,5.7,7,81.08,email,0,none
30542,family_budgeters,Casual,16,5.3,9,824.71,push,0,none
30543,family_budgeters,Casual,3,4.2,20,497.46,email,0,none
30544,family_budgeters,Dormant,20,4.0,13,576.27,email,0,none
30545,family_budgeters,Growth,16,6.3,12,312.48,email,0,none
30546,family_budgeters,Dormant,8,4.4,8,427.57,in_app,0,none
30547,family_budgeters,Casual,16,1.4,13,515.82,email,0,none
30548,family_budgeters,Casual,1,8.1,11,395.27,none,0,none
30549,family_budgeters,Dormant,18,4.7,7,343.96,none,0,none
30550,family_budgeters,Growth,13,3.6,10,676.05,in_app,0,none
30551,family_budgeters,Casual,21,6.6,18,347.71,in_app,0,none
30552,family_budgeters,Casual,7,3.8,9,860.3,push,0,none
30553,family_budgeters,Casual,20,4.1,16,951.97,email,0,none
30554,family_budgeters,Power,17,2.7,13,0.0,in_app,0,none
30555,family_budgeters,Dormant,14,7.2,7,422.62,in_app,0,none
30556,family_budgeters,Casual,13,4.9,15,298.84,email,0,none
30557,family_budgeters,Growth,6,7.2,17,11.25,email,0,none
30558,family_budgeters,Casual,3,6.1,9,726.09,in_app,0,none
30559,family_budgeters,Growth,22,6.4,11,898.2,email,0,none
30560,family_budgeters,Growth,24,6.6,9,932.58,push,1,support
30561,family_budgeters,Growth,1,5.0,10,488.47,none,0,none
30562,family_budgeters,Casual,2,4.7,10,782.79,in_app,0,none
30563,family_budgeters,Growth,1,3.4,20,533.26,in_app,0,none
30564,family_budgeters,Casual,21,6.2,8,0.0,email,0,none
30565,family_budgeters,Casual,20,5.4,9,847.0,push,0,none
30566,family_budgeters,Dormant,15,5.6,18,132.41,none,0,none
30567,family_budgeters,Growth,24,6.7,7,564.86,push,0,none
30568,family_budgeters,Casual,11,7.4,23,241.8,email,0,none
30569,family_budgeters,Casual,15,6.4,13,647.65,none,0,none
30570,family_budgeters,Growth,11,6.8,13,210.74,in_app,0,none
30571,family_budgeters,Casual,20,5.1,12,653.66,in_app,0,none
30572,family_budgeters,Growth,23,1.3,20,631.18,in_app,0,none
30573,family_budgeters,Casual,2,3.5,18,388.74,in_app,0,none
30574,family_budgeters,Dormant,2,5.2,14,331.37,email,0,none
30575,family_budgeters,Casual,9,6.2,13,481.16,none,0,none
30576,family_budgeters,Casual,3,7.5,13,705.13,push,0,none
30577,family_budgeters,Growth,24,4.4,12,739.95,in_app,0,none
30578,family_budgeters,Casual,4,5.4,17,539.4,in_app,0,none
30579,family_budgeters,Casual,9,3.3,8,192.55,none,0,none
30580,family_budgeters,Casual,24,3.8,4,390.08,push,0,none
30581,family_budgeters,Casual,2,7.8,18,64.57,email,0,none
30582,family_budgeters,Casual,10,6.6,17,605.66,in_app,0,none
30583,family_budgeters,Growth,9,3.5,14,734.85,none,0,none
30584,family_budgeters,Casual,6,0.0,14,45.96,none,0,none
30585,family_budgeters,Casual,8,3.1,9,724.32,in_app,0,none
30586,family_budgeters,Growth,11,6.8,12,743.76,email,0,none
30587,family_budgeters,Growth,10,5.5,10,681.74,in_app,0,none
30588,family_budgeters,Growth,1,5.9,8,689.08,in_app,0,none
30589,family_budgeters,Dormant,5,5.2,16,563.56,push,0,none
30590,family_budgeters,Growth,1,6.9,11,785.16,none,0,none
30591,family_budgeters,Growth,3,2.7,12,305.72,push,0,none
30592,family_budgeters,Casual,3,4.8,9,874.83,none,0,none
30593,family_budgeters,Casual,6,7.7,16,316.9,in_app,0,none
30594,family_budgeters,Casual,24,7.8,16,649.57,in_app,0,none
30595,family_budgeters,Casual,8,5.9,10,384.42,none,0,none
30596,family_budgeters,Growth,3,3.2,9,532.79,in_app,0,none
30597,family_budgeters,Growth,22,2.7,8,631.2,in_app,0,none
30598,family_budgeters,Casual,18,3.1,10,332.66,email,0,none
30599,family_budgeters,Casual,8,3.3,15,311.4,email,0,none
30600,family_budgeters,Casual,16,4.8,14,454.09,push,0,none
30601,family_budgeters,Casual,20,4.6,8,1133.33,email,0,none
30602,family_budgeters,Growth,7,5.5,11,596.82,push,0,none
30603,family_budgeters,Casual,4,3.4,14,853.81,push,0,none
30604,family_budgeters,Power,18,5.9,11,815.43,none,0,none
30605,family_budgeters,Dormant,15,4.6,13,343.55,email,0,none
30606,family_budgeters,Growth,15,6.1,9,889.68,in_app,0,none
30607,family_budgeters,Dormant,2,5.3,14,591.02,push,0,none
30608,family_budgeters,Power,7,5.8,10,552.02,in_app,0,none
30609,family_budgeters,Dormant,4,0.5,16,354.19,push,0,none
30610,family_budgeters,Casual,18,5.4,10,380.57,none,0,none
30611,family_budgeters,Casual,17,1.7,9,522.51,none,0,none
30612,family_budgeters,Power,21,5.5,16,364.57,push,0,none
30613,family_budgeters,Dormant,13,3.4,13,712.49,none,0,none
30614,family_budgeters,Growth,18,2.5,13,963.74,none,0,none
30615,family_budgeters,Power,11,8.6,11,350.89,in_app,0,none
30616,family_budgeters,Growth,20,5.1,7,497.39,email,1,support
30617,family_budgeters,Dormant,17,4.4,10,0.0,none,0,none
30618,family_budgeters,Casual,11,4.3,9,596.88,in_app,0,none
30619,family_budgeters,Dormant,24,7.2,13,541.7,in_app,0,none
30620,family_budgeters,Dormant,20,7.4,6,327.04,email,0,none
30621,family_budgeters,Dormant,11,6.0,14,1117.61,email,0,none
30622,family_budgeters,Growth,17,5.6,9,573.68,in_app,0,none
30623,family_budgeters,Casual,24,5.5,9,569.3,push,0,none
30624,family_budgeters,Casual,1,3.4,12,106.9,in_app,0,none
30625,family_budgeters,Dormant,8,5.1,12,709.27,push,0,none
30626,family_budgeters,Casual,20,5.5,10,147.1,none,0,none
30627,family_budgeters,Growth,9,2.5,9,469.68,push,0,none
30628,family_budgeters,Growth,15,4.5,14,853.77,in_app,0,none
30629,family_budgeters,Casual,21,5.4,15,487.12,email,0,none
30630,family_budgeters,Casual,9,4.2,10,668.32,email,1,cashback
30631,family_budgeters,Dormant,11,0.9,13,221.69,email,0,none
30632,family_budgeters,Growth,17,5.3,5,846.71,in_app,0,none
30633,family_budgeters,Growth,22,6.7,8,479.35,in_app,0,none
30634,family_budgeters,Casual,16,5.8,14,306.41,in_app,0,none
30635,family_budgeters,Casual,18,4.4,9,1101.59,email,0,none
30636,family_budgeters,Casual,8,6.7,12,612.76,email,0,none
30637,family_budgeters,Casual,24,8.4,16,447.44,push,0,none
30638,family_budgeters,Dormant,4,4.4,8,488.11,none,0,none
30639,family_budgeters,Dormant,11,6.1,10,445.69,none,0,none
30640,family_budgeters,Growth,21,0.2,8,586.13,email,1,cashback
30641,family_budgeters,Power,16,4.8,7,483.22,none,0,none
30642,family_budgeters,Casual,6,3.6,20,518.27,in_app,0,none
30643,family_budgeters,Power,23,5.2,11,512.35,in_app,0,none
30644,family_budgeters,Dormant,10,6.6,8,697.53,in_app,0,none
30645,family_budgeters,Dormant,15,3.0,9,963.89,none,0,none
30646,family_budgeters,Growth,7,7.0,9,403.79,email,0,none
30647,family_budgeters,Dormant,15,8.0,7,521.14,in_app,0,none
30648,family_budgeters,Casual,6,6.7,11,721.47,push,0,none
30649,family_budgeters,Dormant,5,5.4,14,492.7,in_app,0,none
30650,family_budgeters,Casual,17,9.2,18,691.04,in_app,0,none
30651,family_budgeters,Casual,7,3.8,9,650.56,none,0,none
30652,family_budgeters,Growth,3,6.6,14,596.1,none,0,none
30653,family_budgeters,Growth,16,5.6,13,686.83,in_app,0,none
30654,family_budgeters,Casual,2,7.5,14,238.71,none,0,none
30655,family_budgeters,Dormant,13,4.1,13,497.38,none,0,none
30656,family_budgeters,Growth,16,6.8,17,50.15,none,0,none
30657,family_budgeters,Growth,7,0.7,9,263.15,in_app,0,none
30658,family_budgeters,Casual,19,8.5,8,594.48,email,0,none
30659,family_budgeters,Casual,1,9.4,14,107.56,none,0,none
30660,family_budgeters,Growth,13,3.0,14,796.56,push,1,cashback
30661,family_budgeters,Dormant,1,6.7,14,213.65,none,0,none
30662,family_budgeters,Power,4,8.2,11,784.31,none,0,none
30663,family_budgeters,Casual,16,4.8,11,879.91,in_app,0,none
30664,family_budgeters,Growth,24,5.4,10,537.95,push,0,none
30665,family_budgeters,Growth,2,4.8,11,766.67,in_app,0,none
30666,family_budgeters,Casual,8,5.6,15,374.55,in_app,0,none
30667,family_budgeters,Dormant,4,2.3,11,333.1,in_app,0,none
30668,family_budgeters,Casual,4,4.0,11,725.11,email,0,none
30669,family_budgeters,Casual,13,5.9,10,574.67,email,0,none
30670,family_budgeters,Growth,15,1.8,15,508.94,email,0,none
30671,family_budgeters,Casual,8,4.6,13,648.77,email,0,none
30672,family_budgeters,Growth,4,6.8,9,471.9,push,0,none
30673,family_budgeters,Growth,21,3.8,13,936.33,email,0,none
