user_id,segment,channel,cac_eur,monthly_arpu_eur,contribution_margin,monthly_churn_rate,months_retained,ltv_eur
12683,family_budgeters,partner,62.66,1.94,0.7,0.0405,16,21.68
12684,family_budgeters,in_app,41.6,2.86,0.7,0.045,57,114.02
12685,family_budgeters,referral,20.68,2.86,0.7,0.0382,6,12.03
12686,family_budgeters,in_app,37.16,3.43,0.7,0.045,18,43.26
12687,family_budgeters,paid_social,80.48,4.31,0.7,0.0473,44,132.84
12688,family_budgeters,partner,54.7,2.97,0.7,0.0405,12,24.99
12689,family_budgeters,in_app,35.59,2.58,0.7,0.045,4,7.23
12690,family_budgeters,in_app,33.85,2.43,0.7,0.045,13,22.1
12691,family_budgeters,in_app,26.13,2.91,0.7,0.045,21,42.78
12692,family_budgeters,paid_social,55.65,3.87,0.7,0.0473,60,162.59
12693,family_budgeters,referral,22.35,3.53,0.7,0.0382,53,131.13
12694,family_budgeters,partner,59.66,3.92,0.7,0.0405,2,5.49
12695,family_budgeters,in_app,32.67,4.6,0.7,0.045,34,109.38
12696,family_budgeters,in_app,39.25,3.21,0.7,0.045,2,4.5
12697,family_budgeters,in_app,30.37,3.0,0.7,0.045,25,52.48
12698,family_budgeters,in_app,32.57,3.9,0.7,0.045,33,90.05
12699,family_budgeters,in_app,35.61,3.82,0.7,0.045,5,13.36
12700,family_budgeters,referral,20.87,2.14,0.7,0.0382,48,71.91
12701,family_budgeters,referral,21.72,3.32,0.7,0.0382,50,116.03
12702,family_budgeters,paid_social,79.43,3.46,0.7,0.0473,60,145.33
12703,family_budgeters,referral,20.02,4.0,0.7,0.0382,11,30.82
12704,family_budgeters,in_app,35.73,2.76,0.7,0.045,20,38.58
12705,family_budgeters,in_app,35.89,4.17,0.7,0.045,1,2.92
12706,family_budgeters,partner,61.42,4.01,0.7,0.0405,41,115.2
12707,family_budgeters,in_app,36.22,3.64,0.7,0.045,21,53.46
12708,family_budgeters,assisted,114.55,3.17,0.7,0.0338,60,133.29
12709,family_budgeters,paid_social,72.16,3.92,0.7,0.0473,3,8.24
12710,family_budgeters,in_app,36.25,2.24,0.7,0.045,21,32.97
12711,family_budgeters,partner,49.57,3.05,0.7,0.0405,30,64.14
12712,family_budgeters,in_app,34.35,3.47,0.7,0.045,9,21.88
12713,family_budgeters,in_app,35.03,2.81,0.7,0.045,20,39.32
12714,family_budgeters,referral,24.19,3.79,0.7,0.0382,60,159.37
12715,family_budgeters,assisted,116.92,3.86,0.7,0.0338,1,2.7
12716,family_budgeters,in_app,33.23,2.3,0.7,0.045,60,96.63
12717,family_budgeters,in_app,30.52,3.45,0.7,0.045,4,9.67
12718,family_budgeters,partner,59.79,3.5,0.7,0.0405,3,7.35
12719,family_budgeters,in_app,37.68,1.73,0.7,0.045,17,20.55
12720,family_budgeters,in_app,30.81,2.8,0.7,0.045,60,117.76
12721,family_budgeters,paid_social,72.73,3.01,0.7,0.0473,16,33.72
12722,family_budgeters,in_app,35.6,3.5,0.7,0.045,11,26.96
12723,family_budgeters,partner,51.57,2.7,0.7,0.0405,3,5.67
12724,family_budgeters,in_app,32.84,2.83,0.7,0.045,4,7.93
12725,family_budgeters,in_app,35.57,4.06,0.7,0.045,38,107.89
12726,family_budgeters,referral,21.31,3.87,0.7,0.0382,24,64.99
12727,family_budgeters,partner,49.18,3.31,0.7,0.0405,52,120.36
12728,family_budgeters,in_app,35.69,3.38,0.7,0.045,53,125.34
12729,family_budgeters,paid_social,68.7,4.36,0.7,0.0473,3,9.17
12730,family_budgeters,referral,24.39,3.07,0.7,0.0382,16,34.4
12731,family_budgeters,assisted,111.42,2.83,0.7,0.0338,6,11.88
12732,family_budgeters,in_app,36.55,3.91,0.7,0.045,9,24.66
12733,family_budgeters,paid_social,65.55,3.71,0.7,0.0473,60,155.77
12734,family_budgeters,in_app,34.5,3.66,0.7,0.045,20,51.27
12735,family_budgeters,referral,24.92,3.57,0.7,0.0382,60,149.91
12736,family_budgeters,paid_social,65.49,2.74,0.7,0.0473,33,63.41
12737,family_budgeters,in_app,32.72,3.31,0.7,0.045,7,16.24
12738,family_budgeters,in_app,37.05,2.88,0.7,0.045,46,92.61
12739,family_budgeters,assisted,116.41,2.5,0.7,0.0338,5,8.75
12740,family_budgeters,assisted,122.51,3.65,0.7,0.0338,1,2.56
12741,family_budgeters,in_app,35.44,3.77,0.7,0.045,5,13.2
12742,family_budgeters,in_app,31.19,2.56,0.7,0.045,13,23.28
12743,family_budgeters,in_app,35.31,3.52,0.7,0.045,17,41.84
12744,family_budgeters,paid_social,71.26,3.13,0.7,0.0473,3,6.58
12745,family_budgeters,in_app,31.93,3.1,0.7,0.045,58,125.87
12746,family_budgeters,in_app,40.03,3.48,0.7,0.045,19,46.35
12747,family_budgeters,in_app,36.76,4.23,0.7,0.045,21,62.18
12748,family_budgeters,referral,25.7,4.11,0.7,0.0382,30,86.32
12749,family_budgeters,assisted,115.71,3.1,0.7,0.0338,11,23.87
12750,family_budgeters,in_app,34.11,4.01,0.7,0.045,25,70.2
12751,family_budgeters,assisted,97.57,3.72,0.7,0.0338,12,31.24
12752,family_budgeters,paid_social,66.29,0.88,0.7,0.0473,20,12.27
12753,family_budgeters,in_app,43.15,2.14,0.7,0.045,47,70.51
12754,family_budgeters,partner,51.65,2.14,0.7,0.0405,42,62.8
12755,family_budgeters,partner,48.75,2.04,0.7,0.0405,10,14.27
12756,family_budgeters,in_app,31.95,1.95,0.7,0.045,7,9.53
12757,family_budgeters,in_app,32.79,3.08,0.7,0.045,18,38.85
12758,family_budgeters,in_app,34.57,3.7,0.7,0.045,23,59.63
12759,family_budgeters,referral,29.5,1.46,0.7,0.0382,17,17.43
12760,family_budgeters,paid_social,63.51,3.84,0.7,0.0473,1,2.69
12761,family_budgeters,in_app,33.11,4.51,0.7,0.045,16,50.46
12762,family_budgeters,in_app,34.67,2.68,0.7,0.045,60,112.61
12763,family_budgeters,paid_social,69.63,3.56,0.7,0.0473,13,32.4
12764,family_budgeters,in_app,35.12,2.86,0.7,0.045,26,52.05
12765,family_budgeters,in_app,34.68,2.07,0.7,0.045,56,81.29
12766,family_budgeters,paid_social,66.97,3.5,0.7,0.0473,3,7.36
12767,family_budgeters,paid_social,59.59,3.92,0.7,0.0473,3,8.22
12768,family_budgeters,in_app,32.45,3.27,0.7,0.045,14,32.0
12769,family_budgeters,in_app,33.65,1.47,0.7,0.045,19,19.61
12770,family_budgeters,partner,53.07,2.77,0.7,0.0405,37,71.63
12771,family_budgeters,paid_social,64.92,2.81,0.7,0.0473,19,37.43
12772,family_budgeters,paid_social,77.21,4.37,0.7,0.0473,5,15.31
12773,family_budgeters,in_app,37.93,2.53,0.7,0.045,4,7.08
12774,family_budgeters,in_app,36.13,3.66,0.7,0.045,16,41.03
12775,family_budgeters,in_app,36.17,3.2,0.7,0.045,34,76.13
12776,family_budgeters,in_app,32.78,3.68,0.7,0.045,12,30.9
12777,family_budgeters,partner,47.9,3.17,0.7,0.0405,13,28.88
12778,family_budgeters,in_app,38.64,3.61,0.7,0.045,15,37.91
12779,family_budgeters,referral,24.21,3.55,0.7,0.0382,26,64.62
12780,family_budgeters,in_app,26.2,3.92,0.7,0.045,60,164.58
12781,family_budgeters,paid_social,71.31,2.81,0.7,0.0473,1,1.97
12782,family_budgeters,partner,62.66,3.05,0.7,0.0405,29,61.94
12783,family_budgeters,paid_social,55.93,3.79,0.7,0.0473,17,45.1
12784,family_budgeters,in_app,33.59,2.34,0.7,0.045,3,4.91
12785,family_budgeters,paid_social,69.69,3.74,0.7,0.0473,21,55.02
12786,family_budgeters,referral,29.45,3.13,0.7,0.0382,17,37.25
12787,family_budgeters,assisted,127.98,2.44,0.7,0.0338,60,102.28
12788,family_budgeters,in_app,30.86,3.69,0.7,0.045,11,28.43
12789,family_budgeters,in_app,36.04,2.28,0.7,0.045,34,54.3
12790,family_budgeters,in_app,35.73,3.91,0.7,0.045,4,10.95
12791,family_budgeters,in_app,28.82,4.03,0.7,0.045,49,138.36
12792,family_budgeters,in_app,29.37,1.96,0.7,0.045,6,8.24
12793,family_budgeters,paid_social,70.87,3.19,0.7,0.0473,14,31.28
12794,family_budgeters,referral,24.2,3.09,0.7,0.0382,1,2.16
12795,family_budgeters,referral,27.53,3.77,0.7,0.0382,2,5.27
12796,family_budgeters,in_app,29.65,2.91,0.7,0.045,8,16.3
12797,family_budgeters,referral,24.89,3.36,0.7,0.0382,12,28.19
12798,family_budgeters,in_app,37.16,3.87,0.7,0.045,2,5.42
12799,family_budgeters,in_app,32.3,4.22,0.7,0.045,60,177.17
12800,family_budgeters,referral,27.46,3.24,0.7,0.0382,14,31.73
12801,family_budgeters,referral,24.16,3.16,0.7,0.0382,10,22.14
12802,family_budgeters,assisted,118.68,2.54,0.7,0.0338,37,65.76
12803,family_budgeters,referral,26.13,2.92,0.7,0.0382,17,34.78
12804,family_budgeters,referral,24.16,3.24,0.7,0.0382,6,13.62
12805,family_budgeters,assisted,127.55,1.78,0.7,0.0338,33,41.04
12806,family_budgeters,in_app,38.83,3.09,0.7,0.045,48,103.8
12807,family_budgeters,paid_social,72.37,4.56,0.7,0.0473,28,89.35
12808,family_budgeters,partner,55.72,3.43,0.7,0.0405,30,72.01
12809,family_budgeters,in_app,36.27,3.7,0.7,0.045,3,7.78
12810,family_budgeters,referral,25.4,0.58,0.7,0.0382,11,4.45
12811,family_budgeters,partner,56.33,2.11,0.7,0.0405,7,10.36
12812,family_budgeters,assisted,109.38,1.94,0.7,0.0338,20,27.21
12813,family_budgeters,in_app,33.26,2.42,0.7,0.045,27,45.76
12814,family_budgeters,assisted,119.63,3.27,0.7,0.0338,35,80.23
12815,family_budgeters,paid_social,74.35,3.79,0.7,0.0473,2,5.31
12816,family_budgeters,in_app,36.68,4.28,0.7,0.045,7,20.99
12817,family_budgeters,in_app,37.38,3.88,0.7,0.045,7,19.03
12818,family_budgeters,in_app,36.1,2.26,0.7,0.045,33,52.23
12819,family_budgeters,partner,54.16,3.14,0.7,0.0405,12,26.38
12820,family_budgeters,in_app,37.32,1.77,0.7,0.045,10,12.42
12821,family_budgeters,referral,24.85,2.5,0.7,0.0382,8,14.01
12822,family_budgeters,in_app,38.07,3.15,0.7,0.045,14,30.89
12823,family_budgeters,referral,22.39,4.93,0.7,0.0382,4,13.82
12824,family_budgeters,partner,53.86,2.85,0.7,0.0405,25,49.87
12825,family_budgeters,in_app,39.99,3.49,0.7,0.045,8,19.56
12826,family_budgeters,referral,23.41,2.96,0.7,0.0382,3,6.22
12827,family_budgeters,partner,55.46,2.49,0.7,0.0405,1,1.74
12828,family_budgeters,paid_social,64.67,3.89,0.7,0.0473,60,163.39
12829,family_budgeters,partner,50.03,2.65,0.7,0.0405,12,22.26
12830,family_budgeters,referral,24.73,3.12,0.7,0.0382,47,102.77
12831,family_budgeters,assisted,122.74,2.58,0.7,0.0338,36,65.02
12832,family_budgeters,in_app,38.12,4.09,0.7,0.045,8,22.91
12833,family_budgeters,in_app,40.24,4.18,0.7,0.045,10,29.29
12834,family_budgeters,paid_social,66.26,3.8,0.7,0.0473,12,31.96
12835,family_budgeters,in_app,34.36,3.32,0.7,0.045,4,9.3
12836,family_budgeters,referral,22.77,2.42,0.7,0.0382,2,3.39
12837,family_budgeters,paid_social,62.48,3.44,0.7,0.0473,18,43.38
12838,family_budgeters,in_app,31.68,4.62,0.7,0.045,36,116.47
12839,family_budgeters,paid_social,72.02,3.24,0.7,0.0473,16,36.28
12840,family_budgeters,referral,25.2,3.89,0.7,0.0382,4,10.89
12841,family_budgeters,in_app,39.03,2.67,0.7,0.045,6,11.23
12842,family_budgeters,assisted,127.3,3.6,0.7,0.0338,30,75.62
12843,family_budgeters,in_app,30.92,3.61,0.7,0.045,12,30.28
12844,family_budgeters,paid_social,63.94,1.94,0.7,0.0473,10,13.56
12845,family_budgeters,in_app,35.28,4.69,0.7,0.045,6,19.69
12846,family_budgeters,in_app,35.2,3.0,0.7,0.045,8,16.83
12847,family_budgeters,referral,23.64,2.2,0.7,0.0382,2,3.07
12848,family_budgeters,referral,26.62,2.63,0.7,0.0382,5,9.2
12849,family_budgeters,paid_social,72.26,2.7,0.7,0.0473,1,1.89
12850,family_budgeters,referral,22.19,3.41,0.7,0.0382,9,21.45
12851,family_budgeters,partner,47.26,3.3,0.7,0.0405,12,27.73
12852,family_budgeters,referral,30.92,2.83,0.7,0.0382,1,1.98
12853,family_budgeters,in_app,33.86,3.98,0.7,0.045,9,25.08
12854,family_budgeters,in_app,33.22,3.05,0.7,0.045,38,81.18
12855,family_budgeters,assisted,113.05,3.4,0.7,0.0338,22,52.42
12856,family_budgeters,in_app,32.51,3.32,0.7,0.045,60,139.43
12857,family_budgeters,in_app,37.17,3.82,0.7,0.045,31,82.89
12858,family_budgeters,in_app,34.46,3.54,0.7,0.045,5,12.4
12859,family_budgeters,partner,48.8,3.51,0.7,0.0405,16,39.33
12860,family_budgeters,partner,58.62,2.23,0.7,0.0405,15,23.45
12861,family_budgeters,referral,24.39,3.31,0.7,0.0382,18,41.69
12862,family_budgeters,referral,24.85,2.91,0.7,0.0382,60,122.23
12863,family_budgeters,partner,58.64,2.58,0.7,0.0405,9,16.24
12864,family_budgeters,paid_social,72.73,2.84,0.7,0.0473,11,21.87
12865,family_budgeters,paid_social,71.79,3.68,0.7,0.0473,30,77.29
12866,family_budgeters,partner,46.11,3.07,0.7,0.0405,18,38.62
12867,family_budgeters,in_app,37.95,2.47,0.7,0.045,54,93.53
12868,family_budgeters,referral,22.04,3.1,0.7,0.0382,5,10.83
12869,family_budgeters,referral,24.88,2.84,0.7,0.0382,17,33.81
12870,family_budgeters,in_app,34.31,3.81,0.7,0.045,60,160.02
12871,family_budgeters,referral,23.18,3.72,0.7,0.0382,45,117.27
12872,family_budgeters,referral,27.84,3.57,0.7,0.0382,60,150.02
12873,family_budgeters,partner,62.16,1.73,0.7,0.0405,36,43.5
12874,family_budgeters,in_app,38.09,4.78,0.7,0.045,20,66.93
12875,family_budgeters,in_app,36.31,3.82,0.7,0.045,34,90.92
12876,family_budgeters,assisted,124.84,2.51,0.7,0.0338,60,105.45
12877,family_budgeters,referral,24.71,3.65,0.7,0.0382,22,56.22
12878,family_budgeters,referral,24.13,2.25,0.7,0.0382,11,17.33
12879,family_budgeters,referral,22.48,3.79,0.7,0.0382,23,61.06
12880,family_budgeters,partner,58.94,4.57,0.7,0.0405,26,83.22
12881,family_budgeters,in_app,36.22,3.69,0.7,0.045,1,2.58
12882,family_budgeters,in_app,33.77,3.57,0.7,0.045,7,17.5
12883,family_budgeters,in_app,35.33,3.91,0.7,0.045,1,2.74
12884,family_budgeters,referral,22.96,3.5,0.7,0.0382,13,31.81
12885,family_budgeters,in_app,40.04,3.34,0.7,0.045,7,16.38
12886,family_budgeters,in_app,31.95,3.66,0.7,0.045,38,97.41
12887,family_budgeters,referral,27.4,3.63,0.7,0.0382,53,134.69
12888,family_budgeters,referral,26.51,2.35,0.7,0.0382,15,24.64
12889,family_budgeters,paid_social,68.02,4.54,0.7,0.0473,5,15.9
12890,family_budgeters,in_app,35.35,2.41,0.7,0.045,3,5.06
12891,family_budgeters,in_app,38.6,3.14,0.7,0.045,2,4.39
12892,family_budgeters,in_app,30.35,4.25,0.7,0.045,38,112.95
12893,family_budgeters,referral,25.01,2.55,0.7,0.0382,23,41.1
12894,family_budgeters,assisted,110.42,2.84,0.7,0.0338,60,119.29
12895,family_budgeters,in_app,30.64,4.82,0.7,0.045,16,53.99
12896,family_budgeters,in_app,36.16,2.25,0.7,0.045,1,1.57
12897,family_budgeters,referral,25.17,2.63,0.7,0.0382,1,1.84
12898,family_budgeters,assisted,118.55,4.46,0.7,0.0338,23,71.8
12899,family_budgeters,paid_social,74.32,3.88,0.7,0.0473,52,141.38
12900,family_budgeters,in_app,37.39,3.51,0.7,0.045,28,68.75
12901,family_budgeters,referral,27.09,3.54,0.7,0.0382,40,99.11
12902,family_budgeters,referral,21.89,3.09,0.7,0.0382,34,73.6
12903,family_budgeters,in_app,30.17,3.54,0.7,0.045,4,9.91
12904,family_budgeters,assisted,118.62,2.71,0.7,0.0338,10,18.96
12905,family_budgeters,referral,24.78,3.24,0.7,0.0382,6,13.63
12906,family_budgeters,paid_social,71.97,3.51,0.7,0.0473,50,122.76
12907,family_budgeters,in_app,33.59,2.13,0.7,0.045,10,14.9
12908,family_budgeters,paid_social,65.58,3.64,0.7,0.0473,2,5.09
12909,family_budgeters,referral,27.09,3.9,0.7,0.0382,47,128.38
12910,family_budgeters,partner,61.96,2.49,0.7,0.0405,4,6.96
12911,family_budgeters,paid_social,72.78,3.93,0.7,0.0473,60,165.03
12912,family_budgeters,paid_social,66.65,3.46,0.7,0.0473,27,65.48
12913,family_budgeters,in_app,39.02,3.12,0.7,0.045,44,96.0
12914,family_budgeters,referral,26.58,3.6,0.7,0.0382,7,17.64
12915,family_budgeters,in_app,33.74,2.08,0.7,0.045,20,29.16
12916,family_budgeters,assisted,132.98,4.29,0.7,0.0338,26,78.11
12917,family_budgeters,paid_social,69.94,4.06,0.7,0.0473,21,59.66
12918,family_budgeters,in_app,33.92,4.71,0.7,0.045,4,13.18
12919,family_budgeters,partner,59.89,3.55,0.7,0.0405,60,149.25
12920,family_budgeters,partner,58.03,2.33,0.7,0.0405,38,62.01
12921,family_budgeters,assisted,133.73,2.92,0.7,0.0338,7,14.33
12922,family_budgeters,in_app,31.34,4.42,0.7,0.045,8,24.77
12923,family_budgeters,partner,61.61,3.03,0.7,0.0405,18,38.21
12924,family_budgeters,in_app,35.45,3.85,0.7,0.045,12,32.31
12925,family_budgeters,referral,27.91,3.77,0.7,0.0382,5,13.2
12926,family_budgeters,in_app,33.03,4.2,0.7,0.045,35,102.84
12927,family_budgeters,in_app,33.69,2.41,0.7,0.045,3,5.06
12928,family_budgeters,referral,25.49,3.68,0.7,0.0382,4,10.29
12929,family_budgeters,referral,22.1,3.93,0.7,0.0382,4,10.99
12930,family_budgeters,referral,28.74,2.66,0.7,0.0382,17,31.65
12931,family_budgeters,paid_social,75.57,4.41,0.7,0.0473,5,15.43
12932,family_budgeters,referral,26.13,2.12,0.7,0.0382,18,26.69
12933,family_budgeters,referral,26.01,3.86,0.7,0.0382,10,27.05
12934,family_budgeters,in_app,34.87,4.71,0.7,0.045,4,13.19
12935,family_budgeters,partner,55.61,3.03,0.7,0.0405,57,121.04
12936,family_budgeters,in_app,38.25,2.27,0.7,0.045,10,15.86
12937,family_budgeters,referral,24.97,2.9,0.7,0.0382,8,16.22
12938,family_budgeters,paid_social,72.6,3.56,0.7,0.0473,13,32.36
12939,family_budgeters,in_app,37.56,3.93,0.7,0.045,50,137.49
12940,family_budgeters,in_app,37.08,3.49,0.7,0.045,3,7.34
12941,family_budgeters,referral,23.32,3.18,0.7,0.0382,15,33.41
12942,family_budgeters,partner,51.7,1.79,0.7,0.0405,38,47.61
12943,family_budgeters,assisted,127.79,4.78,0.7,0.0338,13,43.53
12944,family_budgeters,paid_social,63.99,2.67,0.7,0.0473,1,1.87
12945,family_budgeters,paid_social,77.23,2.27,0.7,0.0473,22,34.92
12946,family_budgeters,referral,23.08,1.96,0.7,0.0382,60,82.3
12947,family_budgeters,paid_social,62.32,2.93,0.7,0.0473,37,75.98
12948,family_budgeters,in_app,35.17,1.64,0.7,0.045,1,1.15
12949,family_budgeters,in_app,29.52,2.9,0.7,0.045,34,69.09
12950,family_budgeters,paid_social,71.39,3.21,0.7,0.0473,6,13.47
12951,family_budgeters,paid_social,71.77,4.69,0.7,0.0473,1,3.29
12952,family_budgeters,in_app,34.54,3.18,0.7,0.045,29,64.62
12953,family_budgeters,in_app,36.0,3.87,0.7,0.045,29,78.58
12954,family_budgeters,in_app,35.91,4.47,0.7,0.045,22,68.77
12955,family_budgeters,referral,27.86,4.4,0.7,0.0382,52,160.22
12956,family_budgeters,referral,21.33,2.42,0.7,0.0382,11,18.64
12957,family_budgeters,in_app,32.37,3.4,0.7,0.045,10,23.81
12958,family_budgeters,partner,54.05,2.97,0.7,0.0405,24,49.96
12959,family_budgeters,referral,28.14,2.36,0.7,0.0382,51,84.31
12960,family_budgeters,referral,25.44,2.8,0.7,0.0382,1,1.96
12961,family_budgeters,in_app,33.93,2.88,0.7,0.045,12,24.22
12962,family_budgeters,partner,48.81,3.53,0.7,0.0405,47,116.27
12963,family_budgeters,paid_social,67.7,1.76,0.7,0.0473,21,25.88
12964,family_budgeters,in_app,34.31,3.86,0.7,0.045,11,29.76
12965,family_budgeters,partner,64.69,2.68,0.7,0.0405,41,76.83
12966,family_budgeters,referral,25.15,2.56,0.7,0.0382,60,107.58
12967,family_budgeters,assisted,112.99,2.74,0.7,0.0338,32,61.4
12968,family_budgeters,partner,54.6,2.73,0.7,0.0405,17,32.48
12969,family_budgeters,referral,27.82,3.77,0.7,0.0382,5,13.2
12970,family_budgeters,referral,23.16,2.15,0.7,0.0382,37,55.68
12971,family_budgeters,in_app,33.07,3.2,0.7,0.045,13,29.1
12972,family_budgeters,referral,26.39,3.75,0.7,0.0382,37,97.06
12973,family_budgeters,referral,25.04,3.46,0.7,0.0382,20,48.39
12974,family_budgeters,paid_social,74.95,4.11,0.7,0.0473,7,20.15
12975,family_budgeters,paid_social,73.55,3.96,0.7,0.0473,21,58.22
12976,family_budgeters,assisted,131.78,2.9,0.7,0.0338,60,121.64
12977,family_budgeters,in_app,36.1,4.44,0.7,0.045,32,99.52
12978,family_budgeters,partner,61.36,4.31,0.7,0.0405,14,42.24
12979,family_budgeters,in_app,31.72,3.3,0.7,0.045,1,2.31
12980,family_budgeters,in_app,33.97,4.38,0.7,0.045,3,9.19
12981,family_budgeters,in_app,30.23,3.48,0.7,0.045,60,146.16
12982,family_budgeters,in_app,35.67,3.06,0.7,0.045,8,17.12
12983,family_budgeters,paid_social,74.43,4.47,0.7,0.0473,24,75.07
12984,family_budgeters,partner,51.14,2.69,0.7,0.0405,3,5.64
12985,family_budgeters,in_app,36.49,3.7,0.7,0.045,4,10.35
12986,family_budgeters,partner,52.72,3.0,0.7,0.0405,4,8.4
12987,family_budgeters,assisted,125.91,1.94,0.7,0.0338,60,81.57
12988,family_budgeters,in_app,34.33,2.89,0.7,0.045,1,2.02
12989,family_budgeters,referral,28.05,3.34,0.7,0.0382,17,39.8
12990,family_budgeters,assisted,121.89,2.42,0.7,0.0338,19,32.25
12991,family_budgeters,assisted,137.75,2.22,0.7,0.0338,6,9.33
12992,family_budgeters,paid_social,61.01,2.61,0.7,0.0473,4,7.31
12993,family_budgeters,referral,28.95,3.11,0.7,0.0382,5,10.87
12994,family_budgeters,referral,25.6,2.45,0.7,0.0382,22,37.77
12995,family_budgeters,referral,24.9,4.99,0.7,0.0382,7,24.44
12996,family_budgeters,paid_social,75.24,3.88,0.7,0.0473,12,32.57
12997,family_budgeters,assisted,125.01,3.65,0.7,0.0338,26,66.41
12998,family_budgeters,in_app,35.81,3.6,0.7,0.045,7,17.64
12999,family_budgeters,referral,26.37,1.73,0.7,0.0382,6,7.27
13000,family_budgeters,in_app,32.52,3.97,0.7,0.045,34,94.43
13001,family_budgeters,paid_social,72.27,2.03,0.7,0.0473,45,63.87
13002,family_budgeters,assisted,104.57,3.59,0.7,0.0338,14,35.23
13003,family_budgeters,assisted,127.92,4.64,0.7,0.0338,60,194.98
13004,family_budgeters,referral,21.98,3.19,0.7,0.0382,15,33.49
13005,family_budgeters,referral,25.71,2.66,0.7,0.0382,24,44.72
13006,family_budgeters,paid_social,74.18,3.96,0.7,0.0473,25,69.33
13007,family_budgeters,referral,26.03,3.25,0.7,0.0382,17,38.71
13008,family_budgeters,in_app,36.29,2.82,0.7,0.045,26,51.37
13009,family_budgeters,partner,52.21,3.83,0.7,0.0405,11,29.48
13010,family_budgeters,assisted,107.65,2.27,0.7,0.0338,7,11.11
13011,family_budgeters,in_app,33.24,4.03,0.7,0.045,53,149.4
13012,family_budgeters,in_app,32.28,3.14,0.7,0.045,24,52.7
13013,family_budgeters,partner,54.95,1.86,0.7,0.0405,2,2.61
13014,family_budgeters,paid_social,69.9,3.21,0.7,0.0473,8,17.98
13015,family_budgeters,partner,47.24,2.81,0.7,0.0405,25,49.25
13016,family_budgeters,paid_social,71.5,2.05,0.7,0.0473,2,2.86
13017,family_budgeters,partner,59.05,1.58,0.7,0.0405,37,40.93
13018,family_budgeters,assisted,108.32,4.88,0.7,0.0338,43,146.82
13019,family_budgeters,paid_social,72.16,2.77,0.7,0.0473,20,38.75
13020,family_budgeters,partner,50.54,1.73,0.7,0.0405,5,6.07
13021,family_budgeters,in_app,37.81,2.79,0.7,0.045,60,117.16
13022,family_budgeters,in_app,34.26,3.78,0.7,0.045,2,5.3
13023,family_budgeters,partner,49.57,3.16,0.7,0.0405,38,84.09
13024,family_budgeters,in_app,36.93,3.3,0.7,0.045,12,27.73
13025,family_budgeters,in_app,33.3,3.16,0.7,0.045,3,6.64
13026,family_budgeters,referral,23.24,3.56,0.7,0.0382,24,59.82
13027,family_budgeters,assisted,123.08,2.78,0.7,0.0338,28,54.5
13028,family_budgeters,referral,26.42,3.45,0.7,0.0382,14,33.78
13029,family_budgeters,referral,27.67,3.09,0.7,0.0382,58,125.51
